"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
406,58428,58801,35.881,778.8,620.99,0.11274
406,59986,57395,31.805,509.76,260.62,0.32341
408,59398,57183,21.374,315.77,152.31,0.34921
408,60059,56551,25.946,1098.9,714,0.21232
412,58626,58823,23.461,1036.2,800.26,0.12846
412,59329,58521,22.457,385.32,104.34,0.57384
412,59483,57643,21.359,1065.2,817.4,0.13164
414,57770,58484,27.515,1454.9,584.76,0.42662
417,60072,58038,33.745,1129.5,477.24,0.40596
418,59509,58973,35.1,704.58,273.28,0.44107
419,58458,57738,23.66,1587.5,428.38,0.57499
419,59456,58946,45.511,1672.2,1170.2,0.1766
420,58628,58854,30.193,663.84,268.48,0.42406
421,60034,57959,23.389,560.94,494.7,0.062747
423,59906,58539,35.967,635.2,470.57,0.14889
425,58392,58928,27.315,400.14,235.89,0.25825
428,59361,57856,31.925,443.91,165.05,0.45792
429,59246,57669,33.68,595.32,409.98,0.18437
431,60139,58705,23.945,264.72,175.94,0.20147
434,58486,56911,31.727,512.95,491.99,0.020853
436,59457,57612,33.245,236.69,213.97,0.050417
439,58648,56595,29.047,260.68,163.28,0.22975
444,58919,57261,25.157,350.99,113.2,0.51227
444,59276,58490,26.74,446.47,120.23,0.57568
445,57579,58672,31.363,469.42,325.41,0.18118
445,59260,58794,35.74,803.4,393.71,0.34223
448,58719,58838,30.443,588.92,252.83,0.39928
448,58756,58189,32.231,620.1,372.62,0.24929
449,57963,57619,37.518,343.43,133.13,0.44128
457,57618,58447,25.97,862.48,495.79,0.26997
462,57255,57704,35.976,371,136.62,0.46174
463,57323,58301,26.806,370.46,103.23,0.56415
463,59326,58469,19.201,566.37,375.16,0.20308
465,60154,58331,35.332,812.55,361.19,0.38455
469,59732,57551,27.634,451.71,266.36,0.25812
469,59838,58860,33.905,262.1,189.3,0.16126
471,59211,58429,27.752,781.16,482.26,0.23658
473,59257,58601,23.333,800.17,435.31,0.29532
474,59989,58215,27.293,694.16,180.66,0.58699
476,58345,58929,25.206,812.98,394.49,0.34658
477,57903,57133,34.543,299.57,143.09,0.35351
484,58075,58544,21.356,964.35,498.49,0.31846
486,60060,57960,31.058,651.39,519.67,0.11247
491,58735,58716,37.235,342.67,158.02,0.3688
493,60050,58352,23.397,1078.1,511.99,0.35604
494,59817,58525,31.782,357.21,396.71,-0.0524
497,59951,58557,32.182,618.63,616.06,0.0020818
498,60115,58285,33.459,588.52,271.99,0.36785
499,59090,58729,33.289,1809.7,634.7,0.4807
505,60077,58434,24.787,719.67,243.12,0.49496
514,58875,58019,28.806,576.38,418.55,0.15864
519,57990,58326,31.817,321.83,229.67,0.16711
523,57210,59104,31.979,253.65,175.18,0.18298
525,59934,58646,38.53,343.33,293.41,0.078393
