"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
405,54210,61498,29.032,640.88,121.16,0.68202
407,54391,61690,32.028,596.38,350.27,0.25998
407,55999,61519,27.388,570.87,517.29,0.049234
407,56796,59931,30.062,200.09,147.8,0.15028
408,55918,60093,27.624,1191.5,828.94,0.17945
409,56594,61235,30.01,495.07,195.17,0.43448
410,56002,61960,25.014,832.81,419.67,0.32986
410,57003,60942,25.415,280.69,138.2,0.34015
411,55143,61589,25.069,621.9,345.27,0.28602
411,57157,59385,30.239,495.49,401.76,0.10447
412,57091,61419,31.218,458.57,105.28,0.62655
413,56091,61666,20.785,484.3,546.5,-0.060338
413,57027,61106,29.466,826.01,312.99,0.45041
414,56194,61829,25.456,330.33,189.15,0.27178
414,56850,61774,31.279,716.45,317.79,0.38547
419,54818,61875,28.803,751.5,529.35,0.17344
422,55398,61301,33.512,752.68,502.53,0.19929
423,56845,59420,35.422,512.75,345.37,0.19505
427,56922,61910,29.182,559.26,334.42,0.25159
428,55633,61713,32.449,770.36,453.66,0.25874
428,56898,60335,21.695,322.93,154.93,0.35155
431,54261,60034,36.609,377.61,325.03,0.074823
431,56165,62086,30.448,656.39,314.28,0.35244
431,56986,62021,23.865,670.75,337.56,0.33044
434,54339,61978,21.001,626.99,575.75,0.042603
434,54404,60878,30.715,786.88,377.78,0.35126
434,56231,60681,30.647,830.27,481,0.26636
434,56523,61927,29.49,1251.5,603.92,0.34901
436,55053,61957,29.971,753.05,589.86,0.12152
438,55895,61225,19.861,1268.5,654.97,0.31895
438,57057,59527,24.323,707.56,482.61,0.18901
438,57156,61708,32.025,889.19,611.23,0.18525
439,56355,61331,30.23,255.09,130.56,0.3229
440,54525,61388,30.571,588.27,247.22,0.40821
443,55497,61749,38.663,618.55,333.49,0.29941
444,55556,61769,19.589,627.14,313.08,0.33403
446,55101,61363,27.614,849.3,474.32,0.2833
446,56876,61558,26.737,561.03,226.94,0.424
447,55721,59278,36.723,374.36,193,0.31966
447,56252,62087,25.203,667.55,344.52,0.31918
448,54292,62091,37.588,970.96,399.41,0.41708
448,55776,59136,35.466,388.96,145.57,0.45533
448,56480,62016,27.572,860.35,582.25,0.19277
449,54292,61317,29.67,258.6,171.82,0.20162
449,57022,60999,28.435,814.16,643.04,0.11743
450,56483,60660,23.003,1296.1,926.5,0.16628
451,56957,59399,37.901,410.73,186.36,0.37578
452,55997,61521,32.765,550.15,223.06,0.42303
452,56617,60142,24.426,438.73,301.96,0.18466
454,56509,61244,32.611,561.77,446.28,0.11457
455,56279,60275,32.919,317.33,103.47,0.5082
456,56182,61106,26.669,1405.7,441.45,0.52201
456,56219,60994,33.216,1461.5,436.76,0.53984
457,54364,61975,29.329,742.49,310.26,0.41057
457,56508,60873,35.966,666.25,303.35,0.37428
458,56690,61009,30.419,573.79,306.75,0.30327
459,56558,60828,26.25,764.47,319.87,0.41001
460,55824,60523,29.136,807.18,501.5,0.23358
461,55092,60001,30.731,445.14,200.07,0.37983
465,54486,61588,31.681,1125.2,578.09,0.32122
466,54350,61714,29.699,1103.9,1080.9,0.01053
466,56832,59409,28.815,592.2,342.64,0.26696
467,56880,60704,33.289,277.26,165.47,0.25249
471,56796,61582,22.353,799.72,430.21,0.30043
472,56906,61430,23.608,1402.9,675.61,0.34991
474,55683,61945,31.288,392.77,336.58,0.077035
476,54409,60552,28.778,211.1,363.71,-0.2655
478,55541,60280,31.226,259.48,143.54,0.28769
480,54729,61504,21.981,727.93,489.64,0.19571
481,54386,61677,28.344,189.23,178.72,0.028551
483,55207,61862,27.282,255.42,682.4,-0.4553
484,56783,60924,29.639,725.68,289.25,0.43001
485,56669,60813,31.735,814.02,265.94,0.5075
486,56662,61591,28.647,809.07,173.36,0.64708
488,56982,59279,40.564,839.06,373.1,0.3844
491,56069,61572,23.974,1238.3,812.36,0.20772
492,55238,61835,25.766,1024.8,269.98,0.58297
492,56317,59661,28.402,443.13,276.95,0.23078
493,54807,61778,20.348,1132.6,591.26,0.31405
493,56251,60363,29.046,527.74,293.81,0.28474
494,56534,61156,36.186,622.16,473.22,0.13597
495,54357,60525,22.234,1016.4,549.23,0.29838
496,56641,61373,20.591,1246.8,672.02,0.29956
497,54689,61942,32.428,925.44,680.78,0.15232
497,56449,61439,29.599,1081,810.63,0.14293
498,54698,61590,37.551,551.74,289.3,0.31204
498,56231,61439,24.078,1163.5,907.25,0.12374
498,56437,59879,31.026,305.53,123.91,0.42291
499,54538,61531,24.228,1097.8,505.01,0.36983
499,56822,60823,39.363,1047.8,557.77,0.30521
500,54608,61390,27.089,445.77,268.26,0.2486
504,56813,62067,28.195,498.78,415.43,0.091165
