"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
401,36288,67144,25.699,549.34,381.46,0.18037
401,38108,67575,31.264,341.94,139.6,0.42019
402,36905,67208,18.582,359.52,132.42,0.46163
403,37504,65823,20.683,819.56,400.07,0.34395
404,37318,65725,23.874,247.57,139.97,0.27766
404,39145,65121,27.867,324.85,124.93,0.44448
406,36356,66670,29.463,476.56,762.95,-0.23105
407,37675,67052,21.82,780.81,565.84,0.15964
408,37534,66987,17.434,1286.5,984.26,0.13309
409,37653,67102,12.967,1120,740.72,0.20383
409,37864,66578,35.174,432.08,301.89,0.17738
410,37604,65677,11.798,1971.9,1168.7,0.25577
410,37979,67411,20.573,531.23,159.61,0.53791
411,37603,65920,31.891,775.89,607.44,0.12178
411,37627,67110,17.798,747.95,510.02,0.18914
412,37380,65694,31.417,1145.6,986.99,0.074353
412,37668,67093,14.844,685.65,524.54,0.13313
413,37657,67063,17.062,741.69,455.83,0.23871
414,37372,65649,24.367,710.34,551.65,0.12574
414,37713,67061,20.432,487.47,222.79,0.37265
414,38248,67783,27.814,527.24,395.49,0.14279
415,38213,67776,22.367,499.12,326.04,0.20975
416,37931,65480,20.743,1068.2,600.82,0.28003
416,38354,67769,19.575,840.33,548.9,0.20978
417,36443,65270,24.228,460.39,217.52,0.35826
417,37275,65693,26.956,315.6,205.06,0.2123
418,37834,67156,18.961,688,627.52,0.045972
419,37916,65515,21.779,390.47,236.33,0.24592
419,38034,67333,15.849,902.2,415.5,0.36936
420,38177,67433,34.746,473.19,379.45,0.10994
420,39105,67717,33.067,667.19,398.21,0.25247
421,38358,67906,19.376,790.36,588.5,0.1464
424,39172,67778,26.559,343.64,302.65,0.063427
425,36236,66787,31.25,460.26,479.25,-0.020212
425,36757,66765,32.056,438.87,682.7,-0.21739
425,37764,66122,24.68,514.61,356.32,0.18174
426,36460,66991,20.556,659.79,469.19,0.16883
427,36385,66955,11.751,1184.6,577.64,0.34441
427,37848,66145,23.038,606.36,296.27,0.34353
428,36307,66983,12.608,814.15,563.84,0.18165
428,37877,66149,27.258,372.16,260.23,0.17701
428,38489,67581,29.017,1760,1017.6,0.26726
429,36347,66722,22.211,375.54,327.69,0.068047
429,37260,68001,13.374,996.57,647.13,0.21259
429,37385,67040,20.626,533.56,406.08,0.13567
430,36693,66150,30.227,675.27,324.99,0.35019
430,37771,66158,20.516,859.43,500.86,0.26359
430,38229,68008,20.706,551.05,295.86,0.30132
431,37443,68062,14.107,1634.5,920.74,0.27933
432,37524,67787,26.583,900.44,166.39,0.68806
435,37599,67118,27.767,951.45,259.62,0.57126
435,38241,67866,31.401,630.92,414.78,0.2067
436,37640,67831,40.401,409.06,211.51,0.31835
436,38398,67915,29.87,585.62,343.95,0.25999
437,37559,68053,23.405,315.22,160.68,0.32473
439,36456,66690,31.773,354.54,132.67,0.45539
440,36561,66858,23.444,531.65,283.15,0.30499
441,37700,65182,23.351,292.11,161.29,0.28853
443,36204,66431,28.126,825.14,162.46,0.671
443,37548,67492,37.851,376.78,383.65,-0.0090311
444,36902,67171,14.923,1369.6,868.4,0.22396
445,37124,67143,32.292,407.33,240.21,0.25808
445,37450,65699,21.493,936.57,463.08,0.3383
449,37007,67205,17.701,557.57,395.72,0.16978
449,38310,67313,14.679,594.27,339.86,0.27235
450,37518,66506,32.588,356.91,235.19,0.20557
451,36289,66507,33.269,1232.2,945.35,0.13172
451,37320,67128,19.13,459.89,352.96,0.13155
452,37249,67216,14.67,875.39,493.78,0.27872
453,36250,66925,12.429,959.55,557.79,0.26477
453,36385,67819,36.179,544.71,458.05,0.086421
453,37287,67170,12.996,729.44,399.76,0.29196
454,37289,67126,20.72,721.89,406.34,0.27969
455,37152,67164,16.277,648.94,378.17,0.26362
457,37413,65722,24.531,315.71,169.68,0.30086
