"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,61625,58609,35.436,476.9,193.86,0.42196
401,60248,56674,32.621,202.46,332.34,-0.24285
403,61974,58494,32.647,357.82,163.1,0.37381
403,62217,57572,32.805,509.07,201.8,0.43224
404,61821,58521,25.61,1010.5,528.67,0.31303
405,61129,57744,31.91,251.85,236.41,0.031629
405,63174,58572,31.368,381.49,154.56,0.42335
406,63008,57627,30.255,321.48,165.1,0.32139
409,62068,57689,30.905,289.48,286.13,0.0058163
412,63140,58615,29.621,747.65,318.13,0.40301
413,62292,59057,22.489,524.48,401.21,0.13316
415,61589,57987,31.924,661.68,448.74,0.19176
416,62875,56418,32.542,173.48,147.32,0.081534
418,60458,57960,27.819,427.04,164.33,0.44424
419,60200,58036,25.019,645.87,345.37,0.30316
421,61464,58339,34.26,503.45,374.89,0.14637
421,62825,56755,37.402,567.15,265.35,0.36253
422,61195,59010,32.138,729.15,567.03,0.12507
427,62211,57744,33.302,202.14,101.06,0.33338
428,61198,58735,34.407,284.39,174.03,0.24075
428,62738,58290,32.67,351.31,210.76,0.25005
431,61365,58076,28.664,470.51,219.32,0.36413
432,60857,56831,28.633,626.76,303.25,0.34785
433,60381,56787,33.563,292.2,424,-0.18403
435,61290,58604,36.421,404.26,312.13,0.1286
438,62601,56471,33.119,165.29,229.75,-0.16319
439,61626,56377,31.205,390.76,178.37,0.37319
440,60377,56460,30.623,626.02,518.25,0.094185
440,61592,56629,36.487,532.58,367.02,0.18403
440,61802,58474,33.563,253.98,149,0.2605
441,61852,56604,25.663,276.31,197.07,0.1674
443,61679,56618,36.705,334.95,244.94,0.15522
447,61338,58040,29.12,341.75,472.25,-0.16032
448,62729,58413,34.581,779.2,398.01,0.32381
453,60649,58109,31.632,386.14,207.02,0.30198
453,60724,58780,36.565,886.92,453.41,0.32344
453,62229,56401,25.858,347.16,208.97,0.24848
454,62828,58299,26.575,836.1,563.46,0.19481
455,62229,58485,31.837,660.76,456.86,0.18244
457,61410,58511,23.273,1090.8,779.84,0.16622
457,62752,56816,29.183,469.17,187.97,0.42792
460,61232,57667,35.33,508.03,362.77,0.1668
460,62896,56551,29.141,523.81,298.93,0.27334
461,61983,56284,34.176,248.88,161.55,0.21279
462,62271,58599,35.426,1039.8,675.07,0.21269
463,61576,57411,26.362,400.63,198.48,0.33741
464,61173,58143,23.145,929.42,521.44,0.2812
465,62204,58684,31.557,270,127.16,0.35965
472,62859,58012,29.933,1244.3,529.04,0.40333
477,62410,58235,34.38,504.15,285.12,0.27751
479,61064,58578,34.052,505.15,299.23,0.25599
480,61018,57424,32.988,500.06,349.85,0.17673
482,60462,57788,24.047,446.19,273.11,0.24063
482,61967,58198,35.263,175.81,168.78,0.020394
483,60326,57784,31.139,410.25,122.57,0.53993
485,60913,58130,28.89,773.43,362.56,0.36168
486,62159,56410,35.339,451.21,192.75,0.40137
487,61750,59012,28.471,314.88,182.51,0.26613
487,62062,56641,23.412,1029.3,262.13,0.59405
488,60382,58195,25.472,706.57,451.11,0.22067
488,62106,58062,21.734,300.52,224.39,0.14504
488,62585,56699,33.555,245.42,115.94,0.3583
489,63159,57314,33.652,1039.7,548.13,0.3096
490,60232,57969,30.207,997.15,707.7,0.16978
490,61565,56532,22.78,293.37,191.7,0.2096
493,61366,56418,33.479,494.74,383.21,0.12702
494,61345,56637,27.12,566.88,437.83,0.12845
495,62756,56727,28.081,802.74,533.93,0.2011
496,61055,57734,30.934,627.06,285.63,0.3741
499,62034,58083,20.157,795.4,506.94,0.22149
500,60319,58184,28.719,468.69,262.03,0.28282
500,61754,57463,28.675,565.84,537.49,0.025692
500,62069,56498,23.277,535.21,401.21,0.1431
501,62292,56541,28.612,657.61,397.69,0.2463
501,62605,59029,25.744,720.49,720.08,0.00028044
503,62232,56643,25.175,577.63,570.76,0.0059837
504,60962,57337,25.203,359.74,205.72,0.27237
504,62252,56612,22.857,706.54,585.19,0.09395
506,60433,57899,28.604,563.59,262.74,0.36408
510,61525,57152,31.816,172.35,149.96,0.069472
518,62171,56662,31.335,227.3,166.06,0.15569
521,61527,56821,29.3,1042.2,838.36,0.10837
522,61257,58720,33.818,887.97,794.79,0.055374
523,60463,58013,31.876,378.23,324.19,0.076938
523,62252,57747,30.018,709,1126.2,-0.22731
524,62264,57687,27.146,387.82,576.44,-0.19561
524,62427,56360,32.254,562.08,289.28,0.32042
527,62967,57217,29.01,1308.3,246.76,0.68264
528,61350,57082,27.026,591.38,462.9,0.12186
531,62390,57870,31.293,856.4,272.32,0.51747
537,60607,58737,37.028,404.98,208.28,0.32075
539,60818,58591,23.638,561.67,417.26,0.14751
545,60986,58826,16.86,689.35,314.96,0.37279
545,61959,57854,26.59,592.48,243.57,0.41733
546,61043,59080,21.906,979.14,530.3,0.29736
549,62873,57409,36.093,1004.4,765.74,0.13484
554,60389,56217,23.515,292.37,161.59,0.28808
556,61367,58296,34.97,629.4,383.72,0.2425
559,61916,57880,30.773,1041.9,379.6,0.46593
561,61038,58252,20.09,356.15,318.33,0.056076
564,61783,57740,30.435,301.59,148.09,0.34134
565,61185,59012,34.954,385.24,234,0.24424
568,62078,58306,30.208,609.83,406.84,0.19966
568,63183,57563,32.043,243.46,188.98,0.12598
575,61157,57484,22.342,853.83,469.4,0.29053
576,61737,56990,30.889,662.78,306.59,0.36745
577,61310,57060,35.735,1196.6,793.97,0.20228
578,62464,59112,32.171,897.75,524.42,0.2625
579,60402,56440,31.69,571.2,299.24,0.31244
579,62638,58887,23.554,732.2,268.4,0.46352
580,60982,57518,31.6,214.94,172.4,0.10982
582,61700,59033,24.042,473.99,249.84,0.30967
585,62311,56529,26.509,491.86,198.82,0.42428
588,61188,58965,32.253,234.47,105.63,0.37884
598,60974,56788,26.467,774.69,349.52,0.37819
