"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,9778.6,57330,26.233,400.55,168.1,0.40877
403,10301,55315,37.249,464.29,178.96,0.44358
404,11317,57417,31.066,413.46,164.09,0.43178
409,10164,57540,23.568,548.57,100.05,0.69149
413,10216,57237,37.162,872.5,201.62,0.62459
413,11089,57555,33.036,666.04,410.36,0.23753
413,11251,57560,28.644,237.26,138.82,0.26175
419,10887,57062,32.484,818.58,638.07,0.12393
420,12117,56807,34.617,659.38,285.64,0.39549
421,10787,57403,31.967,1237.7,627.04,0.32747
421,11026,57332,38.739,1088.6,454.07,0.41134
422,11880,54739,29.632,329.73,263.47,0.11169
423,11281,55391,33.196,325.07,203.29,0.23049
426,9925.1,57589,25.985,589.96,306.49,0.31621
428,11239,55799,28.306,470.36,285.79,0.24409
431,11799,57704,33.702,573.34,309.1,0.29945
434,9563.8,56569,23.842,879.96,892.22,-0.0069161
440,10476,56346,33.842,730.87,756.97,-0.017542
441,10272,57599,30.533,286.72,277.66,0.016052
442,10177,57159,27.602,258.06,100.64,0.43887
442,10855,56601,33.434,199.6,133.7,0.19773
446,9721.2,55312,37.005,373.49,156.84,0.40852
448,9484.6,56108,35.328,136.61,151.28,-0.050958
449,10721,57156,33.522,285.45,193,0.19324
451,11212,55670,30.05,438.12,301.37,0.18492
457,10682,56203,32.73,408.44,421.86,-0.016164
458,10608,56294,27.735,518.77,434.17,0.088776
459,9981.3,56153,20.532,951.73,394.75,0.41366
462,10536,56026,25.023,817.01,547.02,0.19794
462,11729,57717,26.496,412.45,178.78,0.39522
463,9948.3,57104,31.965,257.33,255.43,0.0037139
464,12249,54816,32.405,405.02,355.2,0.065524
465,11599,57560,29.822,382.51,293.17,0.13223
469,10445,56097,30.702,333.48,165.41,0.33688
469,11813,57215,32.167,840.69,562.61,0.19816
470,10316,56365,27.473,260.26,219.42,0.08514
475,10091,56329,40.478,863.19,450.99,0.31365
476,9921,56138,32.604,972.58,871.6,0.054755
477,12006,57311,37.054,899.48,619.46,0.18435
481,10868,57522,17.816,1400.7,948.66,0.19242
482,10946,57382,28.468,988.87,640.36,0.21391
491,12390,55025,32.233,377.9,385.33,-0.0097273
493,10360,56486,37.756,604.08,527.75,0.067438
497,10548,55179,34.336,331.08,337.28,-0.0092763
497,11008,56890,31.693,438.9,270.27,0.23778
498,11229,56525,34.733,725.79,395.53,0.29453
499,10986,56567,28.653,424.77,306.49,0.16175
502,10531,57722,38.388,288.94,211.28,0.15526
502,11322,56364,33.019,334.83,239.67,0.16564
505,10139,56756,20.057,732.17,537.8,0.15304
509,10115,57618,24.42,506.07,194.56,0.44462
513,10315,57096,31.764,514.48,377.16,0.15401
514,10719,57468,36.777,726.46,416.08,0.27166
522,12266,56554,31.741,505.44,297.28,0.25932
527,11590,54978,33.69,389.91,272.55,0.17715
536,9988.2,57176,34.738,710.44,224.96,0.51902
537,9850,56940,31.677,561.94,273.06,0.34596
540,10445,56580,37.142,268.13,168.92,0.22701
552,10687,56587,32.022,250.61,309.33,-0.10488
554,10623,56311,32.713,307.56,238.04,0.12741
557,9865.2,55802,32.693,704.84,452.15,0.2184
558,10219,55960,33.884,236.06,163.99,0.18016
562,10393,56121,22.869,1188.2,829.36,0.17786
562,10611,57661,32.308,641.51,326.98,0.32476
563,10506,57576,29.056,647.57,541.99,0.088758
563,12397,55079,35.071,216.79,104.58,0.34914
564,10306,57542,27.257,1000,807.56,0.10648
567,12391,57605,34.886,438.97,277.87,0.22473
568,10409,57068,19.004,840.24,650.84,0.12702
570,12365,56605,27.876,254.06,105.53,0.41307
571,9820.9,56107,33.367,413.35,238.98,0.2673
571,12286,56545,27.359,625.73,256.86,0.41794
577,12393,57649,25.04,254.05,109.87,0.39617
578,11411,56733,24.268,432.39,321.83,0.1466
580,12258,56981,36.943,546.51,491.32,0.053171
583,11650,56407,36.005,214.29,259.31,-0.095062
585,11377,54868,38.127,522.91,391.16,0.14414
587,11818,54875,35.34,315.01,182.47,0.26643
590,11312,56998,31.153,257.65,328.09,-0.12025
593,9841.4,56593,31.376,430.78,248.4,0.26852
596,11691,57726,21.702,291.13,103.04,0.47716
603,12244,56711,26.116,467.53,402.85,0.074313
604,11617,55505,28.717,313.85,144.26,0.37021
604,12178,56571,26.295,1194.6,561.1,0.36083
610,11975,57590,30.292,294.74,228.69,0.12619
620,9912.2,57465,31.436,703.78,578.5,0.097704
628,10552,57660,31.41,990.16,406.91,0.41748
630,9682.1,56746,26.413,380.87,190.89,0.33227
634,9461.7,57224,36.441,710.53,209.72,0.54421
636,11178,57567,30.985,314.75,225.37,0.16549
644,10818,57396,25.406,763.75,493.3,0.21515
646,10773,55414,32.582,372.73,287.69,0.12877
646,12102,56629,33.43,746.9,837.39,-0.057121
648,10541,57473,30.731,713.15,454.15,0.22188
648,10504,56425,29.97,387.95,426.85,-0.04774
649,10690,57568,27.839,535.75,305.62,0.27352
657,10477,55378,38.273,671.73,375.53,0.28283
