"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
402,10720,53914,25.102,319.09,151.27,0.3568
402,11215,52283,35.602,435.99,401.24,0.04151
402,12154,53988,30.19,496.65,272.81,0.29091
407,11292,52968,29.393,291.66,197.06,0.19358
408,10603,52986,32.14,282.64,192.35,0.19009
408,11324,51900,35.194,245.96,157.51,0.21924
409,9860.8,53732,29.673,222.4,137.24,0.23679
411,11308,52803,33.295,449.64,258.8,0.26938
414,10481,52515,36.985,366.54,295.01,0.10813
415,11888,51866,33.456,678.26,219.82,0.51046
415,12077,52837,19.691,1847.7,1589.8,0.075012
416,10025,52517,29.901,689.38,288.99,0.40925
417,9924.9,52536,37.939,563.77,283.49,0.33081
417,12021,52058,36.054,215.71,110.79,0.32137
422,10526,53014,29.498,332.64,178.04,0.30272
429,11083,52522,38.053,484.13,392.24,0.10485
433,9603.8,54207,35.177,373.22,154.79,0.41368
433,10960,52741,20.779,666.31,457.35,0.18597
436,10311,53572,31.588,368.81,175.47,0.35522
437,10305,53756,34.99,367.78,191.25,0.31579
438,10741,54487,31.653,741.86,502.96,0.19192
439,10569,53029,29.585,536.08,610.13,-0.064608
441,10976,53994,43.178,393.88,388.04,0.007476
452,10475,52606,35.853,252.15,190.79,0.13855
455,11562,51905,36.392,525.13,455.56,0.070941
457,11048,53367,33.413,151.18,172.79,-0.066714
459,11326,52017,35.073,575.95,327.67,0.27477
460,10422,53571,20.263,321.48,137.36,0.40128
460,10708,52113,31.849,630.85,628.66,0.0017409
461,11894,52815,33.929,357.06,254.53,0.16765
462,10164,53855,37.618,247.55,228.48,0.040052
465,12053,52915,27.56,609.23,355.86,0.26254
468,11840,52029,36.94,412.12,258.87,0.2284
469,9699.7,52918,30.003,284.46,176.26,0.23485
470,9572.4,53131,32.996,397.6,224.76,0.27771
471,9659.3,53238,35.953,333.73,169.21,0.32713
473,10014,54653,32.785,527.82,375.08,0.16917
488,11495,52194,33.329,574.29,306.42,0.30415
490,11836,52850,34.039,519.65,272.64,0.31177
491,11872,52813,31.273,392.4,332.27,0.082981
494,10899,54525,29.438,206.36,133.33,0.215
500,10295,52108,27.089,422.27,226.88,0.301
500,11223,51781,29.237,317.51,155.22,0.3433
501,11277,52029,37.898,293.57,367.01,-0.11116
