"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
401,10530,63850,27.765,328.19,288.01,0.065215
410,9828.5,63963,34.506,426.43,219.79,0.31976
410,10931,65292,28.455,301.71,312.94,-0.018279
413,10172,66548,30.129,488.38,225.28,0.36866
414,11015,66200,36.556,371.06,234.53,0.22545
418,9509.4,64711,32.376,350.53,196.6,0.28134
419,10480,65572,36.547,381.61,186.25,0.34402
420,10689,63857,34.723,273.72,108.32,0.43295
420,11802,64302,44.76,441.61,397.41,0.052676
420,11945,66641,31.726,238.24,170.96,0.1644
426,9757.1,64998,33.735,745.58,599.93,0.10825
427,10021,64724,31.085,874.08,640.3,0.15437
432,10998,65156,35.746,806.36,1575.3,-0.32286
432,11915,64412,31.211,914.55,480.66,0.31098
433,11873,64763,31.387,323.21,135.43,0.40943
435,11878,63916,28.159,524.71,300.58,0.27158
437,10476,64310,34.65,527.97,226.39,0.39977
439,9728.5,65213,33.759,465.54,472.03,-0.0069215
442,11574,64212,31.55,554.49,359.64,0.21316
444,9433.5,64903,23.523,519.12,320.52,0.23653
445,10619,65392,35.362,910.67,429.77,0.35877
446,11466,64144,27.183,645.75,397.74,0.23768
447,10247,66092,26.462,853.79,415.81,0.34498
448,10313,66126,35.789,771.41,518.01,0.19652
449,10357,66069,25.373,820.26,444.41,0.29719
450,10390,66100,28.315,849.73,604.22,0.16886
451,10149,65691,25.567,680.98,317.16,0.3645
452,12300,63990,21.992,973.32,567.87,0.26308
453,11858,63924,31.035,524.17,608.22,-0.074223
454,11872,64312,30.706,291.62,235.27,0.10695
456,11852,64220,32.589,621.75,459.63,0.14992
456,11905,64098,29.668,768.7,527.57,0.18601
458,10602,63790,23.386,830.24,558.55,0.19563
460,10578,63781,29.321,227.86,392.77,-0.26572
464,10747,64083,30.445,316.4,292.23,0.039712
466,10322,63775,36.748,560.22,285.69,0.32454
470,11274,64548,35.229,344.2,246.46,0.16548
471,10141,65091,35.42,519.21,425.19,0.099552
472,9624.1,63764,37.37,462.45,570.12,-0.10428
473,9497.5,64652,36.028,517.03,460.06,0.058307
473,10457,64300,33.854,629.7,282.03,0.38133
475,10234,64082,30.959,308.36,217.75,0.17222
475,10148,64799,30.673,287.58,132.58,0.36892
477,10134,64852,30.822,657.2,503.8,0.13212
484,10460,66507,32.929,273.24,171.81,0.2279
484,11922,66250,36.63,323.85,111.6,0.48742
486,9947.1,64711,38.518,432.41,257.3,0.25389
493,9898.4,64771,23.607,447.15,367.5,0.09778
495,12230,65739,33.485,668.41,485.77,0.15824
496,11122,66561,33.981,669.42,252.62,0.45204
498,10444,64215,29.508,307.03,150.1,0.34328
499,12249,66259,24.367,579.46,211.43,0.46534
501,12074,65384,28.551,258.67,177.5,0.1861
502,11261,64634,26.41,315.74,256.19,0.10413
504,10088,65641,35.778,635.48,512.28,0.10734
504,11964,65398,28.658,393.32,172.61,0.39
505,11828,65597,28.889,494.9,530.72,-0.034927
506,10351,65883,37.966,858.47,401.61,0.36256
510,12292,65073,35.099,219.9,149.52,0.19052
512,9618.7,66553,29.623,242.31,184.03,0.1367
513,10776,66700,33.932,299.48,184.3,0.23807
516,11422,64341,36.483,540.22,400.79,0.14818
526,9655.9,64362,33.414,466.9,476.46,-0.010133
526,10230,64264,35.467,612.67,523.98,0.078027
528,12063,65709,17.407,456.51,326.69,0.16576
532,9980.7,65894,32.061,415.58,127.41,0.53071
535,9512.9,65062,38.518,622.37,495.23,0.11376
536,11086,65077,39.683,473.15,461.23,0.012761
537,11804,64676,33.959,463.77,496.17,-0.033751
538,9929.7,63822,23.004,1219.1,623.17,0.32349
541,10208,66447,32.629,321.97,109.97,0.49081
544,9641.8,65942,34.069,450.59,405.5,0.052676
548,9444.3,66653,25.838,974.99,633.49,0.21231
549,9541.8,66494,27.809,478.78,329.71,0.18439
549,11710,65691,32.369,458.46,238.57,0.31546
550,9727.2,66173,37.078,398.88,156.65,0.43603
551,9432.1,66038,29.096,466.57,256.22,0.29104
561,11560,65245,36.421,273.17,212.16,0.1257
567,10512,65773,32.297,377.74,231.51,0.24002
569,11038,64230,31.448,757,352.45,0.36464
570,12206,65889,32.628,284.02,192.55,0.19194
571,12373,65937,33.816,385.26,240.63,0.23108
579,9788,65808,28.882,805.88,607.73,0.14017
581,9563.4,65686,36.748,529.7,363.22,0.18645
587,10495,64024,33.048,436.53,293.1,0.19658
592,11509,65410,31.238,313.06,120.53,0.44403
594,10763,66201,24.823,513.13,211.58,0.41611
597,11042,65624,31.743,332.88,248.01,0.14611
598,11189,65621,34.382,374.16,183.3,0.34239
598,12123,64364,30.448,406.13,141.94,0.48204
599,12139,64662,21.167,431.85,152.27,0.47863
600,11952,64640,34.777,395.58,175.13,0.38627
601,12085,64687,35.52,337.73,181.62,0.30058
602,10377,64977,28.448,446.09,235.48,0.309
603,10502,65789,23.57,1512.5,734.62,0.34618
604,10436,65871,26.02,755.15,529.77,0.1754
