"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
406,9355,68512,33.461,618.15,442.08,0.16606
407,6636.2,69258,25.655,612.28,312.1,0.32474
408,8177.8,68061,33.015,458.31,128.83,0.56115
410,8448.2,67212,33.807,272.86,188.28,0.18341
413,8930.6,69053,32.404,406.41,297.09,0.1554
415,7488.5,68030,32.73,1823,1133.5,0.23324
415,8558.3,66758,30.316,223.48,121.95,0.29391
415,8649.9,69633,32.326,674.62,517.37,0.13193
418,6993.8,69208,38.873,829.2,254.73,0.52998
420,9187.3,68478,38.654,777.92,593.15,0.13476
431,8418.1,68329,38.286,366.77,174.11,0.3562
432,9123.9,66995,36.821,520.71,378.7,0.15789
441,7797.4,67794,34.158,310.45,172.76,0.28494
443,7596.7,69659,21.602,826.12,327.44,0.4323
452,8477.5,68674,30.32,1016,557.94,0.29101
452,8488.5,68757,31.726,942.23,500.61,0.30608
453,8561.1,69460,31.987,502.65,353,0.1749
457,8909.3,68715,42.825,852.17,659.62,0.12736
459,9415.9,69062,22.278,1156.9,374.39,0.51101
463,8888.4,68324,31.482,300.43,207.37,0.18326
471,7718.2,68715,31.393,274.13,158.15,0.2683
474,8592.1,66902,37.777,438.58,272.08,0.23429
478,7608,68356,38.256,301,109.04,0.46814
480,7869.2,68254,29.324,563.32,572.69,-0.0082415
481,7681.1,69658,33.119,236.54,165.34,0.17718
482,7709.5,69423,37.11,431.15,308.83,0.16531
483,7513.9,67712,32.527,1002.7,734.37,0.15445
483,7642.7,69474,25.739,315.68,242.83,0.13044
484,7499.2,69624,33.829,614.13,325.68,0.30692
484,8242.9,69440,29.174,521.23,387.38,0.14731
484,9161.6,68612,34.313,369.66,156.5,0.40511
491,7594,69524,29.86,620.3,247.42,0.42972
491,9181.6,69459,38.289,1391.5,999.82,0.16379
496,9388.8,67462,29.662,512.61,426.96,0.091156
500,8139,68464,31.898,347.66,129.64,0.45677
501,8161.3,68602,35.473,363.16,195.09,0.30107
502,7987,68928,29.727,444.26,128.02,0.5526
506,6504.9,69637,33.833,525.11,227.23,0.39594
509,7406.8,69105,27.857,538.06,255.11,0.35673
510,8169.8,68566,34.81,431.4,272.41,0.22591
511,8866.9,68955,24.695,840.04,707.29,0.085798
515,6947.7,67093,31.224,810.18,551.08,0.19034
517,8246.4,66866,35.043,502.93,450.39,0.055107
517,8914.2,67112,32.762,211.94,225.66,-0.031346
527,8678.4,69212,32.951,781.47,1031.4,-0.13784
528,8784.4,69539,34.086,827.88,639.96,0.12802
532,9301.2,69074,29.923,229.76,154.73,0.19516
533,7556.1,69174,32.379,407.72,118.08,0.55087
537,7463,68648,27.056,540.98,527.02,0.013072
537,8426.6,69718,31.902,502,301.29,0.24985
538,7739.5,68539,29.344,339.79,191.14,0.27998
551,7252.3,68529,37.449,327.94,230.76,0.17394
562,7760.4,69026,33.425,655.44,454.42,0.18112
564,9039.3,67044,32.247,698.24,271.24,0.44045
570,9312.5,68974,30.394,294,245.18,0.090538
573,7995.1,69224,29.701,535.44,565.83,-0.027593
585,9357.7,68186,30.297,391,252.25,0.21569
594,7982.9,69137,28.5,715.38,447.38,0.23048
595,7615,69014,40.001,391.62,211.89,0.29781
595,8198.6,69440,34.117,306.49,151.21,0.33926
598,8156.9,69233,33.902,338.07,293.85,0.069982
599,8060.4,69410,31.305,618.27,355.06,0.27042
601,7543.7,67676,34.974,771.9,373.09,0.34831
603,7339,68226,37.118,193.33,102.29,0.30798
608,8858.6,69412,30.448,240.58,168.25,0.17691
610,8811.7,69226,33.368,393.47,469.4,-0.087991
610,9142.4,68011,40.987,897.48,568.13,0.22472
612,7557.6,69174,32.974,703.37,780.86,-0.052207
614,6868.4,69318,28.461,492.85,276.19,0.28173
619,8687.6,66778,34.164,350.54,304.94,0.069567
624,6599.7,68684,38.343,464.29,473.98,-0.010327
629,9298.5,69714,31.041,348.41,336.6,0.017251
633,8804.1,67053,35.634,436.73,171.65,0.43571
638,8263.1,67403,32.525,396.69,259.17,0.20968
639,7200.4,67441,26.115,276.69,123.52,0.38271
640,9299.6,69615,25.209,863.75,715.45,0.093908
644,8082.7,68446,35.281,413.18,325.69,0.11841
644,9195.1,69236,30.975,365.2,292.27,0.11093
648,7957.8,69146,32.034,601.39,355.43,0.25706
648,9135.9,67183,32.316,346.51,232.91,0.19604
649,6571,69669,36.814,343.48,134.79,0.43635
649,8878.2,69467,24.849,778.02,448.41,0.26876
649,9417.4,66806,31.87,525.74,442.92,0.085507
650,8947.4,69203,28.613,790.63,704.18,0.057833
650,9214.8,67017,34.504,422.3,260.99,0.23609
651,7068.3,69506,27.42,583.27,398.88,0.18774
653,7772.6,68004,32.406,408.38,407.49,0.0010912
654,7776.1,68022,30.006,296.33,263.64,0.058388
660,7432.9,69268,33.985,469.08,129.71,0.56676
663,7902.7,68769,32.63,537.76,158.16,0.54546
673,8556.9,66753,30.602,580.85,436.61,0.14177
674,8267,68345,36.8,649.86,333.07,0.32229
679,7684.1,68633,30.736,385.65,165.58,0.39924
680,7687.3,68703,31.174,383.35,263.27,0.18571
687,9093.3,67306,36.595,388.48,261.64,0.19509
689,8079.2,66806,35.422,403.9,233.67,0.26699
692,8600.6,68795,31.413,348.25,149.8,0.39845
694,9121.5,67198,38.108,914.79,401.21,0.39026
695,7312.2,69665,35.914,880.18,633.67,0.16284
697,8142.1,67987,36.01,647.45,172.56,0.57913
701,9059.6,67002,27.733,230.23,102.41,0.38427
704,8727.7,68994,29.894,228.81,187.79,0.098471
