"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,41984,63902,37.752,500.08,236.44,0.35796
401,40285,62751,28.601,242.85,125.13,0.3199
402,40945,64105,34.133,540.25,307.82,0.27406
402,41714,64060,11.657,747.72,238.35,0.51656
403,39358,64885,42.456,953.95,359.4,0.4527
403,41633,64048,10.859,859.25,239.48,0.56408
404,40172,63623,34.61,295.88,159.87,0.29844
405,40083,63786,32.316,312.33,232.44,0.14664
405,40397,64710,29.544,465.31,168.31,0.46873
405,41539,63346,30.494,388.94,308.85,0.11478
406,41639,63384,35.459,294.69,183.62,0.23221
407,41535,63343,35.88,207.82,336.03,-0.23575
408,41510,63425,20.028,327.68,222.72,0.19071
409,41934,63304,31.65,741.57,660.15,0.05809
411,40848,65092,30.628,387.97,244.33,0.22718
411,41339,62998,33.604,499.42,659.5,-0.13813
412,41439,65047,28.907,920.34,596.08,0.21383
413,40466,63927,29.596,250.21,120.19,0.35104
413,41104,63799,26.361,506.41,208.87,0.41598
415,41062,63793,9.0535,1023,133.8,0.76868
416,41548,63364,25.07,1013.8,921.57,0.047655
417,41768,63498,29.229,439.49,492.77,-0.05716
418,40839,63533,23.786,327.03,239.2,0.15511
418,40874,64385,34.391,333.37,231.49,0.18037
419,41048,63381,33.877,320.81,380.19,-0.084711
419,40924,64340,16.783,852.7,465.26,0.29397
420,41207,64183,27.533,534.94,304.84,0.27399
421,41174,64089,26.945,453.61,335.16,0.15017
421,41595,63385,34.288,783.9,759.23,0.015988
423,41507,63436,35.111,829.54,643.56,0.12625
423,41493,63343,31.08,881.24,643.08,0.15624
428,41445,63256,26.296,932.27,1069.2,-0.068407
428,41578,64873,30.683,1072.8,463.57,0.39653
429,39728,62785,28.032,481.02,235.86,0.34199
429,41487,63350,31.485,809.55,866.28,-0.03385
430,39953,63101,29.948,541,374.92,0.18132
430,40003,64160,33.561,710.15,407.43,0.27088
430,41567,64073,19.539,1328.7,744.73,0.28165
431,41855,63472,35.11,645.62,573.77,0.058922
432,39847,63197,31.066,1045.2,591.27,0.27739
433,39893,63178,25.758,268.65,101.29,0.45238
436,40112,64415,24.233,284.22,207.09,0.157
437,40310,64547,32.2,608.93,338.98,0.28478
439,40646,64412,22.82,1113.9,466.07,0.41003
439,42000,63842,36.543,686.31,346.17,0.32944
440,40467,64422,30.835,313.36,143.5,0.37179
441,40014,64685,33.355,573.95,379.91,0.20343
441,40275,62923,32.5,341.65,114.07,0.49939
441,40602,64509,28.455,694.58,645.52,0.036608
441,41101,63337,37.105,630.67,160.61,0.59404
442,40550,64445,34.381,665.27,354.2,0.30513
443,40358,63786,37.056,479.71,396.78,0.094609
444,41138,62657,33.072,291.96,143.28,0.3416
446,40714,65076,39.153,584.66,508.23,0.069937
446,41413,64911,21.353,350.27,401.89,-0.06862
447,41610,63450,37.986,920.62,828.85,0.052453
449,39940,63199,14.354,672.3,400.88,0.25291
451,41487,63471,34.202,422.63,536.97,-0.11915
453,41480,63325,34.699,603.84,586.12,0.014889
454,39335,63115,32.514,342.18,213.98,0.2305
454,40350,62765,33.028,122.05,149.46,-0.10094
455,40065,64083,38.059,448.56,337.72,0.14098
455,40489,62488,30.108,318.99,267.29,0.088196
457,41509,63320,23.953,791.84,766.66,0.016157
458,41527,63313,11.029,938.85,482.94,0.32066
459,41346,64772,30.114,616.27,327.02,0.30664
459,41519,63305,6.3151,1604.3,199.53,0.77877
460,41592,63300,9.1078,1620.4,536.56,0.50248
461,41552,63281,6.6461,2060.5,416.81,0.66349
462,41508,63297,13.33,1014.1,372.14,0.46308
464,39755,64347,30.135,744.56,378.76,0.32564
464,41494,63280,30.873,192.7,261.48,-0.15144
465,40608,64214,26.557,771.51,372.54,0.34873
465,41628,63436,24.757,669.32,602.09,0.052885
466,39418,63507,24.905,1077.1,506.29,0.36052
467,40920,63278,25.615,648.32,620.47,0.021947
468,40858,63256,28.15,550.75,514.52,0.034012
468,40781,65092,24.828,710.13,747.39,-0.025567
469,41519,63411,33.005,272.58,202.78,0.14685
470,40515,64442,25.357,564.15,379.27,0.19597
470,41582,63440,34.878,496.45,337.14,0.1911
473,40530,65102,25.682,345.96,141.55,0.41928
477,39661,63519,30.357,447.14,235.37,0.31029
477,41566,63365,31.897,327.13,253.7,0.12643
478,41549,63363,31.447,174.42,134.56,0.12901
479,39858,63122,22.076,380.62,196.74,0.31847
479,40842,65096,30.384,765.29,356.63,0.36426
481,40932,63846,32.545,320.67,148.56,0.36681
481,41633,63802,32.456,802.13,786.17,0.01005
482,40916,64275,30.435,724.73,541.97,0.14428
482,41650,63878,29.438,1055.3,240.66,0.62859
483,40844,64294,15.544,923.99,262.46,0.55756
483,42104,64328,26.037,476.85,310.24,0.21168
488,39413,64902,31.872,520.56,419.62,0.10736
488,39731,62413,31.946,302.17,197.92,0.20846
489,40947,62157,36.515,260,233.78,0.053103
489,41531,63404,23.385,1285.1,1035.7,0.10748
491,41018,63807,26.833,1002.7,266.51,0.58003
493,39917,62877,30.378,563.88,397.26,0.17336
494,40763,62464,31.642,593.45,485.11,0.10045
495,39783,62614,30.389,487.97,382.07,0.12172
495,41436,63386,32.556,422.15,489.65,-0.074027
498,39579,64533,35.09,566.67,374.66,0.20398
499,40332,64639,23.435,435.08,256.86,0.25757
501,40493,62859,33.904,291.36,146.67,0.33033
501,41282,63413,34.988,526.87,266.56,0.32808
505,39428,63852,35.515,460.06,622.69,-0.15019
507,39360,62803,34.623,407.5,298.37,0.1546
507,41611,63304,31.155,368.06,280.06,0.13578
508,40501,63563,25.572,1090.8,622.83,0.2731
509,40738,63479,24.647,996.92,608.3,0.24209
511,39983,64083,34.94,376.64,261.72,0.18002
512,40967,64101,23.029,327.41,156.75,0.35249
512,41681,63322,33.209,396.07,301.1,0.13622
513,39647,63654,20.622,606.36,382.69,0.22614
513,39765,62270,26.597,815.4,272.87,0.49852
518,39983,63220,15.992,586.33,593.75,-0.0062936
518,41450,63416,31.293,547.86,597.89,-0.043672
519,40028,63217,16.8,295.15,390.97,-0.13965
519,41128,62141,34.976,311.06,238.7,0.13161
519,41491,63448,33.397,485.13,442,0.046522
519,41438,65010,29.187,469.2,236.31,0.3301
520,39978,63208,13.762,455.44,354,0.12532
520,40473,64341,32.895,567.62,333.93,0.25921
521,39877,63200,9.9924,759.18,1020,-0.1466
522,39873,63238,21.365,476.61,705.51,-0.19363
522,41158,64236,22.126,478.54,161.27,0.49588
523,40866,64375,12.963,635.66,397.6,0.23039
524,41531,63381,25.848,684.14,629.54,0.041562
525,41569,63325,31.017,794.02,620.33,0.12281
527,39308,63253,32.396,561.97,471.7,0.087325
527,40398,64278,37.64,301.1,242.58,0.10763
528,40152,64885,41.718,1079.8,590.21,0.29318
532,41501,63321,36.213,468.09,446.01,0.024149
534,39832,62448,36.38,548.6,448.86,0.1
534,41498,63385,25.175,770.77,760.13,0.0069491
535,39244,62359,38.405,230.27,104.83,0.37435
535,41541,63402,26.016,342.02,352.22,-0.014683
536,41052,64982,34.17,402.28,308.75,0.13153
540,41526,63296,39.602,597.16,557.15,0.034657
541,41588,63397,30.408,820.46,554.9,0.19308
542,40818,63772,34.369,873.61,678.54,0.12568
543,41462,63402,21.294,912.18,685.15,0.14214
543,41509,62343,29.82,345.17,146.23,0.40486
546,41499,63371,30.837,312.78,248.32,0.11487
549,39746,64667,31.125,518.12,629.99,-0.097441
551,41200,65054,34.861,700.06,534.46,0.13414
552,39249,63080,31.506,300.51,219,0.15689
553,39861,62710,20.903,1031.1,726.18,0.1735
555,40946,64834,31.347,728.67,609.75,0.088847
555,41647,63499,20.729,845.9,660.98,0.12272
556,39939,62280,34.351,266.07,283.24,-0.031256
556,40541,64324,25.936,339.27,198.78,0.26111
556,41663,63795,26.322,668.16,412.44,0.23665
557,39670,64486,34.057,221.6,116.45,0.31105
557,40094,63557,37.146,676.43,664,0.0092743
558,41482,63324,27.678,419.44,479.96,-0.067287
559,40820,63435,27.095,489.58,285.04,0.26405
561,40060,63289,23.519,257.21,118.54,0.36904
561,41000,63713,30.101,707.07,305.46,0.39664
562,41479,63356,28.633,337.01,398.87,-0.084058
564,41549,63394,31.621,618.25,688.78,-0.053962
565,39484,63186,22.959,342.09,162.66,0.35549
565,40600,64292,25.733,410.7,174.09,0.40461
566,39419,62772,35.104,707.87,452.35,0.22024
566,40671,64322,29.257,529.72,129.11,0.60807
566,41523,63327,31.942,490.05,783.93,-0.23068
567,40381,64154,16.451,889.52,605.49,0.18998
567,41518,63375,36.611,287.24,407.89,-0.17358
571,41272,64144,25.642,309.81,110.47,0.4743
573,41486,64801,32.9,466.88,160.36,0.48868
573,42048,63913,23.158,961.77,585.29,0.24335
574,41539,64874,20.152,487.77,272.69,0.28283
575,40558,62405,35.181,478.69,289.95,0.24556
575,41443,63316,34.147,588.33,833.89,-0.17266
577,41072,63926,33.589,793.9,445.43,0.28118
580,41554,63534,49.544,711.32,750.33,-0.026687
580,41648,63771,32.699,748.93,706.45,0.029188
581,41489,63421,35.931,290.99,361.38,-0.10791
582,41446,63320,29.84,496.42,468.16,0.029298
583,41457,63440,33.23,339.33,335.3,0.0059726
584,40182,62694,36.375,240.26,179.16,0.14568
584,41529,63383,31.633,365.41,393.62,-0.037163
588,41273,63423,31.036,877.95,382.46,0.39312
591,41411,63326,35.641,883.34,517.2,0.26143
592,39782,64277,33.778,522.52,219.88,0.40765
592,41559,63389,24.921,612.99,806.07,-0.13607
594,40481,63135,36.573,279.68,290.02,-0.018142
594,41610,63409,31.033,342.03,561.64,-0.24302
596,40004,63220,16.406,459.95,482.85,-0.024289
597,39623,63240,35.172,371.5,263.84,0.16945
598,41471,63360,29.351,924.99,778.83,0.085782
599,41284,64611,26.11,708.2,305.93,0.39666
600,39854,63591,26.215,632.07,271.13,0.39962
600,41441,64183,35.728,525.86,557.76,-0.029444
601,41455,63491,32.916,594.02,671.55,-0.06126
602,41547,63350,31.822,515.09,355.06,0.18391
604,40833,64368,28.399,362.4,144.5,0.42988
606,39827,62516,36.69,510.1,396.05,0.12586
606,42171,64305,27.295,606.7,382.07,0.22719
607,41007,64117,24.9,301.6,208.03,0.18362
608,41561,64336,35.12,555.73,432.76,0.1244
609,41472,63436,32.284,604.88,388.64,0.21765
610,41465,63365,33.234,672.1,702.25,-0.021935
611,41555,63301,34.128,143.89,344.18,-0.41038
612,40721,64517,36.068,780.45,387.94,0.33595
613,40221,62143,35.087,301.24,191.94,0.22162
615,41511,63372,29.139,898.19,613.26,0.18851
616,40476,63011,28.995,506.1,174.94,0.48625
617,40672,64206,27.821,591.4,205.53,0.4842
617,42032,64560,36.801,464.37,178.18,0.4454
620,39427,64222,33.742,194.97,326.82,-0.25269
620,40640,63142,28.013,717.15,335.18,0.36298
620,40732,63749,24.996,508.71,198.98,0.43767
620,41467,63436,34.679,205.4,338.01,-0.24403
621,39383,64446,24.091,252.51,254.83,-0.0045731
621,40215,64997,32.152,616.99,883.7,-0.17773
622,41509,63261,28.093,850.56,719.92,0.083182
623,41440,63381,23.542,737.14,544.03,0.15073
623,42063,63918,29.211,414.42,202.57,0.34335
625,41255,63374,31.655,964.36,677.91,0.17442
626,40974,63450,29.733,527.85,236.58,0.38103
627,40729,63364,35.224,530.24,216.14,0.42083
627,40870,64382,8.7196,1424,807.44,0.27632
628,40883,64311,12.022,790.5,356.98,0.3778
629,40250,64783,25.405,736.42,471.91,0.21891
629,41105,64199,33.257,278.03,109.87,0.4335
630,40679,63486,31.371,526.39,483.15,0.042834
630,41458,63278,28.923,386.31,371.49,0.019566
631,39264,63621,29.522,542.6,446.6,0.09704
631,40892,63553,36.15,651.79,483,0.14874
632,41309,64754,37.922,496.07,371.16,0.14403
633,41456,63480,36.375,429.52,241.51,0.28018
634,40628,64847,26.894,998.61,471.02,0.359
637,39658,64810,32.542,317.13,159.37,0.33108
639,41278,64223,21.538,403.22,356.35,0.061703
639,41479,63395,28.324,808.3,694.99,0.075376
643,41573,63341,36.362,239.28,345.12,-0.18112
644,41589,63270,36.192,368.51,278.51,0.13911
649,41576,63482,31.838,1296.2,913.74,0.17306
649,41774,63945,33.537,1169.4,668.01,0.27287
650,41474,63317,23.541,1962.7,955.06,0.34535
650,41967,63952,23.554,677.33,269.66,0.43049
