"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,39595,70756,22.811,700.25,445.97,0.22184
400,40579,71063,16.891,452.42,265.56,0.26026
400,41671,70113,18.784,850.8,529.13,0.23311
401,39478,70757,27.622,252.69,149.85,0.25546
401,40455,70846,27.472,581.26,142.86,0.60542
401,41831,69725,28.807,203.88,172.26,0.084052
402,40512,70802,22.436,668.74,368.8,0.28909
402,41725,69849,16.792,1077.1,301.35,0.56276
403,39923,70335,33.181,418.71,167.04,0.42964
405,41502,69549,28.775,820.52,415.36,0.32783
405,42174,69163,29.023,207.06,139.81,0.19388
406,39347,70136,24.603,669.99,308.61,0.36929
409,41599,70058,20.687,697.53,207.05,0.54222
411,39295,68269,29.657,512.12,331.14,0.21461
412,41275,69115,24.488,1207.3,672.32,0.28462
413,41100,68863,26.676,325.26,221.04,0.19076
416,39783,68561,35.362,779.95,450.5,0.26775
416,39950,70299,26.773,527.06,176.92,0.49737
416,41740,68875,16.634,786.88,519.73,0.20446
417,39406,69985,32.73,392.71,127.83,0.50886
418,39877,69024,41.12,647.29,364.89,0.279
418,40834,68175,34.85,451.83,537.79,-0.08686
420,41023,69419,36.5,568.95,308.55,0.29676
421,41302,69078,29.97,620.32,358.68,0.26726
422,39845,68233,31.005,172.72,192.94,-0.0553
422,41775,68500,19.532,518.02,290.11,0.28202
424,41831,70006,22.308,669.5,315.49,0.3594
425,40278,69329,30.992,178.72,132.62,0.14805
425,41744,69980,32.559,1411.3,640.57,0.37562
425,42181,70800,7.13,4659.9,507.81,0.80347
426,41490,70164,18.849,1439.2,575.91,0.42841
426,41485,69658,29.892,762.1,377.31,0.33772
427,40954,69367,32.04,553.54,277.6,0.332
428,41589,71015,22.915,1504.6,273.06,0.6928
430,40481,69481,24.41,310.89,109.48,0.47911
430,41731,70302,18.022,880.07,330.43,0.45406
431,40130,68249,34.918,592.07,707.08,-0.08853
434,41182,68313,34.81,620.41,284.15,0.37174
434,41228,68778,35.922,714.48,225.54,0.52014
437,42179,70654,27.953,845.66,733.16,0.071261
439,41618,68451,26.132,637.27,316.55,0.33624
440,40372,68738,19.998,367.28,508.24,-0.161
440,41854,68498,25.9,979.29,1048.5,-0.034141
441,40181,70568,37.198,404.2,261.72,0.21397
441,40843,69590,32.544,705.09,488.65,0.18132
442,41101,70383,27.029,775.61,455.28,0.26025
443,40181,68335,24.106,359.29,255.45,0.16891
443,41669,68515,22.398,562.94,454.62,0.10645
444,41030,68650,30.282,202.5,172.51,0.079986
444,41698,68825,30.435,472.55,231.24,0.34287
445,39796,68131,26.758,568.09,537.21,0.027944
445,41675,68847,13.52,787.4,397.58,0.32897
446,41856,68787,37.806,374.96,337.76,0.05219
447,41942,68900,16.548,738.96,433.94,0.26005
448,42120,68873,30.407,315.86,260.92,0.095246
450,42071,69025,22.994,1095.5,811.76,0.14879
451,40782,68301,14.074,677.45,302.96,0.38197
451,41944,68954,12.583,1574.2,991.99,0.22689
452,40718,68242,18.784,696.36,314.98,0.3771
453,40451,70936,31.459,284.82,322.8,-0.062497
453,40686,70288,31.299,204.51,106.99,0.31304
454,40193,68507,31.753,560.9,377.53,0.19539
454,41498,70966,28.683,686.1,464.33,0.19277
454,42068,69048,21.458,1312.9,860.93,0.20793
455,41237,68564,31.312,759.15,591.63,0.12401
456,40032,70324,25.188,631.51,161.9,0.59189
456,40649,68824,32.36,1424.4,1359.6,0.023267
457,39214,69917,31.714,278.38,323.81,-0.075436
458,40494,70869,27.283,367.25,235.8,0.21798
458,42158,68426,18.743,338.6,319.68,0.02875
459,40472,68201,30.869,667.65,571.62,0.077494
459,41374,69200,29.812,638.07,411,0.21645
459,42063,69020,19.612,502.26,229.33,0.37308
460,39205,68938,37.385,204.9,112.18,0.29241
460,40922,69604,33.866,316.4,450.93,-0.17533
460,41695,69526,34.03,337.17,112.34,0.50018
462,40039,70385,22.92,839.19,471.48,0.28055
463,39721,68692,27.115,406.4,220.71,0.29611
463,40011,70477,23.12,1405.8,406.74,0.55119
463,41489,70357,34.175,451.09,263.88,0.26185
464,40080,70236,30.456,694.09,244.53,0.47896
464,40091,70856,25.822,710.06,204.66,0.55251
464,40959,70896,20.142,1021,289.03,0.55875
466,40533,70931,33.025,303.38,246.29,0.10388
466,41747,68791,19.042,407.09,161,0.43318
467,39318,69269,19.149,776.12,165.86,0.64785
467,39427,70799,38.327,443.33,248.23,0.28211
467,39819,69258,29.938,589.68,208.71,0.47718
467,40468,70510,24.87,928.91,413.83,0.38361
467,40718,68352,34.433,463.2,298.41,0.21637
467,41615,68777,22.104,583.73,380.65,0.21059
468,40284,70453,40.303,939.12,394.9,0.40796
469,39253,70424,30.425,790.59,685.83,0.070959
469,40776,70252,30.893,1065.1,1019.8,0.021731
470,41103,70357,31.493,462.26,230.28,0.33498
470,41435,71040,25.013,1647.8,927.58,0.27965
471,40105,69597,28.047,592.41,335.98,0.27621
471,42161,68473,36.776,490.1,402.34,0.098341
473,40775,70991,34.814,747.07,1045.5,-0.16649
473,41100,68293,37.958,374.5,111.62,0.54076
473,41211,69938,33.117,712.84,170.32,0.61429
474,39982,70338,15,498.51,250,0.332
474,40625,70926,17.983,929.78,1017,-0.044801
475,40036,70170,18.035,384.11,197.69,0.32042
475,40759,70904,19.783,824,1170.1,-0.17358
475,41451,69886,29.76,233.65,155.6,0.20051
475,41950,68920,23.627,479.83,330.23,0.18469
476,39559,70664,25.957,762.25,382.57,0.33165
476,40540,71087,38.902,925.78,826.44,0.056691
477,41508,70515,26.863,573.6,136.55,0.61543
478,40844,70896,28.804,294.86,421.62,-0.17693
480,40197,69269,24.653,683.69,235.56,0.4875
480,41533,68491,28.955,283.93,235.61,0.093006
481,40788,70949,28.625,445.77,867.13,-0.32094
482,39328,68497,38.934,316.01,140.55,0.38432
482,40750,70904,23.412,359.87,555.68,-0.21388
484,40396,69660,36.763,349.13,291.08,0.090684
485,40825,70902,26.942,390.39,667.46,-0.26192
486,39235,68615,36.626,419.34,114.99,0.56959
486,40629,70908,23.796,850.67,695.46,0.10039
487,40739,70871,19.72,622.13,641.82,-0.015578
488,39234,69351,32.55,406.91,429.79,-0.027337
488,41414,70358,29.65,697.21,267.51,0.44541
488,42110,70060,31.88,536.62,206.74,0.44377
489,41471,70314,26.769,467.28,384.62,0.097021
490,39938,70660,32.562,556.07,604.61,-0.04182
490,40802,70946,13.296,646.46,809.26,-0.11183
490,41547,70335,18.017,708.18,316.41,0.38237
491,40737,70928,15.747,933.67,796.27,0.079428
492,40652,70846,13.949,915.2,628.54,0.18569
492,41483,69546,24.354,293.26,151.61,0.31841
493,40007,70301,25.243,508.83,156,0.5307
493,40708,70818,20.242,691.76,539.75,0.12343
494,39391,68211,31.478,349,330.32,0.027506
494,40210,70401,37.45,1021.5,414.44,0.42277
494,40670,70848,16.919,1017.5,721.54,0.17016
494,41369,69910,19.186,478.11,181.84,0.44892
495,39994,68439,33.078,522.8,311.48,0.25329
495,39931,70244,11.219,691.24,314.95,0.37398
495,40762,70880,22.637,507.87,448.05,0.06258
495,41060,68743,28.327,1060.2,828.72,0.12253
495,41287,69803,28.916,1033.3,559.1,0.29779
496,39633,69004,32.526,421.13,187.48,0.38391
496,40976,68781,34.708,1163.1,525.58,0.37754
496,42068,69337,23.357,431.75,301.84,0.1771
497,40717,70920,19.619,292.86,317.62,-0.040563
497,41644,69226,27.841,722.79,301.16,0.41177
497,41633,69444,38.132,1045.6,359.46,0.48833
498,40722,70933,15.114,403.2,317.41,0.11905
498,40923,68672,23.111,900.38,629.72,0.1769
499,40772,70900,14.072,643.05,564.99,0.064622
499,41227,68272,26.585,860.84,318.1,0.46036
499,42186,69234,27.848,642.59,598.15,0.035814
500,39612,70527,36.127,446.3,389.61,0.067818
500,40769,70898,14.33,650.25,588.55,0.049812
500,41153,68146,31.903,321.1,119.73,0.45681
500,41855,70819,36.847,280.12,130.48,0.36445
501,40252,69271,21.829,491.03,112.89,0.62615
501,40813,70895,16.956,595.28,432.23,0.15868
501,41967,70691,34.735,354.9,225.87,0.22218
502,40966,70106,31.477,295.52,104.42,0.47781
504,40437,70741,20.387,332.59,188.21,0.27723
506,41293,68792,29.851,321.24,144.39,0.3798
507,41586,70597,20.816,1033.5,593.03,0.27079
509,41842,69795,23.496,522.27,188.94,0.46868
510,41125,68845,29.2,451.09,138.97,0.52896
511,40770,68484,29.976,642.83,219.36,0.49115
513,40727,68494,24.378,1013.2,801.77,0.11649
513,42139,69258,34.815,618.36,586.14,0.026753
514,39718,70134,31.743,1326.8,827.24,0.23193
515,39796,68114,26.099,765.4,570.45,0.14594
515,39894,70232,8.0252,1841.9,778.56,0.40578
515,40363,70916,26.645,474.02,375.96,0.11537
515,41719,68868,17.791,710.49,538.27,0.13792
516,40039,70693,33.785,803.87,434.24,0.29854
516,40328,70724,31.586,926.83,634.98,0.18687
516,40508,69189,29.02,469.54,199.87,0.40285
516,41131,69877,23.484,499.48,349.29,0.17696
516,41679,68773,18.965,609.11,364.49,0.25125
518,39592,69480,36.162,436.9,253.39,0.26584
518,40067,70386,26.28,524.79,449.62,0.077136
520,39230,69580,30.444,238.63,130.24,0.29386
521,40018,70463,26.724,846.8,587.53,0.18076
521,41576,70888,27.386,359.18,144.99,0.42484
522,40788,68335,36.079,384.69,427.32,-0.052496
522,41735,70088,25.295,396.51,115.78,0.54799
523,40294,70784,24.561,433.59,278.18,0.21834
523,41687,70243,31.451,843.47,520.72,0.23659
523,41697,70253,29.391,758.49,438.88,0.26692
524,40259,70679,26.744,643.78,597.42,0.037355
524,41371,68230,24.368,813.78,569.22,0.17683
526,41747,68537,24.79,394.67,209.28,0.30696
528,41665,68572,20.628,558.76,283.66,0.32655
529,40914,68570,25.023,632.77,514.1,0.10347
530,40810,68404,14.052,772.21,516.35,0.19856
531,40910,68553,15.549,1898,1371.9,0.16088
531,41936,69060,27.901,209.46,151.8,0.15963
532,40911,70099,41.896,694.68,593.72,0.078358
533,41575,70814,33.988,550.56,243.04,0.3875
533,41882,69055,34.226,532.53,291.84,0.29196
534,41874,69226,23.854,690.34,400.83,0.26532
535,39956,70260,12.843,489.37,137.36,0.56166
535,41239,70613,22.92,1087.5,675.22,0.2339
536,41199,69714,28.808,1357.8,950.32,0.17654
537,39953,70217,17.933,336.62,211.57,0.22811
537,40667,68998,30.073,421.77,434.19,-0.014514
537,41225,69708,28.896,1089.9,708.72,0.21194
537,41365,70951,33.741,667.68,799.71,-0.089974
538,41269,70695,36.198,473.89,250.67,0.30808
538,41942,68698,27.445,1067.3,910,0.079556
539,40314,70386,36.267,628.24,433.11,0.18385
539,42015,70356,37.71,550.56,482.27,0.066115
540,41752,68770,19.386,1371.5,890.89,0.21242
542,39477,69873,30.545,267.42,186.38,0.17857
542,41988,70887,25.334,609.98,184.56,0.53543
545,40478,70547,24.715,880.4,450.28,0.32324
546,40461,70452,30.447,517.74,375.23,0.15958
547,39354,68169,34.358,383.87,313.96,0.10018
547,41024,70690,36.202,560.34,420.83,0.14219
552,40546,68219,26.676,1258.8,845.19,0.19657
552,41428,69037,34.606,1389.8,506.44,0.46585
552,41568,68712,18.354,622.56,182.2,0.5472
553,41805,70444,23.566,1171.2,959.75,0.099244
