"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,11561,49805,23.176,306.95,257.37,0.08786
403,8727.2,51935,10.709,666.67,310.06,0.36511
408,8989.6,49619,22.91,976.03,303.51,0.5256
408,11518,49737,27.504,212.13,114.82,0.29763
410,8757.1,52307,19.774,1829.3,1442.9,0.11808
410,9412.2,52050,23.497,693.41,325.86,0.36061
411,9400.4,51947,20.077,561.47,111.44,0.66877
412,9779.4,50423,28.414,677.17,290.82,0.39913
412,10698,51360,29.668,287.48,205.18,0.16705
413,10786,50161,25.332,526.41,314.29,0.25231
413,11569,51646,33.285,639.74,402.8,0.22727
414,11595,51912,34.471,1019.8,451.76,0.38603
416,10304,51861,32.791,939.78,504.57,0.30132
417,10458,52209,29.521,561.64,317.96,0.27703
419,10794,51156,26.311,402.28,261.38,0.21231
421,9227.9,50519,36.77,515.83,325.61,0.22606
421,10397,51111,23.272,885.35,504.4,0.27411
422,10914,49666,32.41,324.51,240.05,0.14961
423,8875.2,51060,20.825,1018.4,675.59,0.20237
423,8938.6,52044,33.201,457.28,185.81,0.42213
423,9358.8,49455,33.216,650.89,322.32,0.33761
423,11094,49598,32.72,525.66,229.27,0.3926
424,8767.8,50407,20.534,931.8,366.69,0.4352
424,9542.3,49531,33.329,845.44,360.47,0.40217
424,10017,52390,34.316,408.45,314,0.13073
424,11433,49612,33.571,228.61,157.57,0.18396
426,8880,49951,35.387,1003.3,846.79,0.084589
426,10236,50282,32.764,999.88,668.68,0.19849
427,10435,50361,25.456,689.67,484.09,0.17514
428,8811.6,51015,33.762,1368.6,727.01,0.30616
428,9382.5,49452,31.103,645.9,440.28,0.18931
428,10467,50259,19.513,583.1,754.46,-0.12812
429,9278.9,51221,23.641,583.67,137.18,0.6194
429,9373.4,49496,29.631,527.56,326.02,0.23611
429,11132,49893,26.074,888.04,281.71,0.51834
430,9441.3,49578,19.421,659.22,381.17,0.26725
430,10693,52141,25.845,353.48,100.22,0.5582
430,10953,49880,27.642,453.91,377.96,0.091293
431,9436.6,49446,15.585,723.74,413.5,0.27281
431,10793,49936,32.54,342,269.55,0.11846
432,9997.7,50906,30.541,439.7,224.2,0.3246
433,9060.1,50487,24.838,579.07,308.57,0.30474
433,10224,51097,28.785,541.49,333.03,0.23838
434,10003,50835,28.848,519.87,584.16,-0.058237
434,11627,49440,22.661,848.59,337.76,0.43059
435,8986.6,52129,35.197,414.5,310.34,0.14369
435,9540.2,49406,23.185,294.57,271.99,0.039853
435,11531,50299,29.813,543.2,349.59,0.21686
436,8852.9,52181,36.673,569.84,771.8,-0.15054
436,9845.7,51003,23.317,715.06,643.61,0.052589
436,10710,49894,27.218,528.09,269.3,0.32455
437,9638.5,51145,25.893,610.58,371.74,0.24314
437,10823,50176,19.273,875.87,444.81,0.32639
438,8850.8,51015,29.785,817.9,812.46,0.0033338
438,10137,51504,21.721,470.95,211.84,0.37949
439,10094,50324,18.376,477.99,299.85,0.22902
439,11198,51232,24.646,413.36,245.13,0.25548
441,10377,51140,27.163,866.8,484.39,0.28302
442,8794,51945,16.877,484.05,319.58,0.20466
442,10163,50850,22.371,405.46,223.52,0.28926
443,8834.8,52000,7.6806,1212.5,414.81,0.49018
443,9778.6,49922,29.507,203.57,102.96,0.32822
443,10713,52359,38.183,442.37,305.07,0.18369
444,10330,52224,35.23,297.93,270.28,0.048674
444,10936,50948,25.97,653.42,192.27,0.54529
445,9584.8,49501,18.396,760.4,580.49,0.13418
445,10778,50852,26.76,491.35,387.39,0.11831
446,10213,50052,19.727,550.11,392.29,0.16746
447,9429.6,50997,30.457,367.81,360.9,0.0094866
447,10053,50094,19.872,487.85,205,0.40824
451,10811,50052,18.518,454.89,114.1,0.59894
453,8857.2,49773,24.672,829.44,764.86,0.040503
454,8713.1,50088,29.118,774.27,195.63,0.59659
454,10520,51614,27.731,565.52,313.07,0.28733
454,10755,50063,26.255,438.46,278.94,0.22235
455,10687,51525,29.212,417.41,458.45,-0.04686
456,9001.1,51155,34.115,479.5,176.11,0.46277
457,10816,51417,26.958,268.25,168.05,0.22965
457,11459,49679,31.552,398.7,290.65,0.15673
460,11573,50541,9.9467,1037.5,401.43,0.44204
461,9708.5,50961,31.258,498.24,231.05,0.36638
461,9987.9,50006,11.221,860.52,349.7,0.42209
462,10010,49972,23.547,305.7,181.16,0.2558
462,11374,50966,33.606,237.02,152,0.21854
463,11392,50935,26.978,413.3,341.46,0.095184
464,11228,51116,33.812,734.38,871.3,-0.085271
465,9539.8,50276,27.811,1018.7,651.29,0.22001
465,11298,51348,32.89,422.33,459.33,-0.041962
466,8671,51025,33.073,673.49,503.81,0.14412
466,9828.2,50005,14.438,718.13,234.08,0.50835
467,9010.6,50922,20.461,796.77,574.64,0.16197
467,9832.1,50199,33.848,1062.6,504.02,0.35656
467,11009,51372,20.619,493.2,292.87,0.25484
468,9113.1,50822,32.051,251.04,228.53,0.046931
468,10924,51280,22.587,290.83,146.26,0.33077
469,10849,50200,11.272,578.56,291.8,0.32947
470,10472,51508,32.291,670.44,519.9,0.12647
470,10756,50118,31.875,719.27,363.48,0.3286
471,9093.9,51031,26.731,629.88,358.61,0.27444
