"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
402,13148,35468,30.137,218.53,207.75,0.02528
403,12759,35475,28.374,814.09,525.83,0.21514
404,12618,35387,30.332,328.4,259.66,0.1169
405,13587,34951,25.516,503.22,290,0.26881
409,13145,36919,18.952,519.24,305.01,0.25991
409,14211,35844,26.697,414.24,327.7,0.11664
410,13063,37212,28.22,767.58,305.52,0.43059
411,13559,37217,27.918,622.15,261.21,0.4086
412,11981,35225,24.536,335.69,246.58,0.15304
412,13356,37318,25.67,635.65,294.6,0.36663
413,12803,37164,25.743,571.36,324.89,0.275
415,13302,34394,25.462,466.77,498.04,-0.032412
417,14584,36722,30.221,709.46,595.65,0.087198
418,14285,37379,25.551,285.2,153.25,0.30094
418,14490,36850,34.326,470.2,193.79,0.41628
419,12910,34908,29.429,412.39,123.87,0.53803
419,13748,35968,37.07,381.42,149.98,0.43552
420,12823,35024,29.109,946.41,349.69,0.4604
420,12928,34808,25.413,430.76,180.56,0.40929
420,13581,35266,28.447,811.98,324.03,0.42954
420,14056,35976,33.327,456.24,194.48,0.40227
421,12876,34767,34.247,428.69,192.95,0.37922
421,13503,35316,32.827,487.84,322.75,0.20367
421,14245,35988,32.609,507.04,165.58,0.50766
422,13494,35236,33.576,506.21,377.74,0.14533
422,14138,36233,22.49,706.32,360.05,0.32472
424,13640,36049,25.319,495.68,148.54,0.53885
426,12673,35625,33.211,375.27,171.03,0.37386
426,13608,37316,34.186,736.13,412.26,0.28202
427,13682,37370,18.581,587.71,246.12,0.40966
427,14357,35335,35.767,834.06,546.44,0.20834
429,14452,37167,26.775,463.33,241.74,0.31428
431,14212,35777,24.397,332.95,177.53,0.30446
431,14248,37168,26.351,430.29,205.94,0.35264
432,14120,35916,30.323,263.34,157.25,0.25223
433,14158,36199,31.999,511.59,385.15,0.14099
434,14292,37377,15.566,548.01,228.31,0.41182
436,12770,34759,24.598,851.51,731.49,0.07582
438,11978,35306,25.981,346.65,185.86,0.30194
438,13003,34925,34.785,487.58,241.23,0.33802
439,13100,35012,31.626,611.06,396.18,0.21333
441,13876,35364,31.685,371.8,222.65,0.25091
442,12031,36189,29.408,340.39,254.8,0.14381
449,11914,36459,26.626,655.33,295.59,0.3783
449,12054,34664,22.469,1082.3,737.56,0.18944
449,12371,37040,22.899,694.89,364.35,0.31205
450,12031,36053,29.967,355.54,211.61,0.25377
450,14292,37387,24.666,341.57,230.24,0.19469
451,12852,35034,26.944,480.12,234.64,0.34345
452,11980,36702,31.032,601.34,189.83,0.52013
452,12795,34783,27.704,528.61,283.08,0.30249
452,14651,35828,32.093,492.5,190.34,0.44252
453,11677,36193,37.079,334.75,234.94,0.1752
453,12434,36309,35.768,506.25,156.64,0.5274
453,14660,37082,21.983,378.53,160.91,0.40343
455,14006,37181,28.71,371.17,276.63,0.14594
456,12751,36741,30.888,614.73,138,0.63333
456,13450,36621,23.688,328.57,137.12,0.41112
457,13789,36795,37.749,560.75,279.24,0.33513
458,13035,36261,24.364,372.82,248.8,0.1995
458,13997,36041,31.661,423.8,102.03,0.61194
458,14286,35613,37.134,794.28,357.24,0.37954
459,13422,35259,28.206,620.95,524.32,0.084378
460,12162,34407,22.952,586.25,486.2,0.09329
460,12566,34962,25.165,546.39,369.37,0.1933
460,13380,35435,21.199,550.16,273.29,0.33622
461,12006,35720,13.03,950.62,497.45,0.31295
461,12582,37178,32.319,368.2,312.88,0.081232
462,11789,36355,35.884,296,232.6,0.11995
462,12084,35806,8.9386,946.47,421.82,0.38344
462,13448,35796,25.775,658.96,276.66,0.40861
462,13712,36701,21.006,491.06,175.89,0.47255
463,12090,34810,29.661,507.37,204.62,0.42522
463,12546,37210,17.012,804.26,746.85,0.037011
463,13567,36625,30.368,219.57,128.78,0.26064
464,11751,37304,23.228,1729.2,764.09,0.38709
464,12008,34644,27.078,684.13,417.47,0.24207
465,11750,36751,29.994,428.38,399.78,0.034534
465,12066,34458,22.703,686.05,413.55,0.24782
466,11990,34426,29.813,448.47,317.59,0.17085
466,14584,34550,22.522,627.61,258.5,0.41655
