"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,7650,57370,27.171,255.72,219.09,0.077149
401,7958.5,58187,30.455,481.53,228.73,0.35593
402,7823.4,57036,32.664,269.92,282.92,-0.023521
402,7966.5,58078,27.947,758.1,605.27,0.1121
403,7733.4,58243,21.461,605.52,408.82,0.19392
407,6838.1,56046,26.95,422.79,211.41,0.3333
408,5943.9,56420,21.703,690.22,470.67,0.18912
409,7214.8,55998,35.61,1070.3,458.41,0.40028
409,7301.6,56318,36.062,780.78,387.46,0.33668
410,5722,56466,37.921,338.81,235.41,0.18006
410,7985.7,56836,25.085,657.33,206.66,0.52162
412,6061,58380,23.717,334.37,117.2,0.48091
412,7600.3,55997,11.328,1596.2,806.92,0.32845
412,8361.8,56762,23.39,362.11,116.52,0.51312
413,8223.4,57071,32.498,896.08,687.06,0.13202
414,7552.8,56504,17.446,1073.9,650.72,0.24537
414,7615,57688,32.128,330.35,268.42,0.10343
414,8288,57265,27.298,691.16,524.07,0.1375
415,7881.1,56760,16.266,688.63,379.34,0.28961
416,6375.3,56503,33.349,614.04,384.55,0.22981
416,7181.3,56510,23.582,533.59,275.27,0.31935
416,7600.5,57982,29.476,326.69,252.08,0.12892
416,8054.6,56867,29.265,322.29,184.13,0.27283
417,7187.8,56566,22.529,413.01,172.66,0.41038
417,8018.4,55966,33.566,380.85,270.71,0.16903
417,8362,56856,30.781,430.38,254.21,0.25734
418,6446.3,57081,28.415,321.56,219.14,0.18942
418,8549.2,56789,24.073,526.11,178.89,0.49251
419,6515.5,57434,34.15,235.28,243.11,-0.016384
419,8182.7,55502,35.056,571.04,352.48,0.23666
420,7137.3,58295,46.861,582.31,369.09,0.22411
421,7008.6,58123,35.218,183.99,106.1,0.26852
424,6600.9,57759,37.435,302.87,327.8,-0.039526
425,6472.6,55932,24.537,365.95,231.03,0.22601
425,8345.4,55845,33.015,306.18,301.82,0.0071766
427,6253.2,58040,33.074,573.25,257.02,0.38087
427,7189.6,58292,32.921,264.1,112.08,0.40412
428,6230.8,58311,17.718,732.31,376.14,0.32133
428,6381.9,55504,31.22,542.17,170.33,0.52188
428,7374.4,58266,23.901,249.12,113.76,0.37303
430,8520.7,55577,25.772,724.23,367.37,0.32692
432,8328.7,56160,18.916,1007.2,779.62,0.12735
433,7468.2,58192,25.006,322.47,245.85,0.13482
433,8178.5,56153,20.284,576.16,248.26,0.39773
434,8566.2,55714,20.526,302.68,136.12,0.37959
436,7875.2,57900,19.287,563.27,266.56,0.35755
437,8172.1,56468,31.367,297.59,206.92,0.17973
438,6327.8,56797,32.551,170.06,126.01,0.14877
438,8544.3,57416,25.287,869.21,476.51,0.29182
439,7142.3,55558,35.148,460.45,326.42,0.17033
442,6975.8,55992,32.395,481.94,227.21,0.35921
444,6054.4,56098,24.136,941.23,801.14,0.080401
444,7369.9,57921,35.449,323.8,192.99,0.25312
445,6174.1,56305,31.272,362.46,177.21,0.34327
445,7095,58083,30.588,225.27,203.33,0.05118
447,7561.6,57736,33.268,272.96,117.31,0.39883
448,6298.4,57220,35.212,324.46,143.86,0.38565
448,7874.6,57537,28.799,406.98,255.05,0.22949
