"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,9229.7,54118,26.544,377.9,266.23,0.17337
400,10355,53834,15.728,549.03,267.05,0.34554
400,11398,53343,33.682,753.31,568.42,0.13988
401,9030.8,54123,17.052,625.38,612.94,0.010045
401,10441,53802,24.677,244.79,140.5,0.27068
402,10412,54454,32.126,496.33,359.57,0.15978
404,8739.7,55197,20.321,541.06,103.13,0.67981
404,11304,52806,19.782,314.63,237.84,0.13899
406,8978.7,52899,33.513,314.97,245.41,0.12413
406,11345,52652,26.942,616.35,290.2,0.35978
406,11358,53819,31.665,196.34,219.97,-0.056757
407,11319,53904,23.071,584.92,306.14,0.31287
407,11390,52798,34.937,329.34,205.9,0.23063
409,8867.2,52494,26.885,619.3,647.38,-0.022174
409,10839,54469,25.41,549.78,371.12,0.194
411,11328,52714,9.4787,1035.6,1154.8,-0.054403
412,9663.8,54584,32.196,269.82,194.51,0.16219
412,11300,52716,12.95,660.38,1031.3,-0.21924
413,9613.8,54738,26.513,291.62,101.73,0.48273
413,10507,53270,23.19,905.25,679.47,0.14247
414,9798.7,54900,31.156,468.25,351.81,0.14199
414,10459,53863,17.064,1092.9,389.91,0.4741
414,11277,53120,22.574,290.19,145.07,0.3334
415,9583.7,55116,34.669,431.94,506.46,-0.07941
416,9345.2,53754,38.188,613.44,163.41,0.5793
416,10479,53748,21.661,452.53,323.86,0.16572
416,11164,54335,31.698,263.7,125.74,0.35425
417,8865.9,55079,31.682,318.96,123.35,0.44226
417,10475,53739,30.918,400.23,236.68,0.25678
419,9149.9,54721,34.384,779.36,822.97,-0.027214
420,11037,53624,26.966,489.65,234.33,0.35266
421,9724.8,53051,32.657,407.52,101.22,0.60207
421,11109,53094,15.286,444.87,807.69,-0.28966
421,11262,53645,36.535,562.19,428.62,0.13481
422,10484,53928,27.308,310.62,361.45,-0.075624
422,11112,54840,22.246,685.9,299.3,0.3924
423,10507,53897,17.448,991.18,520.93,0.31099
423,10852,55031,20.952,1378,826.93,0.24992
423,11292,53184,30.124,631.02,385.85,0.24111
424,10780,55015,21.981,1763.6,1039.9,0.25812
425,8859.6,53923,27.868,371.63,218.54,0.25939
425,10891,55063,14.516,615.23,363.78,0.25684
426,10454,52471,26.122,452.86,443.95,0.0099316
426,10892,55063,18.64,555.74,367.22,0.20426
427,9819.2,54967,26.61,236.26,157.92,0.19875
427,10921,55070,13.845,379.03,207.12,0.29329
428,9829.1,54929,13.998,538.36,290.43,0.29914
429,11345,55045,38.993,409.44,319.21,0.12383
430,9023.2,55007,33.553,410.69,240.74,0.26088
431,8939.6,53994,34.665,278.75,297.2,-0.032049
432,9142.7,54092,30.98,254.86,498.12,-0.32306
432,10150,53090,30.725,273.49,305.98,-0.056064
432,11611,53857,33.543,244.8,134.49,0.29083
433,9998,53191,27.731,524.38,412.17,0.11981
435,10135,53260,28.952,361.66,482.78,-0.14343
436,9798.9,53222,21.828,513.16,202.62,0.43384
436,11255,52676,29.598,537.3,337.56,0.22831
437,9892.1,55033,25.63,374.28,500.91,-0.14468
437,10213,54308,26.078,873.14,797.72,0.045138
438,9158.2,52943,32.329,421.98,277.31,0.20689
438,10138,54263,20.771,689.35,355.86,0.31907
438,10533,53000,29.267,437.38,332.19,0.13669
439,10322,53673,30.023,433.46,346.04,0.11215
441,8874.2,54031,31.382,257.74,165.69,0.2174
441,11299,52640,22.472,493.04,288.6,0.26156
