"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
403,9948.4,61527,33.748,677.4,285.57,0.40691
403,10463,63376,27.669,225.63,203.67,0.051163
404,11032,63324,28.865,511.35,137.93,0.57512
405,10924,63090,24.249,370.82,128.35,0.48576
407,9507.4,61762,31.464,393.53,299.2,0.13617
408,9630.3,61410,33.002,368.51,197.87,0.30128
408,10139,63042,36.721,366.87,132.3,0.46991
409,9912,64235,31.181,405.54,371.06,0.0444
410,9832.5,61582,23.351,957.25,424.76,0.3853
410,10287,63452,33.744,286.92,109.22,0.44859
410,11301,61761,32.777,618.66,469.79,0.13677
411,9958.6,61669,27.824,924.04,497.9,0.29969
411,10315,61455,32.446,940.89,676.74,0.16329
411,11432,61703,24.73,509.59,508.34,0.0012288
412,11137,64062,29.524,403.26,273.83,0.19115
413,10250,64053,30.31,535.91,494.49,0.040196
413,10502,61858,26.645,568.57,148.78,0.58519
414,10404,63910,30.338,901.44,677.62,0.14174
415,9758,63995,33.431,263.75,345.09,-0.1336
415,10977,63770,24.466,259.8,221.23,0.08019
416,10539,61625,34.666,664.49,278.67,0.40907
416,10930,63836,34.559,309.38,122.25,0.43354
417,9697.2,62405,36.618,377.09,135.22,0.47211
417,10934,63814,34.164,403.43,155.51,0.44354
417,10927,62065,25.757,273.06,248.21,0.047674
418,9568,62964,34.53,234.93,233.21,0.0036671
419,8985.3,63646,34.174,128.83,146.62,-0.064553
419,9709.1,62849,26.124,399.51,362.05,0.049187
421,11138,63085,35.959,251.83,166.98,0.20259
421,11614,61826,30.663,345.63,255.58,0.14978
422,10938,63152,34.181,512.89,370.26,0.16149
423,11029,63220,25.684,878.41,507.55,0.26758
424,10855,63047,25.281,984.78,707.17,0.16408
427,11007,62415,28.08,404.58,169.88,0.40856
429,10635,62478,34.217,274.49,162.32,0.25679
430,9031.4,61404,23.313,430.95,229.38,0.30525
430,10624,63693,25.481,254.91,170.51,0.19838
431,10829,61673,31.097,515.86,289.59,0.28091
432,10505,63474,30.636,460.08,341.43,0.14804
432,10785,61727,37.915,587.26,657.01,-0.056056
434,9368.2,61578,31,344.74,104.96,0.53321
437,11158,62584,31.778,299.59,192.93,0.21657
439,10366,62424,33.084,432.14,292.59,0.19255
443,10436,63219,31.126,378.51,209.36,0.28773
443,10641,61810,20.448,417.18,297.24,0.16788
444,10998,62312,15.225,660.24,248.04,0.45383
445,10692,63718,24.686,388.53,162.14,0.41111
445,10894,62880,36.129,1199.1,1245.2,-0.018827
445,11080,62397,18.887,530.83,290.77,0.29218
446,9060.1,61953,29.369,813.36,479.62,0.25812
446,11120,62472,18.367,720.88,431.53,0.25108
447,9045.7,61902,32.029,453.85,277.65,0.24088
447,11054,62487,17.875,864.32,335.64,0.44058
448,9295.6,61903,31.56,303.18,365.26,-0.092872
448,11096,62013,25.143,738.58,419.57,0.27545
448,11116,62406,16.906,855.72,230.89,0.57502
451,10027,63213,29.01,435.95,435.77,0.00021019
451,10803,61997,37.294,342.56,244.34,0.16735
452,10946,61713,34.148,974.01,487.09,0.33325
452,11093,63766,25.886,456.92,222.56,0.34492
453,10587,62067,33.69,337.18,184.7,0.29218
453,11620,64085,34.035,358.08,242.68,0.19209
454,10859,61991,36.178,455.4,212.33,0.36402
456,9225.2,62517,29.795,465.95,287.36,0.23706
456,11118,62283,25.012,332.48,112.51,0.49432
459,10913,61602,32.291,355.01,372.19,-0.023616
459,10991,63314,29.888,263.62,164.67,0.23103
460,10958,61424,27.618,410.57,227.93,0.28605
461,10805,63690,16.11,958.97,707.21,0.1511
461,11053,62249,19.591,340.57,151.51,0.38422
462,9285.9,62899,27.712,352.43,292.95,0.092169
463,9414.6,63815,25.796,602.47,319.85,0.30642
464,9861,62921,27.758,212.75,104.57,0.34091
465,8816.6,62190,37.483,127.89,169.53,-0.14
466,9790.9,63074,27.178,756.63,292.22,0.44278
466,10604,63830,30.977,258.13,132.14,0.32282
468,9630.7,62942,24.568,1078.2,581.02,0.29965
468,10343,63602,36.416,617.99,339.06,0.29145
468,10515,62622,33.814,253.44,135.76,0.30239
469,9621.8,62976,18.314,945.83,475.1,0.33128
469,10368,63189,30.391,1043.9,651.23,0.23164
470,9638,62107,28.39,816.9,527.29,0.21545
471,9692.4,62818,21.144,445.3,253.81,0.27391
471,11449,62293,32.603,393.69,275.87,0.17596
472,9258.8,61404,35.995,438.08,327.19,0.1449
472,9657.7,62812,13.724,677.84,252.41,0.45733
472,10180,63795,35.255,827.32,398.8,0.3495
473,8988.3,61496,16.925,1035.6,601.17,0.2654
473,8979.8,62914,28.761,645.19,500.85,0.12595
473,9652.2,62871,14.549,475.3,212.42,0.38226
474,9504.6,64036,31.599,200.35,130.9,0.20967
474,10546,62498,25.975,380.21,208.29,0.29213
474,11498,61879,28.656,309.08,285.56,0.039548
475,9766.2,61544,27.55,450.38,207.79,0.36857
475,10710,62246,27.212,1022.4,509.15,0.3351
476,8949.5,63857,20.947,476.35,193.07,0.42317
476,9814.2,61725,25.512,494.35,140.38,0.55767
476,11395,63524,35.962,442.05,246.97,0.28313
477,10322,61852,33.503,518.82,309.13,0.25327
479,11479,62673,32.183,758.01,722.83,0.023759
480,9664.8,63822,30.514,317.61,249.78,0.11953
480,10395,63528,36.636,400.21,252.26,0.22675
481,8745.4,61947,31.105,780.85,391.93,0.33162
481,10235,61661,29.92,239.74,233.73,0.012703
482,9244.6,62527,22.1,504.18,163.69,0.50983
482,9848.8,63778,35.064,226.89,104.44,0.36958
482,11123,61929,27.967,422.1,224.97,0.30464
483,11294,63770,37.898,301,278.2,0.039365
484,9365.7,63887,25.378,309.68,164.52,0.30613
485,8878.6,61667,29.78,988.27,322.46,0.50797
485,9935.1,61700,29.807,418.25,347.43,0.09249
485,10492,62505,33.852,186.36,177.94,0.023104
486,9708,61620,34.479,564.59,238.11,0.40673
487,10064,62786,28.35,211.04,213.84,-0.006587
488,9000.8,61997,32.281,244.47,187.79,0.13113
488,9648,62952,24.015,715.79,561,0.12124
488,10335,61545,36.619,258.29,103.56,0.42758
489,8900.8,61662,34.148,560.97,355.52,0.22416
490,10524,63838,21.215,348.44,220.51,0.22485
492,10263,63059,27.473,142.83,100.26,0.1751
493,8774.5,61837,36.967,366.18,327.5,0.055766
494,8879.3,61967,35.543,410.47,469.17,-0.066729
495,9182.5,63305,26.382,669.39,434.23,0.21308
496,8901.2,64347,35.332,287.89,184.01,0.22014
496,9064.2,63297,34.979,694.62,412.74,0.25455
500,10278,63074,36.102,228.12,263.84,-0.072599
501,10985,62052,21.839,383.18,204.65,0.30372
502,10979,62120,15.111,1069.5,356.62,0.49988
503,10094,63138,32.69,322.19,160.79,0.33417
503,10599,63425,30.121,686.54,582.7,0.081813
503,10873,63204,29.551,842.63,683.72,0.10411
504,9352,61997,22.511,245.8,116.97,0.35514
504,10389,63280,43.614,590.02,214.39,0.46697
504,11178,63827,27.666,214.01,173.35,0.10498
504,11476,62613,19.662,668.4,234.29,0.48091
506,11134,63706,29.835,494.05,218.95,0.38583
507,9858.6,62011,34.546,208.44,212.79,-0.010339
509,10259,63170,24.89,313.44,185.72,0.25586
509,11009,63812,31.674,389.39,350.02,0.053239
510,10397,63159,18.238,994.53,684.62,0.18456
510,11162,63721,22.537,374.7,258.61,0.18331
510,11537,62620,20.397,575.99,293.52,0.32485
511,10428,63373,29.527,618.8,621.24,-0.0019639
511,10631,61633,16.004,532.9,298.25,0.28231
511,11155,63663,17.114,365.89,224.53,0.23941
511,11447,62700,27.207,372.7,217.37,0.26324
512,11274,63668,32.911,613.25,374.61,0.24157
513,10158,62068,27.009,572.13,327.77,0.27155
513,11388,63807,28.459,576.13,351.4,0.24229
514,10494,63370,25.492,210.68,129.83,0.23744
515,9564.8,63048,27.821,584.96,359.67,0.2385
515,10161,62957,33.629,288.72,226.11,0.12161
516,9501.7,64134,24.725,253.39,125.03,0.33919
516,9730.6,62788,34.205,384.34,116.98,0.53332
519,9784,63255,32.339,284.28,210.06,0.15015
519,10108,62104,31.929,265.54,106.66,0.42687
519,11025,64220,26.307,387.98,120.4,0.52634
