"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,13779,43307,15.465,924.89,256.02,0.5664
401,14299,42906,35.035,158.55,395.9,-0.42808
402,14341,42609,29.875,403.35,272.97,0.19278
403,12525,41153,10.492,822.55,443.1,0.2998
404,12375,41089,35.324,554.46,265.06,0.35314
404,12932,42081,37.032,355.56,151.48,0.40249
404,13757,40677,27.263,412.1,225.89,0.29186
405,13233,41817,29.67,594.42,363.3,0.24133
406,14211,41957,24.958,581.85,319.5,0.29106
407,13279,42284,22.651,490.01,157.45,0.51365
407,13857,40632,22.259,443.06,134.1,0.53532
407,13876,41842,21.947,593.57,491.03,0.094534
408,12041,41682,22.849,528.97,283.47,0.30217
410,13078,40544,21.271,495.65,159.12,0.51398
411,12692,40611,26.537,446.92,316.54,0.17078
413,12580,41995,22.672,241.61,126.78,0.31171
413,13932,42303,31.93,738.33,473.39,0.21865
414,12747,41584,37.654,533.63,205.22,0.44449
414,14078,42090,29.63,513.25,398.19,0.12624
415,13371,42587,26.864,425.67,123.15,0.55123
415,13505,43329,20.341,431.15,141.11,0.50683
416,13380,42734,36.288,289.06,197.72,0.18764
417,12404,41347,34.487,386.27,225.64,0.2625
417,13442,43143,21.18,351.51,393.97,-0.05695
418,13483,43097,16.578,334.26,258.54,0.12772
419,11954,41343,19.141,1452.3,1140.2,0.12038
420,12502,41594,31.696,845.65,648.63,0.13185
420,14291,41238,22.468,857.69,215.58,0.59828
421,12331,42239,36.014,978.66,683.3,0.17772
421,12420,41667,30.64,550.67,434.13,0.11834
421,12483,43275,36.757,1057.3,605.94,0.2714
421,12954,42870,25.877,377.94,355.72,0.030295
424,12622,42781,22.369,731.48,396.34,0.29716
425,12674,40823,25.091,570.73,242.01,0.40446
426,12735,42874,14.451,621.28,275.82,0.38508
427,12968,41058,21.404,603.52,528.4,0.066368
427,13704,40426,36.977,511.58,335.82,0.2074
428,12759,41196,36.841,385.07,263.52,0.18741
428,13242,40592,32.074,640.38,585.63,0.044656
429,13906,41169,37.578,261.08,252.34,0.017042
430,13299,41762,33.009,408.3,374.84,0.042721
430,14147,43098,9.4698,1021.3,368.23,0.47
431,14199,42999,24.218,906.54,477.36,0.31012
432,14556,41249,21.927,1844.7,822.87,0.38305
433,12859,41616,29.742,713.13,586.79,0.09719
433,13481,43120,22.085,274.69,667.07,-0.41665
433,14200,43098,11.725,699.83,245.1,0.48124
434,13507,43140,24.896,207.65,635.63,-0.50752
435,12472,41717,33.316,293.99,299.83,-0.0098451
435,13466,43104,26.256,208.16,493.36,-0.40655
436,13147,42980,29.976,551.68,638.64,-0.073059
436,13754,41987,25.923,565.06,200.46,0.47628
437,13477,43097,14.204,707.62,869.31,-0.10253
