"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,16941,33334,32.587,447.1,276.46,0.23583
402,16094,32291,22.899,1488.8,740.13,0.3359
403,16535,32574,23.503,361.37,342.96,0.026142
404,16795,33219,27.705,517.91,405.59,0.12163
405,16788,32346,15.901,503.16,751.68,-0.19805
407,16391,32116,24.52,723.48,533.95,0.15073
408,17419,31596,31.988,936.34,505.4,0.2989
409,17247,33391,10.14,695.15,572.4,0.096842
410,15758,33043,22.454,769.38,410.64,0.30401
410,17391,33577,19.284,612.95,249.81,0.4209
411,15790,33047,25.143,632.97,591.1,0.034205
411,17191,33683,35.54,626.16,516.65,0.09582
412,15536,33298,25.171,518.63,297.01,0.27172
412,15684,32342,34.603,676.1,260.16,0.44426
412,16911,32708,28.484,441.65,255.23,0.26752
413,15342,33635,28.324,485.85,372.01,0.13271
413,15506,31458,17.147,937.75,359.21,0.44607
413,15532,32218,34.333,1016,461.22,0.37558
413,17020,32759,20.346,441.43,295.29,0.19837
414,15537,33794,29.39,512.69,455.13,0.059475
414,17433,33351,31.761,375.9,236.1,0.22843
415,16159,32347,26.086,691.01,618.62,0.055276
416,15348,34314,24.073,355.67,219.09,0.23762
417,16703,33068,33.337,468.88,159.6,0.4921
418,15041,32731,23.068,511.22,349.46,0.18794
418,15852,33974,29.898,385.11,564,-0.18848
419,15034,32558,28.825,437.67,374.63,0.077608
419,15906,34019,22.187,345.3,115.83,0.49763
420,15601,34213,25.005,311.93,193.05,0.23541
420,16667,32393,33.684,266.51,147.07,0.2888
421,16738,31941,31.497,256.74,125.91,0.34189
422,14756,32961,19.644,361.92,194.57,0.30073
422,15715,34034,34.013,413.8,514.46,-0.10843
422,16219,32218,26.833,272.22,240.95,0.060932
423,14850,33099,27.902,449.77,301.37,0.19757
423,16377,32217,27.58,423.96,103.91,0.6063
424,17353,31759,23.367,731.23,544.91,0.14601
425,16300,32952,24.157,364.82,229.8,0.22708
425,17414,31618,21.685,714.49,415.54,0.26455
427,15374,33086,9.9692,733.63,688.98,0.031384
427,17568,34041,19.882,1065.4,990.44,0.03648
428,17574,33909,17.965,1250.5,802.14,0.21843
429,16016,32844,23.108,634.39,558.13,0.063948
429,17059,33514,24.533,1081.4,526.25,0.3453
429,17563,33871,15.337,1772.5,929.7,0.3119
430,16067,32863,19.476,705,371.17,0.3102
431,14869,32178,23.999,624.91,285.75,0.37244
431,15144,34285,31.656,627,245.78,0.43679
431,16009,33016,36.592,487.71,281.59,0.26794
431,17479,31594,16.582,480.41,289.04,0.24871
432,15940,33166,24.257,509.24,407.89,0.1105
433,15893,33152,24.787,556.83,426.34,0.13272
433,16427,32621,28.084,252.56,166.66,0.20491
434,15864,33214,31.091,383.11,267.43,0.17782
435,14774,32004,24.458,903.06,738.75,0.10008
435,16621,32112,22.207,571.1,191.96,0.49686
436,16188,31621,21.814,696.4,392.42,0.27918
436,17194,33790,22.487,665.48,481.83,0.16006
438,14738,31574,24.368,521.05,166.5,0.51566
438,17553,33113,21.806,831.83,364.32,0.39084
442,15465,31576,28.308,262.58,142.97,0.29494
442,16921,32021,28.648,611.66,246.45,0.4256
443,16905,31858,20.668,596.8,174.64,0.54723
444,17123,31951,23.209,1735,754.68,0.39375
445,16475,33698,36.857,489.11,246.89,0.32911
445,17258,32602,27.95,873.58,587.7,0.19564
446,16290,34068,22.626,1224.5,732.95,0.25111
446,17167,32817,27.355,1071.4,687.6,0.21821
447,16157,34290,32.773,469.04,154.17,0.50525
447,17032,34050,33.834,668.22,369.56,0.28779
447,17220,32903,33.985,385.28,127.43,0.50291
450,16219,32142,29.129,520.5,338.04,0.21252
451,16224,32226,23.352,658.68,372.66,0.27733
453,16216,32056,21.135,509.61,382.43,0.14257
454,14993,31969,28.974,753.08,651.8,0.072088
454,16339,32017,30.693,507.67,502.82,0.004795
455,16292,32094,27.936,392.22,478.37,-0.098952
456,15794,32353,18.116,823.55,463.39,0.27986
457,16032,32477,31.882,599.28,496.95,0.093344
458,17151,33168,27.194,361.92,128.92,0.4747
459,14962,32334,23.41,708.81,322.72,0.37429
460,14791,32259,27.441,501.36,432.04,0.074266
460,17494,31510,28.499,513.42,395.61,0.1296
461,17183,31880,34.551,302.23,214.52,0.16972
461,17303,32910,32.913,446.94,315.66,0.17215
462,15776,31601,38.917,298.56,179.73,0.24845
462,16952,32825,47.189,728.78,623,0.078256
463,15609,31487,25.421,381.74,304.39,0.11273
463,16368,32215,23.974,559.67,294.11,0.31104
463,16982,32845,29.112,371.25,153.68,0.41448
463,17471,31477,36.415,353.57,229.62,0.21254
464,16928,33329,18.847,1672,1175.2,0.17449
464,17121,33385,30.861,1848.3,1088.5,0.25871
464,17516,31510,31.096,461.21,197.73,0.39986
466,14894,31601,25.949,892.15,679.83,0.13507
467,15024,31733,24.036,725.08,544.11,0.14259
467,15412,32731,25.879,284.12,126.13,0.3851
467,17578,34172,34.242,565.99,434.17,0.1318
468,14878,31752,20.867,660.83,365.65,0.28756
468,16156,34037,30.669,418.13,223.7,0.30293
469,15370,32517,21.174,736.84,270.72,0.46262
471,16119,33839,34.306,486.42,283.93,0.26286
472,15697,34137,37.808,604.25,402.8,0.20004
473,14827,33950,25.34,842.94,489,0.26573
473,16987,33234,24.124,467.83,194.95,0.41172
474,17012,33106,20.07,530.14,242.86,0.37164
478,17339,32928,22.743,246.84,145.91,0.25699
480,15535,34305,21.669,542.71,213.82,0.43474
481,15086,31877,28.641,1015.9,857.81,0.084387
483,14863,33585,33.064,524.89,269.63,0.32127
484,15043,33733,34.476,564.39,343.13,0.2438
484,17631,33823,22.782,656.26,481.92,0.15318
485,15358,33281,30.64,557.19,326.97,0.26039
485,17635,34065,34.514,464.06,440.56,0.02598
488,15386,32024,22.795,648.75,279.21,0.39823
488,16286,31914,27.674,509.18,257.26,0.32869
489,16256,31551,25.256,905.52,382.71,0.40584
490,15934,31903,23.343,474.38,436.43,0.041661
490,17508,32946,25.406,578.04,469.21,0.10392
491,17225,34255,27.224,489.27,331.31,0.19249
492,17314,34109,21.265,508.01,326.28,0.21783
492,17398,33082,36.492,462.85,319.01,0.18397
497,16743,33027,35.314,248.95,382.86,-0.21195
498,15215,32105,39.561,265.96,303.14,-0.06533
498,17487,34041,26.025,564.71,278.27,0.3398
499,17627,33971,39.346,409.21,390.7,0.023143
501,16098,34102,32.769,423.03,329.72,0.12395
502,15934,31959,35.932,358.91,140.32,0.43785
502,17122,33024,23.755,369.75,107.75,0.54869
503,15272,32405,20.321,570.47,273.28,0.35223
503,15328,33617,27.938,838.74,536.82,0.21949
503,15359,34254,20.554,397.36,310.88,0.1221
503,16175,32827,23.332,412.6,190.03,0.36934
504,16153,32131,36.405,340.61,220.81,0.21338
504,16992,33268,27.664,650.66,348.73,0.30212
505,15010,33672,31.909,338.78,197.24,0.26406
506,15420,34167,19.347,493.15,362.95,0.15208
506,16165,32436,19.628,888.33,390.44,0.38934
507,15876,32615,20.227,495.52,234.36,0.35781
508,15301,33496,24.499,682.34,574.62,0.085697
508,15729,32466,21.86,599.36,407.11,0.19102
509,15265,33229,17.07,1169.8,640.65,0.29227
509,15915,32128,34.923,535.19,325.6,0.24348
510,14975,32200,28.273,871.55,352.48,0.42407
510,15497,33354,22.362,955.94,895.42,0.032689
511,15022,32212,14.671,1089.8,246.38,0.6312
511,15625,33149,32.258,367.46,400.13,-0.042553
514,15956,32491,28.867,643.02,232.5,0.46889
515,15487,32454,26.637,447.06,482.2,-0.03782
516,15795,32514,38.057,250.33,104.07,0.4127
517,15825,32428,19.181,442.02,246.3,0.28433
518,14750,32244,28.05,399.7,121.91,0.53256
519,14798,32134,28.99,549.43,145.8,0.58058
520,15872,31543,37.867,327.95,201.84,0.23802
522,15472,33275,25.547,474.55,169.66,0.47328
524,16046,31664,24.778,229.68,196.63,0.077535
525,15035,32090,33.384,297.44,154.37,0.31666
526,14987,32118,23.187,643.95,192.16,0.54035
526,14952,34026,22.048,849.73,442.2,0.31545
526,15743,32295,31.996,208.84,121.71,0.26358
526,17393,33018,22.308,469.94,279.18,0.25464
527,14754,32182,24.818,649.77,258.05,0.4315
527,15408,32297,22.668,955.52,352.93,0.46054
528,15674,32350,24.427,453.39,159.1,0.48047
528,17089,32780,20.365,660.78,161.21,0.60775
529,14912,33603,32.08,361.43,293.89,0.10306
529,15383,32304,26.782,410.88,222.99,0.29641
530,17183,32329,16.68,861.08,326.16,0.45056
530,17264,33416,34.396,226.13,311.53,-0.15884
532,16809,31816,25.706,1318.7,881.15,0.1989
533,16013,32659,29.325,623.32,588.76,0.028516
533,16856,32105,13.454,1131.1,216.83,0.67827
534,16873,32589,27.068,739.68,235.55,0.51693
535,16854,32537,16.226,885.8,315.32,0.47495
537,16626,31738,12.559,717.41,766.93,-0.033364
538,16659,31814,17.191,426.84,721.96,-0.25689
541,14772,31766,28.498,269.1,135.24,0.33107
542,16697,32328,22.186,577.78,301.3,0.31451
544,16855,33149,35.306,479.19,131.2,0.57012
546,16937,33081,27.743,678.14,473.36,0.17783
546,17086,32007,27.214,660.92,506.49,0.13229
547,15784,32138,19.07,819.88,328.51,0.42788
547,17513,33219,27.661,502.52,307.19,0.24124
549,15593,32015,29.696,770.23,459.44,0.25274
549,16430,32168,29.42,1067.8,750.28,0.17463
550,15204,31551,25.585,780.36,322.31,0.41541
550,16123,32601,35.807,503.71,359.41,0.16719
550,16396,32006,24.87,524.8,281.75,0.30133
551,16127,33381,34.621,456.22,184.56,0.42396
551,16346,32651,23.7,650.32,314.39,0.34822
551,16566,31956,23.929,668.7,395.49,0.25673
551,17496,33173,27.313,727.16,518.19,0.1678
552,15493,34076,26.885,432.58,126.33,0.54793
552,16168,33590,34.743,414.11,171.67,0.41388
552,16346,32607,24.333,665.18,540.16,0.10372
552,16574,31867,29.614,229.03,165.11,0.16218
553,16445,33750,34.76,417.41,127.57,0.53184
553,16708,34366,29.638,764.72,399.23,0.314
554,17541,34332,31.937,300.1,239.17,0.11299
555,15950,33027,32.971,417.15,272.9,0.20904
556,15380,34383,6.9562,1663.9,992.47,0.25276
556,16453,31768,24.692,273.37,293.54,-0.035578
556,17225,32229,34.23,665.9,490.65,0.15153
557,15350,34303,17.804,383.59,317.66,0.094006
557,16205,32682,21.479,1305.8,646.33,0.33782
557,16914,32344,26.692,815.78,438.32,0.30098
558,15494,31546,34.166,459.86,106.22,0.62473
558,15345,34317,16.005,580.19,379.5,0.20912
558,15571,32486,27.461,615.8,474.04,0.13007
559,15441,34176,14.679,627.22,638.61,-0.0090021
561,14975,32737,30.745,414.96,133.44,0.51333
562,15361,34336,15.206,549.43,471.14,0.076711
563,14969,31541,26.701,396.76,190.83,0.35047
