"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,14796,29845,17.214,876.31,543.62,0.2343
400,15553,29209,30.431,569.38,705.57,-0.10681
401,14829,29724,25.862,417.57,316.47,0.13774
401,15143,30399,25.943,596.37,426.53,0.16604
401,16716,30566,20.826,535.94,524.64,0.010655
401,16942,28818,35.746,324.76,188.47,0.26556
402,14709,29520,27.637,800.68,696.16,0.069831
402,16912,28984,22.017,628.5,371.71,0.25674
403,16300,28451,28.318,601.44,103.91,0.70537
403,17003,29766,22.239,930.09,834.98,0.053887
404,16264,28818,31.797,662.98,321.63,0.34668
404,17002,29792,24.147,493.82,465.62,0.029396
407,17047,30522,23.416,695.05,409.07,0.25901
408,15392,30593,28.711,2123.3,529.02,0.60109
408,17294,30545,24.671,678.23,420.96,0.23405
409,15078,30537,18.293,2217.2,482.38,0.64262
410,17023,30400,17.392,531.54,214.14,0.42566
411,15010,30136,22.67,327.79,155.8,0.35566
412,14882,29936,34.029,378.98,216.9,0.27201
414,15080,29575,18.015,796.67,352.98,0.38593
415,14934,29719,20.205,586.47,176.69,0.53696
415,16939,29954,27.728,510.7,218.33,0.40104
416,15002,29546,26.873,496.48,170.2,0.48942
417,17356,30510,26.758,700.66,415.81,0.25513
418,16810,29683,25.108,463.67,233.96,0.32928
419,15547,31009,20.201,678.96,418.6,0.23722
419,16943,31196,29.263,383.66,124.24,0.51078
420,15575,29721,35.692,371.06,474.24,-0.12207
421,15786,29846,22.745,615.67,416.12,0.19341
422,15808,29816,25.637,426.5,189.58,0.38455
422,16404,30277,28.55,551.61,486.6,0.062623
425,15970,31222,25.176,465.92,100.87,0.64406
425,16169,28499,33.813,374.46,295.23,0.11831
430,16193,31102,28.568,695.52,198.32,0.55626
430,17280,30308,18.304,794.25,572.35,0.16238
431,16341,31067,21.184,970.61,294.88,0.53397
432,16166,31021,36.318,650.97,160.24,0.60494
435,16271,31335,20.412,874.07,577.04,0.20469
436,16269,30938,26.089,606.82,183.73,0.53518
437,15094,28690,35.717,500.35,320.21,0.21953
437,15590,29817,29.368,413.26,336.1,0.10297
437,17065,31104,29.966,586.45,363.89,0.2342
440,16245,30066,24.079,825.36,429.1,0.31588
440,16521,31298,14.27,476.53,528.83,-0.052021
440,16894,29625,34.377,454.02,227.49,0.33239
440,17087,30778,33.651,869.47,483.3,0.28547
441,16530,30199,21.806,397.42,162.68,0.4191
441,16513,31343,19.2,584.58,525.06,0.053632
442,16458,30241,21.654,916.48,257.01,0.56198
443,15054,29868,19.166,585.92,350.84,0.25095
443,17497,29601,23.237,460.21,179.48,0.43886
444,14925,29874,27.238,292,178.19,0.24204
444,16184,30920,17.868,849.48,367.32,0.39625
444,17587,29562,28.004,852.03,505.98,0.25482
446,15280,30945,18.426,526.86,158.61,0.53722
446,16144,30849,27.323,822.4,611.95,0.14672
446,16615,31290,18.786,443.58,227.81,0.32139
447,15175,30942,20.377,813.79,426.13,0.31265
447,16535,31193,23.043,865.93,623.72,0.1626
448,16553,31170,24.684,611.56,770.77,-0.11518
450,16630,28426,34.751,329.97,166,0.33061
450,17587,29503,26.119,1117.9,626.6,0.28163
451,17617,29558,21.62,684.66,427.32,0.23143
454,16237,28786,26.917,522.67,322.14,0.23738
455,16576,28502,34.861,736.92,531.09,0.16232
457,17054,28522,32.478,550.86,507.09,0.041374
458,15514,29627,32.005,451.64,197.43,0.39166
459,15472,29287,26.607,514.17,214.74,0.41078
459,16888,31009,31.409,405.4,363.67,0.054252
460,15015,31004,20.274,932.84,517.89,0.28603
460,16570,29035,23.018,492.65,382.19,0.12625
460,16842,30984,16.685,939.27,647.76,0.18368
461,16295,31235,26.663,378.88,304.98,0.10806
461,16865,30892,18.292,776.73,574.12,0.14999
462,16189,29742,24.462,1015.9,475.8,0.36209
462,16994,30895,19.244,611.77,578.46,0.027986
463,15671,29574,30.75,562.61,400.2,0.16868
464,15494,29692,26.003,518.69,365.75,0.17292
464,15619,31284,19.594,820.43,258.68,0.52057
464,16603,30091,34.677,475.69,224.36,0.35903
464,17626,29329,34.059,211.86,336.66,-0.22751
465,14801,31188,21.428,665.83,414.72,0.23239
465,15474,29644,37.376,349.75,354.08,-0.0061464
466,15138,28410,27.7,230.61,101.62,0.38826
466,17616,30419,29.702,688.17,542.64,0.11824
467,15686,28803,32.435,270.64,414.31,-0.20975
468,14676,29147,26.846,484.11,337.63,0.17825
469,14792,29011,10.839,771.48,600.82,0.12436
470,14786,29026,15.219,795.56,535.12,0.19571
471,14696,29120,16.437,474.13,299.21,0.22619
472,15513,29344,35.416,634.27,501.64,0.11676
473,15791,28530,28.817,312.6,107.53,0.48813
475,14759,29117,22.491,384.95,237.98,0.23593
475,15466,28753,30.866,367.97,100.75,0.57009
