"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,13166,39227,35.117,325.32,264.79,0.10258
401,13153,39250,25.78,369.94,271.11,0.15418
402,14509,38118,20.457,698.03,264.73,0.45007
403,12134,39840,17.722,815.2,217.1,0.57938
403,13807,38700,36.684,886.56,608.25,0.18619
404,12141,39670,22.965,567.62,381.8,0.19572
404,13718,37599,27.743,528.32,349.58,0.2036
404,14510,38484,31.453,253.21,138.64,0.29239
405,14195,40328,32.067,356.29,171.15,0.351
407,13422,40117,25.303,524.14,409.35,0.12297
409,13659,39620,27.46,780.26,527.24,0.19351
410,12086,37639,25.896,282.21,154.78,0.29161
410,13575,39702,32.794,687.54,508.62,0.14958
411,13171,39107,20.043,1053.8,300.93,0.55573
412,12189,40110,25.766,670.02,293.39,0.39094
413,12349,39757,20.598,1197,553.03,0.36799
413,12658,38891,28.632,524.43,340.78,0.21227
414,11793,39558,22.986,903.53,486.86,0.29968
414,12348,39778,22.526,896.59,272.55,0.53376
414,13935,37625,28.144,503.16,176.16,0.48137
415,14327,37491,22.503,745.23,409.34,0.29092
417,13087,39825,16.007,537.82,150.32,0.56311
419,12257,39156,27.706,554.94,404.25,0.1571
419,14293,37442,22.369,400.17,377.72,0.028857
420,12524,39259,37.015,598.23,362.17,0.24579
420,13132,40318,19.996,842.52,518.49,0.23808
420,14189,37976,30.954,669.32,400.33,0.25148
421,13065,40136,33.122,435.07,174.13,0.42834
421,13844,38813,31.224,722.65,387.63,0.30174
422,13978,39068,23.684,853.38,366.57,0.39904
422,14666,39481,22.986,449.37,179.94,0.42814
423,14582,39548,15.74,449.93,284.63,0.22504
424,13702,39437,32.851,1201.3,531.1,0.38685
424,14084,39972,25.705,537.81,318.87,0.25557
425,13301,39419,30.038,286.34,119.39,0.4115
425,14059,39890,23.202,618.39,583.37,0.029146
426,13125,39357,34.55,237.42,146.33,0.23736
426,13712,40214,32.856,856.93,689.37,0.10836
426,13982,38957,27.547,443.84,342.18,0.12934
427,13193,39992,34.199,661.71,481.47,0.15767
428,13823,38156,32.802,380,151.7,0.42936
428,14629,39419,30.457,448.05,326.48,0.15696
429,12661,38398,23.844,655.7,497.94,0.13675
430,12923,39895,22.608,557.95,371.78,0.20024
432,12504,40147,30.032,289.74,213.11,0.15239
434,12943,40372,39.08,378.26,313.38,0.093803
435,12021,38333,38.948,198.44,470,-0.40626
436,12802,39532,23.658,709.03,235.36,0.50156
437,12032,38847,34.213,508.07,463.46,0.045911
439,12075,38997,29.295,436.59,123.05,0.56024
442,12924,39412,23.524,700.87,149.56,0.64828
442,12906,39829,13.197,1669.5,316.03,0.68166
443,13207,38727,29.902,589.86,108.73,0.68872
446,13607,39479,30.064,507.43,316.25,0.23211
446,14499,37506,29.261,492.48,165.5,0.49694
447,14455,37472,35.656,787.69,595,0.13936
447,14617,37885,19.017,871.37,561.21,0.2165
449,13136,38229,32.556,517.18,299.03,0.26727
452,11865,37523,22.041,508.62,306.09,0.24859
453,12252,39983,21.014,739.6,348.54,0.35938
454,12435,39856,17.561,766.23,452.22,0.25772
454,14018,40329,31.352,683.54,584.76,0.077886
454,14418,37458,27.313,736.01,329.72,0.38123
457,13620,40009,31.954,1309.4,681.84,0.31515
457,14018,38011,24.203,498.45,349.05,0.17629
458,13432,40044,24.651,649.69,301.97,0.36538
458,13876,38054,32.259,509.92,347.13,0.18995
459,14573,38151,19.737,536.36,233.3,0.39376
461,13007,39802,31.601,397.49,258,0.2128
463,12856,37988,32.699,917.12,591.59,0.21577
463,13517,39570,36.291,300.88,397.03,-0.13777
463,14161,40020,18.671,482.4,200.79,0.4122
464,13722,39353,25.441,529.6,381.2,0.16293
465,14116,39533,38.471,743.96,527.49,0.17025
466,11878,37461,10.295,791.05,439.1,0.28611
468,13212,39314,25.851,769.92,222.15,0.55214
472,12962,40192,26.773,461.66,237.63,0.32037
479,11909,38308,26.912,756.42,223.21,0.5443
480,11904,38370,21.097,546.99,324.42,0.2554
480,13331,38140,24.547,343.9,223.01,0.21324
481,13669,37765,24.873,874.22,288.65,0.50356
485,11957,39581,20.32,609,374.84,0.238
485,13180,38581,30.952,363.19,148.28,0.42019
486,14594,38351,17.765,1235,648.39,0.31146
487,11985,40040,30.273,391,222.26,0.27514
489,12309,39342,22.967,633.73,325.58,0.32122
490,12395,39215,26.94,553.98,649.21,-0.079146
491,12381,39018,18.511,972.03,591.98,0.243
492,12327,39056,20.491,803.91,379.9,0.35817
493,12186,39042,23.765,474.51,447.13,0.029706
494,14006,38836,27.937,371.66,219.33,0.25775
494,14667,39461,11.163,730.43,409.73,0.28128
495,12298,39025,31.78,558.07,245.38,0.38919
495,13369,38738,29.389,296.32,182.8,0.23693
495,14101,38588,20.052,1863,723.72,0.44043
496,12842,37467,36.227,357.33,343.72,0.019411
497,12870,37575,25.463,742.96,634.96,0.078381
497,13856,40363,16.808,558.58,441.43,0.11715
497,14048,38755,20.405,795.04,375.72,0.35816
498,13844,38662,20.565,671.74,511.11,0.1358
499,14183,38813,32.741,399.23,347.34,0.06951
499,14403,40363,15.316,1059.4,597.4,0.27886
503,12013,39674,30.186,435.87,448.6,-0.014398
504,11684,38282,17.828,976.36,450.84,0.36821
504,12024,39780,15.193,1267.9,428.75,0.49458
507,14525,40242,23.108,566.75,342.56,0.24656
507,14667,38422,16.3,711.53,156.98,0.6385
508,14244,37450,29.743,433.12,294.64,0.19028
509,13387,37542,35.941,315.32,205.66,0.21048
509,14027,38153,26.144,653.09,566.3,0.071173
510,13573,37723,28.542,667.85,484.76,0.15885
511,13762,37601,23.645,1022.9,427.88,0.41016
511,14491,39217,30.566,693.13,604.04,0.068686
512,13858,37405,20.505,1056.6,705.27,0.19942
513,12272,38430,21.345,349.62,146.92,0.40823
516,13644,38732,26.279,544.77,283.37,0.31565
516,13800,39566,27.601,702.86,394.2,0.28136
517,11757,38065,25.467,688.95,501.3,0.15765
518,13659,37602,20.992,546.51,248.97,0.37404
520,11721,37650,29.342,847.6,641.11,0.13871
521,11899,37415,14.383,559.92,357.9,0.22012
523,14208,37741,32.914,366.59,158.07,0.39743
524,12844,37630,22.925,881.94,615.13,0.17822
524,14650,37988,24.056,396.53,148.7,0.45455
525,12097,38430,36.228,781.48,418,0.30304
525,14581,38026,28.126,496.05,232.45,0.36183
526,11823,38566,35.921,702.55,348.51,0.33684
526,14452,38029,30.09,820.21,557.14,0.191
527,13242,39592,34.852,470.14,757.44,-0.23404
528,12665,39684,31.328,259.76,724.83,-0.47234
528,13208,39485,31.817,381.2,459.02,-0.092625
529,12185,38917,25.158,806.17,731.12,0.048821
529,12780,40267,23.683,502.33,387.23,0.12939
529,12947,37902,26.761,279.85,239.55,0.077587
530,12903,38025,37.209,258.03,179.14,0.18045
531,11948,39551,26.074,287.52,182.28,0.224
533,11920,39600,32.4,295.06,261.89,0.059552
