"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
401,30836,62670,30.476,551.3,331.49,0.24899
401,30944,62494,28.597,724.1,476.63,0.2061
401,32201,63755,34.424,598.01,610.81,-0.010587
402,30958,62951,27.358,425.46,243.32,0.27235
402,32198,63889,25.06,422.43,215.1,0.32521
403,30517,63245,28.789,334.52,230.27,0.18459
403,32314,63931,24.161,538.48,337.98,0.22877
404,31774,62906,30.746,267.13,324.97,-0.097685
404,32266,63854,31.417,500.58,298.48,0.25293
404,33188,64290,31.442,437.91,245.25,0.28201
405,33152,64559,30.138,512.74,361.31,0.17326
411,32308,62059,26.392,281.65,105.25,0.45592
411,33105,62623,23.779,1079.5,891.44,0.095399
412,30708,62626,17.619,495.7,255.22,0.32024
412,33102,62766,28.784,690.48,573.13,0.092864
413,30871,62863,25.377,793,402.8,0.32631
413,33165,64393,27.413,588.56,216.86,0.4615
414,32979,64358,35.508,509.61,169.63,0.50052
415,33099,64506,17.165,365.09,221.51,0.24477
417,30461,62574,21.811,519.91,162.28,0.52425
417,32731,61960,33.068,208.71,137.84,0.20449
418,31132,64632,29.193,981.93,578.75,0.25834
419,31558,63295,28.314,589.24,315.39,0.30271
419,32695,63661,33.484,644.31,356.2,0.28796
420,30995,63068,14.072,1165.6,596.64,0.32288
420,31948,64549,30.083,551.5,381.34,0.18241
421,30648,62987,27.319,808.78,624.28,0.12874
421,32153,64257,24.134,416.46,235.45,0.27766
422,30427,63305,27.582,250,144.61,0.26707
422,31208,63299,17.64,351.76,150.69,0.40019
422,33016,62708,26.772,269.41,300,-0.053733
423,30999,62958,14.784,682.05,320.54,0.36058
424,30898,62938,17.043,710.34,357.36,0.33061
425,30373,63823,29.81,551.81,367.22,0.20086
426,33220,64421,33.439,417.67,286.63,0.18605
428,32312,64754,30.523,942.12,415.8,0.3876
428,33233,64349,30.44,893.99,622.77,0.17881
429,33081,62605,31.703,767.1,584.43,0.13516
431,32749,62700,32.771,285.82,178.32,0.2316
431,33078,62743,21.994,765.58,511.01,0.19941
432,30936,62956,31.821,275.07,374.92,-0.15363
432,32972,62690,28.861,582.61,387.51,0.20111
433,31704,62409,32.355,230.84,149.94,0.21246
433,33071,62711,27.955,411.59,437.45,-0.030459
434,30557,62782,24.785,464.97,296.09,0.2219
436,33110,62774,22.937,584.37,477.18,0.10098
438,32229,63756,25.699,378.54,169.95,0.38031
438,32233,64248,32.831,509.49,190.31,0.4561
439,31228,63410,22.541,764.71,462.31,0.24645
439,32444,64031,23.107,366.97,209.91,0.27226
440,31805,64777,36.406,405.13,278.49,0.18525
440,33051,62739,22.018,1605.2,1101.1,0.18626
442,33055,62747,27,321.37,243.58,0.13769
443,33076,64826,18.452,841.76,984.26,-0.078042
445,31178,63951,25.283,875.66,331.42,0.45087
445,33086,62789,32.354,522.98,592.91,-0.062661
447,30436,64216,27.745,686.37,523.24,0.13486
447,30768,62916,27.559,663.67,303.59,0.37227
447,32919,62774,28.182,425.45,227.37,0.30341
448,30977,63398,28.853,602.17,344.35,0.27239
448,32536,64635,31.482,588.1,206.64,0.47998
449,32335,63031,29.297,455.34,227.34,0.33397
450,32580,62184,28.452,389.87,206.74,0.30695
451,30857,62944,10.888,1201.6,603.85,0.33107
451,32743,62730,27.333,745.21,548.28,0.15225
452,31326,64460,32.371,345.8,203.17,0.25983
452,32528,61924,37.233,256.61,167.69,0.20956
452,32738,62658,33.726,299.7,321.15,-0.034557
453,32436,62136,30.033,422.37,225.97,0.30294
453,33031,62711,35.599,757.14,520.5,0.18521
455,32916,62724,33.861,200.43,236.31,-0.08216
456,32938,62618,17.246,561.51,329.55,0.26031
458,30644,62336,27.762,718.5,443.09,0.23709
459,30876,63028,26.042,613.54,594.82,0.015489
459,30852,64436,28.552,224.15,206.16,0.041799
459,30937,61959,20.764,605.77,307.08,0.3272
459,33154,64510,25.353,628.24,474.14,0.13979
460,30784,61959,20.197,646.02,142.8,0.63794
461,31511,64181,30.34,360.45,125.51,0.48345
462,30590,61891,23.374,782.48,261.2,0.49946
462,32116,64601,27.105,1271.7,664.02,0.31394
463,32378,64402,28.814,326.18,135.15,0.41409
466,30362,64612,26.519,1197,691.84,0.26746
467,31174,63440,26.909,236,155.49,0.20563
467,32686,63217,27.194,702.61,346.41,0.33956
469,31249,63649,19.895,739.19,585.27,0.11621
469,33027,62752,36.79,161.91,174.96,-0.038735
470,31251,63610,22.368,809.63,455.33,0.28009
471,33098,64551,22.713,332.34,156.38,0.36005
472,31086,63402,35.638,380.03,609.04,-0.23154
472,33273,64515,28.631,389.17,395.84,-0.0084988
473,31066,62973,30.664,268.14,160.73,0.25044
473,33178,62871,31.016,506.07,567.62,-0.057323
474,31264,62995,25.867,1219.1,1039.5,0.07953
475,31293,63097,35.926,421.41,429.94,-0.01001
475,32174,62831,27.389,572.04,366.96,0.21841
476,31289,63516,33.321,325.26,146.24,0.37968
476,32755,63502,17.762,784.52,319.24,0.42154
476,33017,62706,30.255,769.23,426.92,0.28617
478,30998,63575,20.762,372.27,278.81,0.14355
479,32986,62774,27.947,621.88,327.55,0.31
480,30637,62848,32.101,394.28,208.21,0.30884
486,30383,64306,24.035,304.13,155.79,0.32254
486,33069,62758,31.854,799.07,765.22,0.021642
487,31209,63774,26.709,503.81,168.8,0.49807
488,31789,62486,35.861,1051.8,699.25,0.20135
488,31708,63622,32.954,672.54,403.78,0.24971
488,33059,62788,36.834,371.27,542.44,-0.18733
491,32286,63611,35.888,296.13,151.03,0.32449
492,30673,63092,31.365,611.43,296.13,0.34741
492,32852,63354,26.667,742.78,495.76,0.19945
493,31047,63343,27.53,581.7,221.3,0.44881
493,33267,64350,29.131,504.16,211.67,0.40861
494,30397,63904,25.258,1317.4,595.63,0.3773
494,31658,63675,11.148,824.22,104.35,0.77524
494,32979,62810,27.051,1101.7,610.01,0.28724
495,30480,62114,24.042,645.78,492.89,0.13427
495,31038,64020,32.176,1595.5,1056.2,0.20338
496,30493,62082,24.688,393.49,188.37,0.35254
496,30907,62843,27.914,307.24,152.58,0.33633
497,30711,62691,31.111,411.94,239.11,0.26547
498,30410,64128,35.321,283.86,137.58,0.3471
498,32802,64399,37.44,590.18,168.52,0.55577
498,33013,62791,26.322,852.98,507.65,0.2538
502,31906,62528,32.756,331.13,165.97,0.33226
503,33165,64577,20.917,512.73,241.29,0.35999
504,33191,64636,14.046,578.31,149.58,0.58901
506,33072,63720,21.121,746.34,388.45,0.31538
507,31117,63797,25.064,816.01,482.55,0.25679
507,31529,64193,32.445,1201.7,926.57,0.12929
508,31108,63365,21.022,446.13,224.53,0.33041
510,31054,64789,31.699,587.71,231.61,0.43462
511,30335,62844,34.487,684.05,501.66,0.15382
