"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
401,52250,32479,22.836,265.74,140.92,0.30695
403,50790,32823,24.056,293.16,128.48,0.39056
404,49988,32124,25.063,320.83,184.57,0.26961
404,52293,32528,37.717,375.95,269,0.16583
405,51222,30662,37.808,558.29,257.22,0.36917
406,51516,30784,33.508,713.76,546.46,0.13276
407,51562,30820,38.833,1173.9,699.22,0.25343
408,51467,30793,30.323,547.76,459.72,0.087383
410,49759,32858,27.483,882.42,509.12,0.26826
411,51499,32278,32.167,473.8,148.12,0.52366
417,51101,30675,36.05,359.39,299.72,0.090529
418,50487,32860,30.116,872.33,733.14,0.086697
426,52408,31144,30.76,156.38,126.2,0.10683
434,50253,30252,24.496,371.36,167.72,0.37776
434,52161,32476,34.584,618.05,404.23,0.20917
435,52082,32738,33.359,815.42,556.69,0.18856
436,51973,32883,35.369,727.59,550.24,0.13879
438,50082,30157,32.436,723.01,388.93,0.30046
438,51937,32673,40.04,715.88,379.08,0.30759
440,50163,30429,32.309,830.21,478.11,0.26912
444,52458,32966,35.653,465.77,127.76,0.56948
448,50308,32254,30.385,524.35,337.36,0.217
449,50178,30864,33.856,1078.3,620.83,0.26925
451,50016,32926,32.004,1072.3,689.07,0.21756
451,50924,32303,30.204,498.15,448.69,0.052235
452,50970,32346,25.866,1189.4,687.07,0.26769
461,49833,31197,34.3,454.67,396.68,0.068109
466,51912,31528,33.287,947.27,361.56,0.4475
467,51564,30547,35.572,264.1,156.74,0.2551
467,51879,31695,30.655,739.89,413.2,0.28332
468,51780,32010,33.579,544.38,324.76,0.2527
470,51706,31773,26.908,742.85,463.06,0.23202
491,50169,32282,42.242,659.8,231.15,0.48111
494,52543,32064,33.255,540.46,318.02,0.2591
508,50273,30709,28.822,766.71,476.12,0.23381
515,50559,31398,30.955,274.83,249.82,0.047666
519,51927,31624,35.591,409.25,297.27,0.1585
519,52007,31086,40.588,371.64,448.85,-0.094105
528,51363,32242,35.248,562.9,159.62,0.55816
530,52488,31689,33.304,266.52,217.12,0.10213
537,51844,32764,36.473,1391.9,749.54,0.29997
537,52466,32258,34.269,303.98,226.13,0.14684
542,50604,32857,26.163,742.04,438.6,0.25701
544,50302,32766,31.798,568.93,578.75,-0.0085504
547,51309,30728,37.186,390.03,249.89,0.219
548,51489,30493,33.948,671.86,455.61,0.19179
549,49924,30829,35.43,300.28,185.84,0.23541
550,50032,30776,33.016,844.55,302.75,0.47224
553,51331,32550,27.233,453.95,389.7,0.076151
555,51064,32444,28.413,1076.3,705.34,0.20822
556,51225,32495,25.02,412.24,233.89,0.27603
557,49761,32766,35.905,435.53,360.03,0.094901
563,52600,31287,31.533,766.47,560.18,0.1555
564,49640,32930,28.067,387.22,175.96,0.37511
564,52220,31620,37.857,936.68,619.29,0.20399
566,50972,30625,36.586,880.53,361.94,0.41738
567,52565,31448,34.191,377.55,257.43,0.18918
581,49944,30235,32.879,356.58,262.4,0.15216
581,51445,32860,34.729,1037.2,475.77,0.37109
582,52367,32378,34.921,489.25,316.89,0.2138
587,51543,30974,32.415,667.89,631.21,0.028232
592,50454,32674,28.644,1020.1,476.6,0.36313
594,52216,32397,34.527,534.17,176.87,0.50251
595,52368,32637,28.924,847.81,353.73,0.4112
598,50305,30264,28.382,1110.1,784.81,0.17165
598,51366,31122,35.936,336.93,239.74,0.16854
603,51387,32544,24.325,665.85,624.96,0.031677
604,51638,31445,38.626,235.83,401.77,-0.26026
611,49703,30031,37.623,380.15,203.24,0.30324
614,49978,30191,37.976,685.87,244.86,0.47384
627,51263,31561,30.874,493.61,252.23,0.32363
628,50668,32895,30.655,334.94,189.24,0.27794
629,52251,32665,29.666,687.91,355.02,0.31919
631,51550,32322,25.055,402.2,356.28,0.060538
632,51540,32114,29.758,448.86,343.51,0.13295
635,51604,31935,29.693,434.11,302.76,0.17825
639,49784,31921,37.485,396.3,395.08,0.0015501
639,51525,31927,28.772,306.28,396.79,-0.12873
639,52486,31364,33.262,406.01,404.94,0.0013186
642,49781,32457,33.538,523.52,307.24,0.26034
645,51538,32921,30.744,559.64,207.53,0.45897
647,52630,31870,27.775,899.58,555.39,0.23657
649,50079,32168,35.1,497.14,275.95,0.28612
650,49961,32205,36.617,318.4,236.36,0.14789
653,50222,30517,25.136,513.61,295.35,0.2698
662,52543,31679,34.531,491.59,260.76,0.30681
678,50502,30298,29.348,342.56,260.43,0.13621
679,50853,32416,30.628,667.44,443.4,0.20168
681,51195,32748,32.411,596.89,226.82,0.44927
685,50607,30127,31.57,496.55,357.3,0.16308
688,50292,30561,33.417,237.73,118.57,0.33443
688,50909,31391,32.043,600.62,395.51,0.20591
691,51521,31100,34.537,536.54,328.98,0.23981
693,49729,31045,34.785,239.22,167.8,0.17547
