"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,28132,64020,26.387,290.77,277.77,0.022862
400,30063,64588,33.945,628.39,258.91,0.41641
405,29610,62416,22.691,601.34,234.82,0.43833
409,29538,63504,20.261,450.23,173.84,0.44288
415,28896,61875,27.251,702.29,322.56,0.37053
415,29248,63193,27.777,1002,568.14,0.27632
418,28461,63977,24.42,1440.7,1044,0.15966
419,29396,62762,27.804,956.49,465.82,0.34498
420,29448,63171,28.391,653.28,328.27,0.33113
422,29358,63778,30.383,1103.8,574.94,0.31503
428,27500,62508,36.04,299.43,247.81,0.094327
434,29393,62067,31.558,707.65,475.81,0.1959
435,29258,62112,27.563,584.24,387.49,0.20247
435,30278,64840,31.478,535.44,118.79,0.63686
437,28624,62248,33.46,305.21,375.04,-0.10265
437,29777,62287,32.191,375.46,310.12,0.095299
438,29774,62426,24.803,703.19,460.47,0.20859
444,28217,62444,29.274,236.9,109.03,0.36965
444,28845,62009,34.261,813.15,278.48,0.48979
445,28645,63040,29.369,524.35,260.28,0.33655
445,29384,63385,31.777,755.02,521.07,0.18333
446,29658,62870,28.547,726.11,506.46,0.17821
450,30182,62287,20.147,670.1,238.49,0.47503
453,29846,63555,32.114,308.44,177.72,0.26886
455,30112,62376,30.912,955.45,577.36,0.24667
456,27935,63364,35.297,604.95,244.4,0.42451
457,28623,62247,32.609,1103.2,834,0.13896
457,29715,63953,29.655,639.51,388.84,0.24376
458,28098,63014,28.801,1410.4,869.67,0.23717
460,28602,62542,26.259,717.24,336.99,0.36069
461,28835,63064,35.501,432.72,201.99,0.36351
464,28189,62382,21.559,2582.9,1489.3,0.26855
465,28145,62137,24.23,979.06,717.78,0.15398
465,28715,62906,25.438,807.43,526.72,0.2104
466,30137,62333,20.323,977.89,454.01,0.36586
470,27929,63262,28.865,436.79,230.52,0.3091
472,30268,64650,26.111,1082,585.71,0.29759
473,28309,61924,27.856,762.32,459.53,0.24781
473,30264,64813,34.997,922.18,421.44,0.37268
474,27874,62188,31.72,640.84,449.3,0.1757
475,27917,62933,35.503,365.51,330.2,0.050748
475,29114,61970,23.456,2346.9,1370.9,0.26251
475,29960,64386,30.377,614.83,196.24,0.51609
476,29181,61916,24.15,1017.9,646.04,0.22348
476,29386,63439,30.656,851.27,387.58,0.37429
477,27471,63328,37.098,586.55,325.94,0.2856
479,28973,62017,26.18,578.43,575.7,0.002358
481,29539,62984,25.669,787.91,603.81,0.13228
486,28893,62607,26.301,605.95,342.95,0.27717
489,30144,63248,27.984,583.25,316.33,0.29672
490,29490,62545,34.891,686.79,164.51,0.61351
494,29238,63657,27.052,599.66,186.85,0.52486
495,28216,62018,26.746,1052,742.54,0.17243
496,27921,61909,23.326,720.42,533.66,0.14893
498,28227,64418,27.526,1717,1169.1,0.18983
499,30151,62113,33.297,721.9,464.9,0.21655
502,28466,61933,31.662,172.82,148.27,0.076476
504,28071,64126,24.334,883.05,1059,-0.090612
504,28726,61874,20.32,1951.9,1122.6,0.26973
504,29599,62425,30.024,1121.5,650.7,0.26568
509,29068,61904,24.628,329.19,136.53,0.41369
512,27961,62382,22.335,519.74,385.73,0.14801
513,29722,63466,35.661,349.37,186.69,0.30348
515,28392,62164,22.927,636.69,396.76,0.23216
515,30026,64227,30.157,880.7,512.9,0.26392
516,28361,62940,36.159,1184.3,489.29,0.41529
517,29442,63824,32.825,826.26,558.54,0.19333
518,29851,62211,33.558,606.36,586.79,0.016404
522,28606,63080,22.52,1320.5,1177.4,0.057266
523,28668,63226,28.681,1073,745.41,0.18015
523,29710,63214,28.354,588.41,410.25,0.1784
525,28732,63723,28.601,947.06,613.83,0.21349
526,28167,62264,29.529,732.22,240.33,0.50578
528,29778,63015,26.189,598,495.91,0.093326
530,30136,63946,32.549,908.01,506.37,0.28397
531,30156,64002,32.206,373.99,181.55,0.34639
536,29124,62450,33.836,1256,782.34,0.23238
538,30006,63445,27.736,636.31,298.84,0.36088
539,30089,63767,21.981,1716.7,604.28,0.47928
541,29668,64014,24.669,1088.9,497.78,0.37255
541,29753,63569,28.663,1179.5,514.01,0.39298
542,27425,62705,23.26,1187.4,1066.2,0.053782
542,29093,63054,37.383,810.19,570.4,0.17369
542,29079,63292,33.132,1103.6,724.57,0.20732
543,29312,62772,24.239,1192.6,505.23,0.40484
545,30153,64660,32.319,593.68,135.6,0.62813
547,30116,62336,34.327,314.2,171.22,0.29456
