"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
402,46306,29890,38.095,533.11,130.14,0.60756
406,46106,27851,35.71,457.28,148.97,0.50855
409,45914,27982,37.089,574.45,588.17,-0.011798
412,43886,29902,32.152,357.56,480.56,-0.14676
416,43831,29922,13.018,750.54,408.46,0.29516
421,44565,28207,34.661,459.35,263.97,0.27012
422,44322,29820,30.182,697.62,497.47,0.16748
427,44708,29573,33.302,363.26,160.75,0.38647
443,44364,28046,32.954,427.98,355.58,0.092398
461,45206,27850,38.142,163.87,221.7,-0.14998
462,46345,29048,34.65,492.35,251.47,0.32384
476,45390,27339,28.77,559.44,494.16,0.061952
477,45630,27469,28.997,494.76,367.22,0.14797
480,44679,29775,33.361,1456.4,978.53,0.19627
482,44424,27358,32.859,930.56,472.46,0.32651
484,45768,28285,33.814,433.84,405.07,0.034296
488,45179,27945,35.901,474.7,381.54,0.1088
489,43939,29812,18.59,454.35,385.23,0.082336
493,43791,29900,26.478,326.14,265.27,0.10293
494,43895,29843,24.202,470.84,298.36,0.22422
496,44300,27173,23.578,874.4,407.71,0.364
497,44212,27079,28.503,369.13,255.72,0.18151
500,45658,29241,31.577,304.48,129.89,0.40195
522,46177,29400,33.537,559.16,393.73,0.17361
525,45193,27842,32.591,505.13,284.62,0.27922
531,43929,29795,12.266,592.11,315.64,0.30456
535,44254,27074,35.08,398.33,313.03,0.11991
537,43777,28280,33.226,279.98,220.74,0.11831
537,43856,29930,17.165,579.59,260.53,0.37978
545,46452,28861,30.704,493.38,272.82,0.28786
554,45577,28904,37.647,909.84,552.51,0.24435
558,45815,28863,30.216,660.1,321.34,0.34516
559,44148,28149,27.047,586.29,640.34,-0.044065
560,44227,28108,27.397,244.89,231.85,0.02735
561,43695,29873,25.15,515.65,376.35,0.15618
563,44298,28129,28.265,321.89,210.97,0.20817
564,44248,28180,31.94,1122.9,944.36,0.086376
564,45277,28487,34.849,495.97,262.62,0.30761
565,44235,28119,26.372,1026.3,667.75,0.21164
565,45357,27727,33.093,940.67,537.88,0.27243
567,44461,29961,35.739,508.13,480.53,0.027921
568,43756,28152,30.388,250.19,150.91,0.24752
570,44263,28259,34.311,417.52,140.56,0.49627
581,44376,29076,27.111,337.87,173.44,0.32159
597,43740,29943,16.365,775.03,478.69,0.23637
597,44383,29209,32.874,392.75,279.2,0.16899
598,45355,27200,32.588,711.27,558.87,0.11998
599,44223,29415,33.433,361.94,178.7,0.33893
601,46200,29235,27.327,309.64,154.31,0.33481
611,46547,28430,35.459,302.36,281.91,0.034999
623,46118,27887,34.683,269.1,145.99,0.29657
626,43841,29833,18.731,717.24,394.07,0.2908
626,45181,27618,32.338,900.28,834.95,0.037652
633,45751,27434,36.747,989.82,580.87,0.26036
634,44561,27933,31.294,1241,783.66,0.22589
635,45786,27216,21.562,1341,842.31,0.2284
636,45374,26982,32.133,806.34,297.03,0.4616
636,45578,29750,35.624,1403,764.69,0.29446
638,43833,29947,31.518,354.12,160.8,0.37544
644,43783,29894,14.156,591.33,404.47,0.18765
645,43763,29937,8.6226,1428.9,928.9,0.21206
646,43784,29836,12.854,934.92,618,0.20408
647,43737,29914,17.355,843.09,695.1,0.096207
647,44926,28028,26.668,301.88,254.24,0.085679
648,43867,29895,11.95,993.39,677.65,0.18895
648,45906,27223,30.333,537.58,350.89,0.21013
649,43754,29966,16.533,378.44,185.35,0.34248
655,45222,27800,29.869,1145.9,590.32,0.31998
656,45737,27570,24.287,486.64,215.11,0.38693
673,45509,27803,30.494,767.98,292.83,0.44792
674,46511,28619,37.165,1470,914.82,0.2328
676,46222,29092,34.489,723.78,472.28,0.21028
676,46217,27063,29.473,257.24,360.21,-0.16677
677,46220,27328,32.865,475.34,1172,-0.42289
678,46142,27437,38.143,316.25,639.99,-0.33856
682,45361,27857,33.766,773.4,289.54,0.45522
682,45581,27888,28.229,1357.2,644.6,0.35599
685,45639,27603,31.752,674.33,409.92,0.24387
693,43747,29945,11.585,984.73,601.27,0.24177
701,44730,27513,37.346,657.42,297.95,0.37627
708,44155,29617,35.093,1233.6,1048.9,0.08093
710,43690,29920,18.472,460.04,433.25,0.029993
711,43731,29870,31.316,317.93,754.98,-0.40736
712,43721,29781,13.206,577.45,396.17,0.18619
713,43774,29805,16.079,426.99,246.35,0.26827
718,45103,27398,32.821,326,137.41,0.40695
719,46241,29037,36.221,647.21,510.32,0.11826
721,45463,27602,48.735,537.88,642.46,-0.088601
723,44581,27933,28.154,1200.4,606.78,0.32847
723,44692,27366,33.272,417.05,318.96,0.13327
727,44393,29371,38.552,432.18,813.04,-0.30586
727,46345,28177,35.667,503.18,122.53,0.60835
729,45935,29069,28.084,986.92,724.52,0.15332
730,46450,26993,29.161,462.2,304.85,0.20514
731,44503,29660,28.249,309.01,265.89,0.075005
733,45215,27452,35.217,623.72,541.99,0.070109
737,46291,28194,33.737,424.82,237.11,0.28358
742,45954,28787,44.054,762.79,332.34,0.39306
747,46055,28890,25.388,247.07,175.58,0.16916
748,46000,29133,32.55,614.02,144.79,0.61837
750,45635,28540,30.74,1134.4,750.51,0.20365
751,43778,27337,32.515,903.58,149.69,0.71576
753,46121,28984,24.695,1433.2,1222.2,0.079456
765,45081,27433,33.423,394.69,123.36,0.52375
778,44927,27970,32.526,679.13,391.3,0.26889
785,43651,29835,9.1776,1764.4,905.42,0.32175
787,43662,29935,22.412,425.85,226.46,0.30567
