"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
418,24172,58985,34.318,391.1,369.94,0.02781
426,23085,60114,34.514,281.36,305.19,-0.040629
428,22061,60858,33.637,207.25,184.99,0.056746
460,22577,60049,27.05,377.91,280.33,0.14824
472,23698,59585,27.455,1950,976.65,0.33258
506,23086,59860,32.216,428.98,231.47,0.29905
507,24183,61573,31.636,495.97,407.32,0.098145
522,23896,58988,25.547,626.84,461.15,0.15229
563,23275,59119,23.473,449.2,261.08,0.26485
599,24137,60074,41.738,843.37,626.78,0.14732
606,22636,60474,34.104,246.76,113.42,0.37019
609,23503,60318,32.308,724.65,287.06,0.43253
622,23015,59001,34.009,438.91,273.62,0.23198
635,23418,59040,27.61,824.79,424.53,0.32039
653,23188,59411,34.598,600.23,187.19,0.52455
666,24174,59033,36.263,465.19,361.04,0.12605
690,22777,60338,34.415,913.05,547.02,0.2507
699,22846,59908,32.289,289.12,253.17,0.066297
702,22938,59053,37.481,558.96,422.63,0.13889
722,22925,59068,31.793,511.82,304.94,0.25329
724,21749,60860,32.296,245.37,190.53,0.12582
730,24041,60389,29.939,817.32,372.36,0.37402
744,24192,60884,27.811,2344.8,1615.1,0.18426
747,22490,60209,35.701,758.72,429.93,0.27661
764,22942,61537,23.08,1422.5,1032.7,0.15874
768,21881,60994,35.705,352.9,275.47,0.12323
802,23571,60411,31.068,691.52,319.12,0.36848
803,24270,61309,30.846,582.5,525.21,0.051713
810,22705,59489,29.666,1187.7,932.49,0.12037
830,23841,60911,33.729,1193.6,854.14,0.16576
830,24266,60961,32.724,829.26,414.64,0.33332
834,24020,59531,35.363,425.67,285.71,0.19675
836,23941,61501,29.032,428.98,404.32,0.029583
837,24079,60125,31.683,933.18,558.78,0.25095
841,23249,59706,34.852,300.83,239.78,0.11292
844,24172,60651,34.415,686.54,417.98,0.24315
858,23288,60538,23.166,622.91,409.31,0.20693
875,23850,58946,27.779,779.38,379.31,0.34528
899,24123,60270,33.035,1372,429.83,0.52291
900,23856,59755,27.472,222.6,218.16,0.010054
908,23748,59026,26.384,881.65,416.95,0.35785
927,22751,60098,35.269,261.14,204.34,0.12204
953,22069,59617,30.314,1287.5,995.98,0.12766
966,22376,59939,33.705,464.86,153.51,0.50351
998,24234,59188,23.378,1191.6,763.62,0.21888
1008,23902,61600,36.832,355.35,240.69,0.19238
1015,24261,59012,31.47,887.55,318.82,0.47144
1030,23234,58935,35.732,426.79,196.26,0.37001
1050,24091,61488,29.093,260.86,281.04,-0.037248
1051,23902,60319,34.579,992.47,720.16,0.159
1052,23994,61154,34.909,880.51,562.43,0.22044
1064,23651,59093,32.465,398.07,229.36,0.26889
1072,22067,59801,35.904,951.43,713.26,0.14307
1088,24262,60502,38.875,373.13,174.69,0.36223
1105,22624,58942,30.693,285.37,226.63,0.11471
1107,24223,61677,28.447,580.24,208.65,0.47103
1108,23626,61496,36.782,728.56,352.12,0.34833
1112,24164,59201,21.826,1321.8,393.61,0.54109
1115,21977,61729,35.619,1312.8,805.27,0.2396
1116,23308,60065,34.604,364.58,122.96,0.49559
1119,23894,60223,35.267,338.29,156.35,0.36783
1131,23652,60970,32.07,780.18,185.16,0.61639
1152,22689,60009,30.516,310.89,235.27,0.13846
1161,21992,59519,36.954,703.81,516.43,0.15356
1180,23466,58938,27.378,186.28,165.75,0.05831
1183,24268,59425,18.181,1555.9,1237.2,0.11411
1184,24124,59584,29.877,584.91,697.7,-0.087943
1204,23927,60412,32.898,937.17,660.38,0.17326
1205,23144,61508,37.222,614.9,561.68,0.045238
1230,23025,59128,20.864,1881.5,953.29,0.32744
1231,24121,59240,26.605,390.84,316.26,0.10547
1243,24233,60621,35.998,731.03,770.54,-0.026309
1244,23584,61276,32.28,1095.2,1076.1,0.0087879
1245,22803,60388,32.085,885.63,394.97,0.38315
1245,23651,61687,28.782,1195.7,852.38,0.16763
1258,22944,59496,30.542,462.91,530.25,-0.067806
1266,22760,60222,29.059,1828.8,1404.6,0.13121
1270,21461,60075,32.704,712.25,483.25,0.19155
1273,23731,61368,35.156,432.04,249.45,0.26794
1277,23920,59160,34.703,330.39,270.36,0.099927
1278,23626,58929,21.852,993.22,688.38,0.18128
1286,21888,59393,31.894,1634.8,1324.7,0.1048
1294,22874,60390,36.068,1037.7,451.64,0.39352
1295,23738,60436,32.756,599.71,220.13,0.46299
1304,22912,61528,29.157,483.01,274.01,0.27607
1317,23840,60965,35.907,731.39,447.43,0.24088
1329,23732,58994,28.384,879.32,373.76,0.40345
1337,23336,60698,38.75,719.06,487.54,0.19187
1342,23558,61514,27.608,1554.4,619.13,0.43029
1343,23532,61334,29.055,534.27,268.64,0.33084
1350,22182,61105,33.804,220.7,289.32,-0.13455
1362,21494,60124,31.194,741.32,319.37,0.3978
1365,23164,60282,32.72,1154.4,776.5,0.19573
