"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
402,48136,30772,34.14,341.37,212.7,0.23223
409,48134,32243,30.077,485.66,314.97,0.2132
410,48337,32169,29.432,806.27,481.29,0.2524
412,48453,32267,26.258,345.25,134.68,0.43874
414,48468,30661,36.111,433.01,243.15,0.28078
416,49046,32680,35.152,683.5,812.88,-0.086461
420,49274,30791,34.701,737.16,827.93,-0.057996
421,47120,30889,34.592,736.25,461.8,0.22908
427,47125,31761,27.384,776.27,396.46,0.32387
432,48896,32329,29.138,461.4,301.18,0.2101
433,49012,32114,21.946,423.08,222.72,0.31025
434,47890,32501,17.329,548.27,691.76,-0.11571
440,49042,30744,29.667,382.94,187.23,0.34325
441,49547,32778,34.27,283.8,209.56,0.15046
449,47514,31092,35.401,439.07,196.33,0.38202
450,47379,31204,32.223,695.47,433.16,0.23241
450,47345,32164,32.832,406.05,194.3,0.35271
454,46937,31943,34.843,306.14,106.98,0.4821
457,48279,30297,34.678,374.48,272.65,0.15735
459,46737,31626,39.75,665.26,172.63,0.58793
464,48409,31807,23.498,584.91,363.03,0.23407
465,47522,32810,23.155,945.9,310,0.50633
467,47638,32423,30.599,727.58,1014.6,-0.16474
471,48379,30580,35.933,839.64,485.71,0.26704
471,48755,30998,31.977,870.75,668.71,0.13124
472,47440,31894,24.878,735.77,272.17,0.45995
476,47621,31709,37.661,761.81,634.61,0.091095
477,47644,32184,32.019,895.67,637.27,0.16856
479,47908,32411,30.714,464.93,349.64,0.14154
479,48398,31752,27.27,313.41,143.77,0.37106
482,49183,31897,19.768,969.93,411.37,0.40438
484,47884,32570,23.125,542.72,258.12,0.35538
490,49095,31952,20.426,559.32,203.47,0.4665
491,47638,31273,33.594,432.81,125.2,0.55125
492,48171,31784,24.822,364.17,320.71,0.063449
494,49000,32515,36.906,516.98,242.37,0.36164
496,47225,30601,32.698,252.5,298.86,-0.084085
501,47441,30514,30.784,336.15,110.91,0.50381
504,48670,30158,33.572,378.24,217.12,0.27062
506,48271,31598,31.553,578.43,526.79,0.046716
507,48256,31599,29.294,847.44,499.34,0.25847
508,46888,32275,22.402,688.9,342.53,0.33582
508,49272,30159,36.089,556.03,523.07,0.030537
509,46823,32301,35.133,693.03,280.79,0.42332
509,49475,30397,36.563,969.16,351.42,0.46778
511,49199,31957,33.218,401.74,235.5,0.26088
512,47545,31925,29.173,733.91,238.52,0.50944
512,48462,32090,21.74,1245,676.36,0.29597
516,47367,32130,28.844,432.89,180.9,0.41056
516,48946,31952,28.899,960.35,464.85,0.34767
517,48321,32740,33.54,930.91,385.04,0.41481
521,47749,32926,21.431,698.63,886.59,-0.11857
522,47688,32842,27.202,561.79,342.16,0.24296
525,47361,32201,32.252,449.63,270,0.24962
525,49142,32059,32.915,276.95,111.27,0.42677
526,47404,32674,28.142,258.12,136.99,0.30658
527,47197,32653,31.466,914.51,509.84,0.28411
530,47673,32451,26.465,804.56,413.68,0.32085
537,47977,30409,29.414,545.99,319.23,0.26208
549,46852,31821,34.949,347.39,232.04,0.19908
551,49401,32416,34.493,347.79,291.03,0.088852
552,46940,30852,27.686,370.6,253.64,0.18736
552,49449,32161,36.154,510.42,456.53,0.055732
554,47042,32803,31.64,339.23,372.86,-0.04723
554,48279,32208,23.445,1041.4,547.02,0.31125
558,48020,32024,26.415,313.72,200.22,0.22084
558,48994,32095,19.485,912,330.02,0.46858
560,48058,31574,29.932,278.75,303.16,-0.041955
560,48696,32839,33.7,536.09,311.62,0.2648
562,48025,31724,33.972,562.11,366.24,0.21098
568,47160,31552,25.371,1290.5,1045.9,0.10469
568,49088,32880,31.806,586.41,468.08,0.11221
573,47211,32291,29.371,1390.1,792.54,0.27377
574,46991,32763,34.972,625.18,389.11,0.23274
575,48471,32000,35.295,448.71,297.8,0.20216
577,47377,30030,35.41,350.75,174.39,0.33583
581,47473,32526,25.54,964.45,672.55,0.17831
591,46706,32886,32.152,441.04,196.2,0.38421
591,48098,31634,28.9,297.1,156.09,0.31116
592,47804,32083,34.239,324.12,132.75,0.41889
593,47680,31992,28.561,528.79,287.08,0.29626
598,48702,31230,32.128,489.48,587.38,-0.09091
599,47026,32069,34.216,302.74,148.7,0.34122
600,49343,32495,25.605,738.45,506.94,0.18589
601,49303,32493,24.091,590.84,158.02,0.57798
602,48700,31099,38.462,636.39,869.82,-0.15498
602,49255,32630,29.815,417.79,295.22,0.1719
603,49197,32650,26.732,305.71,444.5,-0.185
604,47368,32735,26.014,523.71,304.05,0.26536
605,48757,32115,17.682,1216.7,649.32,0.30405
606,47640,32645,29.16,595.26,268.25,0.37869
610,48135,32074,36.34,403.41,118.66,0.54543
615,46901,31707,29.435,1588,973.42,0.23994
618,47349,31755,30.428,740.99,535.11,0.16133
618,49358,30932,37.649,524.12,425.63,0.1037
619,47424,32662,24.764,283.41,313.08,-0.04973
619,49291,30919,35.215,303.91,263.88,0.0705
620,49268,30922,27.344,392.75,233.03,0.25523
621,46942,31666,22.663,934.93,663.04,0.17014
622,49138,32631,33.68,764.41,387.02,0.32776
623,49167,32468,21.086,1251.6,678.64,0.29684
624,49247,32468,34.502,468.16,499.22,-0.032105
625,46730,32936,27.92,951.45,847.57,0.057743
625,48998,32219,25.565,1235.2,554.07,0.38068
626,46651,32888,22.454,622.99,562.8,0.050757
626,46944,31441,35.297,376.84,601.53,-0.22966
626,48988,32061,19.184,809.67,514.91,0.22253
627,48975,32019,16.075,835.51,358.59,0.3994
628,48315,32881,23.271,271.44,194.73,0.16457
629,48957,31931,14.907,486.3,257.11,0.3083
632,49383,31250,29.541,609.58,534.07,0.06603
633,49342,31322,23.969,870.53,730.58,0.087406
633,49470,32508,23.433,373.89,169.28,0.37671
638,47990,32154,39.097,793.74,533.56,0.19602
640,47004,32645,23.903,460.55,297.39,0.21527
644,47342,30098,36.221,358.76,198.67,0.28719
646,49245,30681,36.326,574.46,256.14,0.38324
647,49584,30125,31.336,579.09,545.15,0.030191
648,48396,32651,32.094,610.55,303.27,0.33627
648,49463,32850,37.744,383.17,150.16,0.4369
651,48535,32512,31.145,391.82,139.12,0.47596
651,49209,32769,34.982,533.93,163.27,0.53164
657,49596,32491,30.781,887.02,376.4,0.40416
661,47203,31314,23.544,677.42,368.6,0.29523
661,48172,31992,25.344,296,122.19,0.41563
662,47069,31243,26.619,297.67,170.53,0.27154
666,47426,32505,27.463,693.54,695.81,-0.001637
670,47749,30161,29.665,875.01,897.06,-0.012441
671,49039,30957,35.025,677.15,221.09,0.50772
672,47356,29991,32.511,473.41,143.39,0.53505
672,48938,31914,22.858,1071.2,747.73,0.17782
672,49093,31134,35.069,504.02,169.52,0.49663
673,49054,31963,33.01,333.73,209.13,0.22951
683,46840,32245,24.704,217.11,104.98,0.34812
684,47476,31991,25.153,871.83,539.66,0.23533
684,49435,31008,35.402,413.04,320.1,0.12677
687,48434,30031,30.787,651.5,735.14,-0.060315
691,48122,32307,31.574,526.67,183.75,0.48271
692,47095,32497,22.483,469.89,151.4,0.51262
692,47207,32100,31.119,729.79,376.55,0.31929
692,48030,32358,39.989,1098.7,752.14,0.18726
