"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
402,18379,63763,36.069,586.1,200.08,0.49101
408,20366,62301,32.127,397.44,209.39,0.30989
408,21267,63458,33.989,884,448,0.32733
416,20893,62701,35.565,476.36,383.97,0.1074
429,21263,64798,30.926,587.45,476.35,0.10444
432,20467,63260,34.643,703.14,418.52,0.25375
437,18895,62189,37.273,1382,982.53,0.16893
450,18336,63964,24.028,957.68,357.62,0.45622
456,19045,64115,37.697,315.69,344.39,-0.043492
457,18934,63798,33.671,646.98,308.83,0.35379
457,19752,62781,33.019,411.69,280.78,0.18904
461,19292,61872,35.398,611.31,242.43,0.43208
468,18482,63931,36.557,315.84,103.49,0.5064
473,20715,64469,27.735,1038.5,475.33,0.372
474,20625,64849,34.439,779.85,487.12,0.23105
475,18383,63647,26.56,652.36,307.45,0.35935
483,18991,62015,31.122,546.09,370.63,0.1914
483,20023,64396,34.296,313.27,477.85,-0.20802
486,19035,63168,34.603,256.32,224.4,0.066418
506,19634,64504,37.534,940.38,520.03,0.28783
508,18380,63761,30.094,922.9,535.38,0.26573
509,18305,63570,24.082,1206.6,836.18,0.18135
512,21131,62413,32.02,310.54,167.32,0.29971
517,21061,63847,29.899,1198.2,909.1,0.13721
518,21003,64238,28.041,608.55,333.71,0.29168
519,19040,64425,34.37,709.27,495.97,0.17698
525,19653,62976,24.425,1908.1,1074.8,0.27937
526,19611,62869,25.681,1449.4,1051.9,0.15892
527,19419,62888,30.523,600.89,390.97,0.21164
530,20607,64108,25.74,321.48,105.21,0.50687
531,21287,63447,31.826,372.71,118.24,0.51832
532,20620,63465,31.216,259.46,232.64,0.054501
535,20726,64446,35.79,945.82,465.48,0.34035
546,18429,63377,35.188,622.39,409.16,0.20671
549,21168,62877,30.765,919.86,837.89,0.046633
553,18303,62903,30.089,414.34,263.08,0.22328
559,20475,64540,25.87,452.07,284.87,0.22689
563,18460,62562,34.693,351.92,258.21,0.1536
565,19601,64163,32.962,566.75,210.35,0.45862
566,21058,64015,29.36,386.19,113.34,0.5462
570,18801,62125,23.449,289.57,196,0.1927
570,20186,62399,29.664,792.15,150.63,0.68046
571,20788,62558,25.09,837.6,464.7,0.28634
574,19526,63687,32.998,801.9,944.43,-0.081619
576,19787,63712,28.132,368.26,316.77,0.07516
577,19832,63679,31.676,510.48,576.37,-0.060624
579,18521,63116,27.495,384.07,370.31,0.018247
589,19640,62285,37.602,452.5,453.48,-0.0010827
592,19598,64294,34.209,983.67,506.43,0.32028
592,19586,64343,31.381,1059.4,569.61,0.30068
593,19602,64278,23.527,971.99,486.92,0.33248
593,20731,63415,30.149,787.04,1183.6,-0.20125
603,19761,64639,32.584,341.41,224.77,0.20601
610,19428,62688,38.349,614.12,406.9,0.20295
612,20200,63608,33.471,249.5,142.89,0.27169
636,19209,63517,32.161,748.81,670.82,0.054942
647,19653,64631,29.765,382.41,195.97,0.32235
648,19690,62158,37.756,871.14,1169.6,-0.14625
649,20907,63725,26.848,373.59,101.01,0.57432
