"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
401,23030,62461,31.513,953.94,597.44,0.2298
405,21599,64234,33.682,532.62,188.36,0.47749
406,23975,64088,27.359,865.35,1288.9,-0.1966
413,21766,63450,31.646,499.69,163.67,0.50655
425,21615,63181,35.831,201.13,208.47,-0.01791
432,22182,63439,27.796,956.27,522.37,0.29345
434,22306,63539,36.152,438.56,461.91,-0.025929
435,24195,64851,32.556,974.02,413.68,0.40379
443,22006,64417,32.299,284.03,177.13,0.2318
454,23076,64683,38.213,1286.5,1033,0.1093
455,23181,64640,25.268,1800.4,1916,-0.031118
456,22052,64302,33.373,1253.2,880.69,0.17456
457,21531,64117,36.303,322.71,115.32,0.47344
460,22820,64828,28.412,706.7,493.89,0.17726
463,22117,63977,30.701,293.09,172.02,0.2603
466,22127,63771,33.36,1211.1,782.68,0.21488
473,21458,62875,31.792,1086.2,543.06,0.33338
476,21893,64816,34.198,467.56,319.95,0.18744
476,22146,63477,32.897,914.85,491.23,0.30127
480,21459,63402,34.636,524.83,294.21,0.28158
485,24047,64648,28.088,1363.1,531.83,0.43868
487,22370,64647,32.425,245.56,173.97,0.17065
489,21377,64135,30.301,321.34,213.84,0.20087
496,23610,64198,26.929,235.74,142.68,0.24592
498,22779,64667,31.317,1891,1004.6,0.30614
504,22621,64226,34.983,356.24,154,0.39637
508,22294,63284,33.997,703.53,153.37,0.64204
512,24130,64402,34.064,728.49,386.82,0.30634
515,23061,62946,33.868,447.9,366.61,0.099809
516,23398,62796,34.704,711.24,764.93,-0.036376
520,21879,63290,38.489,169.32,134.85,0.11333
526,22334,63184,38.183,320.63,339.46,-0.028539
530,23054,62787,25.749,405.53,362.14,0.056517
531,21538,64071,33.164,320.28,236.11,0.15127
537,22807,62523,28.629,325.08,301.5,0.037624
546,23874,63911,28.065,288.87,237.5,0.097576
547,23753,63692,35.971,297.78,126.2,0.40469
549,22914,62672,23.529,649.06,396.59,0.24145
551,22815,64645,34.554,282.11,102.3,0.46776
553,23872,63454,27.464,907.34,636.15,0.1757
564,23142,62974,38.061,656.19,413.55,0.22682
568,21358,64062,33.288,626.35,400.24,0.22025
568,22117,62592,37.803,220.3,127.04,0.2685
581,22529,62764,32.291,962.79,497.24,0.31886
583,22365,63172,35.331,199.96,185.37,0.037838
587,22283,63622,44.015,730.9,407.24,0.28437
592,23945,63394,35.289,948.92,532.09,0.28146
593,22196,63295,31.718,660.8,239.61,0.46777
