"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,38115,70291,29.743,438.77,305.63,0.17884
400,38613,68502,32.241,499.6,525.7,-0.025454
401,37814,68840,34.727,263.13,210.53,0.11104
402,38291,70440,32.632,1088.4,567.14,0.31484
404,37710,69054,32.952,580.54,250.48,0.39717
405,38023,70443,28.343,550.36,421.96,0.13205
407,38887,70014,35.409,674.53,534.12,0.11617
411,36306,68667,21.958,837.15,680.05,0.10355
412,39043,70076,42.336,587.66,266.27,0.37637
419,39056,68673,33.717,373.14,159.97,0.39988
422,37002,70014,31.994,446.67,142.41,0.51651
422,38969,69533,26.615,1336.4,667.23,0.33398
424,39173,68928,30.881,781.33,493.36,0.22592
425,39247,68933,28.583,342.96,241.61,0.17339
426,39039,69074,32.475,554.62,406.22,0.15445
431,38495,69488,30.885,427.96,320.6,0.14341
432,37721,69982,30.277,523.31,399.9,0.13367
433,37403,69601,29.376,415.44,228.74,0.28983
434,37314,69486,23.804,867.12,481.54,0.2859
435,36293,68004,20.83,444.41,404.03,0.0476
435,38145,70756,31.377,267.88,184.68,0.18384
437,36911,70301,31.149,302.3,157.56,0.31475
438,36603,69074,29.426,1145,574.08,0.33209
438,39091,69575,32.014,314.45,166.3,0.30816
439,38865,69203,22.724,700.42,364.8,0.31507
441,38757,68840,26.979,808.23,471.19,0.26343
442,36662,70475,25.01,358.53,126.51,0.47837
443,36384,70643,35.026,344.34,203.36,0.25741
445,38777,68554,23.552,817.86,528.87,0.21459
445,39185,70302,25.081,476.77,214.98,0.37844
446,38674,70242,27.596,700.86,363.98,0.31636
448,38038,68642,32.979,1350.5,482.77,0.47331
449,37767,68526,22.21,1200.7,932.19,0.1259
450,37800,68396,28.185,682.5,304.59,0.38285
451,38845,69713,37.271,442.64,293.39,0.20278
452,38319,70548,33.906,380.83,180.33,0.35729
454,37377,68193,20.411,806.59,122.43,0.73644
454,38545,69545,26.961,798.46,750.95,0.030666
455,37934,69939,28.817,507.42,275.62,0.29603
456,37447,69863,31.643,473.44,160.18,0.4944
459,37077,70401,33.369,397.83,389.76,0.010243
460,38936,69279,30.066,374.6,208.18,0.28557
462,37391,68321,30.935,439.79,320.76,0.15651
462,39255,68038,37.027,276.32,165.19,0.25169
464,37256,68646,31.883,277.13,230.73,0.091357
465,37120,69703,34.116,389.67,291.39,0.1443
465,39068,68315,36.079,375.24,390.86,-0.020397
467,37132,69841,22.95,411.69,221.83,0.29969
468,37198,69928,27.122,767.34,268.67,0.48134
471,37502,70199,32.373,378.17,141.92,0.45424
473,37914,70356,28.253,438.11,147.21,0.497
475,36749,70102,22.693,537.66,252.35,0.36115
475,38695,68733,32.47,479.48,232.78,0.34637
477,36772,68527,30.291,619.58,290.78,0.36118
477,39241,70800,32.148,635.66,403.55,0.22335
479,38949,68763,29.586,407.23,473.87,-0.075634
482,36652,69021,27.742,783.33,624.64,0.1127
483,38625,68503,36.313,560.41,284.8,0.32609
483,39179,70104,35.504,637.3,609.66,0.022164
485,36405,68767,28.347,376.51,244.94,0.21172
490,38572,70515,34.959,612.19,281.67,0.36977
