"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,27640,64877,36.771,250.58,158.75,0.22436
405,27611,65554,19.753,786.27,420.99,0.30256
407,29248,66610,23.63,1189.9,1152.6,0.015936
408,29718,65471,28.057,340.33,128,0.45338
408,30217,67286,30.634,730.34,308.5,0.40607
409,27771,65908,28.648,175.46,188.92,-0.036939
409,29795,65269,27.759,374.67,177.43,0.35726
413,29609,66246,33.856,483.61,474.14,0.0098819
415,28842,65511,30.758,580.73,233.39,0.42665
415,28835,65539,34.019,594.42,213.3,0.47186
422,29131,66884,37.448,278.94,118.21,0.40472
423,29038,67385,37.275,265.62,192.1,0.16061
425,28461,66918,40.263,1139.6,934.56,0.09884
426,29102,65754,33.453,584.15,561.58,0.019702
427,28915,66623,33.586,311.33,107.76,0.48574
430,28928,66598,34.485,600.81,344.58,0.27103
432,29062,66404,31.852,1273.6,1071.6,0.086121
435,28618,65852,29.297,350.6,187.31,0.30356
435,29961,66594,36.366,508.59,659.74,-0.12937
436,28648,65994,27.833,982.33,658.16,0.19761
441,30195,67484,37.135,480.2,297.28,0.23528
442,30032,67767,28.218,359.17,219.53,0.2413
443,29059,66210,22.622,772.34,493.5,0.22028
445,30247,65783,33.013,375.49,230.57,0.23911
451,29147,66264,33.063,657.87,710.05,-0.03815
458,28882,66201,22.166,551.31,220.7,0.42824
460,27468,66828,28.14,283.92,147.14,0.31731
463,28477,67074,37.368,392.83,100.95,0.59113
464,28831,67836,35.071,639.8,295.88,0.36757
466,30060,65738,32.674,638.72,581.31,0.047054
467,27867,65757,27.308,1231.7,868.62,0.17287
468,29823,67565,30.552,718.42,391.1,0.29501
472,30115,65960,49.559,1223,496.37,0.4226
473,28190,67835,18.727,1948.3,1022.3,0.31173
475,27459,67361,29.086,640.26,382.86,0.25159
477,30033,65724,20.771,1062.4,483.94,0.37408
478,29957,67557,35.361,426.51,128.98,0.53561
483,28738,66402,35.923,312.77,327.53,-0.023053
489,27632,65783,34.002,821.98,548.94,0.19917
495,28661,66505,33.302,573.34,412.08,0.16364
495,30031,66718,34.643,886.45,1763.5,-0.33097
496,28795,66209,24.868,610.58,308.25,0.32904
496,30110,66526,27.477,1354.7,1625.3,-0.090806
497,30094,66551,34.44,561.92,392.96,0.17694
499,27340,65976,31.47,661,649.86,0.0084993
502,28597,65301,30.505,850.4,946.03,-0.053234
509,27566,67503,21.221,897.7,1795.1,-0.33325
510,29490,66385,29.659,675.04,431.39,0.22021
511,28083,66470,34.967,493.84,375.26,0.13645
515,29037,66300,36.182,751.76,705.2,0.031957
518,29879,65572,29.371,1277.7,819.94,0.21822
521,28202,67704,30.563,389.31,131.38,0.49536
521,29407,67572,29.117,1345.7,735.59,0.29315
535,29532,66717,31.56,680.62,582.29,0.07786
536,29641,65275,30.766,626.82,456.15,0.1576
537,28416,67378,25.618,1141.5,703.62,0.23732
537,29523,67226,29.334,379.35,214.16,0.27834
538,29609,67646,36.363,527.22,345.2,0.20864
539,28314,66632,31.508,552.24,405.62,0.15307
544,28080,67636,29.95,877.11,441.39,0.33047
544,30198,65272,22.091,1194,536.01,0.38034
547,28697,66469,27.827,527.05,268.23,0.32545
551,28419,66112,33.253,836.66,433.83,0.31707
557,29218,66551,37.353,266.7,114.52,0.39919
558,29302,66822,32.579,609.43,281.58,0.36795
559,28556,67243,31.976,530.22,477.69,0.052121
561,29771,65467,28.925,301.32,173.91,0.2681
563,29652,65113,26.402,662.31,578.38,0.067644
568,27503,67200,37.363,510.32,383.96,0.14131
571,27513,66789,34.121,648.64,424.64,0.20871
571,29967,66309,31.818,581.67,403.35,0.18102
575,29838,67517,31.2,313.48,150.26,0.35197
577,27637,67647,23.287,1167.3,648.37,0.2858
582,30063,67166,35.836,1199.5,349.17,0.54907
583,28549,67369,16.821,846.11,867.34,-0.012387
583,29986,66207,26.296,709.37,314.97,0.38502
591,27515,65003,33.085,373.19,565.81,-0.20513
592,28288,67273,28.117,1212.7,406.69,0.49772
594,29912,67795,24.459,328.78,115.82,0.47901
599,27891,67697,34.932,758.03,281.87,0.45789
600,27512,64969,23.344,443.99,705.92,-0.22778
601,27537,65050,29.591,764.56,1370.7,-0.28389
602,28074,65853,30.796,673.96,367.77,0.29393
604,27499,64994,26.725,296.75,414.59,-0.16566
604,30001,65135,32.731,1067.6,675.81,0.22473
607,28305,66580,31.576,758.41,449.62,0.25562
611,29025,66389,31.12,508.84,239.5,0.35992
612,28889,66111,36.952,342.26,101.94,0.54101
615,28304,67123,32.975,358.78,292.21,0.10226
616,27580,67573,32.168,712.37,163.19,0.62722
622,30124,64976,26.376,1671.2,780.73,0.36318
624,29198,65368,35.113,698.56,649.5,0.03639
635,30198,65281,32.235,809.16,703.57,0.069803
641,27470,65992,29.773,601.96,506.67,0.08595
