"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,29809,87294,33.76,185.73,167.11,0.052784
402,30158,85430,22.898,672.5,148.7,0.63785
402,31208,85666,29.925,371.05,137.22,0.46007
402,32216,86103,31.317,284.32,225.85,0.1146
403,30257,85304,23.578,1042.2,349.07,0.49819
404,30511,86733,26.158,623.01,290.67,0.36374
405,30909,85407,20.194,1271.3,638.62,0.33124
407,31246,86267,29.015,663.48,267.44,0.42543
411,31101,85646,34.222,356.19,237.55,0.19981
412,31876,84876,36.074,601.78,372.43,0.23542
416,32649,87326,26.947,514.06,541.15,-0.025673
419,30219,85462,26.382,377.61,248.24,0.20671
423,31467,87162,38.275,232.45,125.25,0.29969
425,30633,86119,37,301.62,132.15,0.3907
425,30672,87540,32.238,493.36,275.07,0.28407
426,30822,86032,30.105,331.55,164.86,0.33578
428,29756,86967,31.303,602.14,533.43,0.060508
429,29759,85608,23.499,288.17,331.7,-0.070222
429,30951,85027,36.649,302.18,159.11,0.31017
430,30612,85112,33.234,546.87,377.45,0.18329
431,30702,87136,27.134,290.7,184.49,0.22352
431,30828,85108,34.332,695.7,358.1,0.32037
432,30591,87271,34.31,345.49,266.49,0.12908
432,31638,85754,31.671,611.02,324.06,0.30689
434,31515,86160,25.982,491.5,244.87,0.33492
438,30713,85743,31.677,399.15,319.83,0.11032
440,32644,85801,24.121,540.19,307.57,0.2744
441,30071,85485,25.086,393.28,248.3,0.22597
441,30343,87228,36.114,594.35,423.82,0.16749
442,29862,85326,19.209,1143.5,700.02,0.24054
442,30304,85082,28.232,596.08,322.41,0.29796
442,32626,85716,29.631,567.25,361.85,0.22107
444,29740,85110,30.516,362.49,205.44,0.27652
444,31068,86150,34.237,469.33,319.12,0.19051
446,30758,87416,25.996,940.97,886.46,0.02983
447,32703,86378,31.769,406.87,240.39,0.25721
448,30966,86936,35.717,607,430.41,0.17023
449,31274,86994,26.915,264.38,107.01,0.42373
450,30125,87167,35.869,154.6,105.81,0.18735
451,30286,87358,31.939,159.86,160.01,-0.00047578
452,30384,85546,33.142,331.83,153.61,0.36713
453,30446,85658,40.016,972.62,645.53,0.20214
453,31497,86872,27.32,293.2,106.86,0.46578
454,30457,85577,30.676,489.72,191.75,0.43724
454,31236,86813,31.569,239.67,124.33,0.31686
