"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
401,47552,87321,36.814,342.1,445.18,-0.13094
403,45462,87016,37.051,406.03,522.51,-0.12545
403,47349,87259,37.794,173.76,189.61,-0.043602
406,47384,86831,28.142,822.5,567.37,0.18356
407,45412,84924,33.461,594.35,174.65,0.54578
407,47299,86534,28.804,493.06,377.45,0.13281
408,47224,86260,37.678,680.51,672.4,0.0059953
410,47548,85234,24.604,424.84,243.18,0.27193
411,47678,85019,36.852,609.85,727.33,-0.087855
416,45438,87412,25.609,656.2,170.7,0.58714
416,47342,86026,35.242,828.59,606.83,0.15449
417,47240,86067,24.339,464.96,160.07,0.48781
418,47378,86254,34.819,1053.2,825.85,0.12099
419,47430,85464,30.88,415.31,428.04,-0.015091
420,46088,85237,31.82,573.79,287.95,0.3317
420,47537,86666,44.34,466.11,665.18,-0.17597
421,44978,87256,34.343,229.93,212.66,0.039013
423,47441,85983,30.721,447.67,267.49,0.25195
423,47460,86095,35.191,332.72,182.16,0.2924
424,45531,85380,34.249,249.73,183.48,0.15293
424,47544,85136,21.807,933.68,1012.1,-0.040323
425,45720,85377,28.261,253,194.09,0.13175
425,47579,85193,29.727,931.9,808.47,0.070925
428,46426,85244,34.495,279.18,344.68,-0.10499
429,45659,86157,30.363,521.54,386.31,0.14896
429,46349,85160,34.193,444.86,250.12,0.28022
432,45116,84920,35.526,624.64,615.05,0.0077323
432,45212,87585,32.844,492.56,236.67,0.3509
432,46444,86955,38.407,316.77,302.61,0.022857
432,46898,85550,26.446,259.39,440.61,-0.25889
432,47118,84648,37.706,126.1,182.26,-0.18214
433,45686,86801,30.868,749.78,627.65,0.088667
433,46713,86984,31.313,479.87,275.53,0.2705
434,44762,85656,26.328,333.6,192.14,0.26906
435,46034,85622,29.79,367.73,257.94,0.17548
435,46058,86486,37.467,360.53,256.51,0.16858
438,45461,86724,30.669,185.61,143.21,0.12895
442,45531,86612,28.169,268.79,279.04,-0.01872
451,45484,85420,34.234,176.07,134.68,0.13319
456,44849,85882,33.146,241.7,296.85,-0.10239
456,45075,87152,38.875,188.37,107.94,0.27147
456,47730,85375,38.26,209.46,109.38,0.3139
459,46590,84930,29.516,915.61,484.54,0.30788
464,47649,85451,35.034,434.99,261.37,0.24932
467,45466,86257,24.805,648,405.81,0.22982
468,44992,85397,24.752,497.07,269.72,0.29649
468,47582,85237,20.194,465.5,163.12,0.48103
473,45458,86524,33.001,414.66,124.59,0.53792
476,47593,86754,33.922,365.46,232.88,0.22159
480,45184,87099,31.698,408.23,298.81,0.15477
481,47226,85292,30.912,782.09,378.33,0.34794
483,47374,85181,33.223,510.85,328.57,0.21715
486,44807,87536,36.397,611.3,436.34,0.167
487,46409,86202,33.468,346.51,307.11,0.060283
488,46258,85909,31.407,444.57,345.19,0.12584
489,47536,84991,34.708,407.54,372.21,0.045304
490,45903,85508,29.926,474.86,204.22,0.39854
492,46273,85447,30.552,1283.4,669.16,0.31459
495,47572,85033,30.867,230.84,111.27,0.34949
498,47428,85187,27.559,286.74,190.9,0.20066
499,45017,87312,24.128,190.27,109.08,0.27121
499,45526,85778,34.031,398.58,311.17,0.12315
499,47531,85133,36.469,174.74,179.61,-0.01374
501,46552,85503,30.62,175.28,102.42,0.26235
502,46113,84968,29.39,398.61,351.78,0.062405
502,46474,85656,32.508,186.25,153.3,0.097066
503,46303,85742,38.589,339.38,225.53,0.20152
504,47426,86714,23.896,682.95,231.22,0.49414
507,45070,87348,20.283,401.1,200.18,0.33417
507,45387,85526,29.919,300.76,407.11,-0.15025
507,47221,85004,32.815,235.35,132.5,0.27959
508,45438,85495,28.626,437.09,492.99,-0.060108
510,44929,84737,34.336,583.36,538.47,0.040017
511,44884,84783,31.39,478.56,184.14,0.44427
513,47736,85760,27.663,673.81,269.24,0.429
514,46519,85816,32.045,380.09,223.11,0.26026
515,44971,86680,34.495,487.23,366.9,0.14088
517,45257,86685,32.058,361.78,416.99,-0.070902
517,46815,85856,36.03,493.02,468.47,0.025526
520,44840,87215,39.795,932.61,930.37,0.0012037
521,45032,86316,35.801,694.01,619.11,0.057038
521,45076,86443,30.253,820.43,782.44,0.0237
522,45069,86551,16.706,781.17,910.95,-0.076691
523,47693,87313,37.447,288.72,111.39,0.4432
524,45447,86261,28.695,562.42,308.86,0.29102
525,47130,87362,29.606,312.97,125.77,0.42668
527,47622,84955,32.807,235.07,264.04,-0.058054
528,46273,86436,32.953,385.46,251.82,0.2097
532,47233,86835,37.06,193.6,148.95,0.13033
535,46626,87468,31.842,314.48,232.55,0.14978
537,45958,84926,32.325,376.36,116.82,0.52625
538,44974,86486,31.869,530.29,257.47,0.34633
538,46538,86845,27.825,270.85,164.62,0.24394
539,45485,86664,30.231,365.06,219.04,0.24998
540,47486,85305,31.353,183.15,129.1,0.1731
540,47564,87502,31.72,399.01,256.34,0.21769
542,47454,85238,26.801,320.62,302.04,0.029847
543,46130,86738,33.325,395.93,399.41,-0.0043738
543,46519,87371,29.495,453.41,221.24,0.34414
545,46562,85339,33.541,332.76,338.04,-0.007869
545,47490,85333,18.327,417.34,244.28,0.26156
546,45451,85063,35.586,217,168.06,0.1271
546,46593,85346,37.609,187.86,179.96,0.021494
546,47711,85299,24.018,648.86,293.74,0.37675
547,45529,86487,30.224,221.17,186.21,0.085811
547,45628,85258,33.374,351.56,250.3,0.16825
547,47465,87244,34.242,301.4,167.03,0.28685
549,45010,87004,34.264,185.19,119.06,0.21738
554,47666,85150,20.073,224.07,277.87,-0.10717
556,44814,87200,31.478,294.81,232.99,0.11712
557,45233,85685,23.681,736.11,280.26,0.44851
558,44996,87258,35.747,293.36,126.09,0.39877
558,45340,85676,28.828,722.38,497.01,0.18482
559,44860,87377,31.712,563.19,411,0.15623
559,46576,86889,35.194,241.77,129.5,0.30241
560,46433,85249,20.796,559.57,481.91,0.074563
562,46388,85383,33.387,417,179.33,0.39856
562,46809,85521,37.462,397.46,265.41,0.19921
564,46004,86050,38.538,207.98,145.07,0.17818
564,46349,87586,30.289,538.49,298.12,0.28732
565,44958,87620,19.929,830.37,543.77,0.20856
565,45373,85675,32.462,214.05,159.08,0.14732
565,47636,85073,17.232,510.74,333.24,0.21031
566,47650,85072,16.898,498.61,542.35,-0.042021
567,44953,87282,25.519,633.35,371.83,0.26017
567,47619,85084,12.735,675.51,569.62,0.085044
568,44965,87513,31.32,679.86,550.72,0.10494
568,47596,85129,12.626,918.61,737.09,0.10963
569,44929,84814,31.39,277.14,172.18,0.23361
569,47566,85080,14.923,687.34,529.94,0.1293
575,45076,87468,33.409,187.8,157.75,0.08696
576,45323,87503,33.107,221.22,110.28,0.33464
578,45700,87305,35.594,221.9,170.72,0.13035
578,47661,87353,36.895,539.92,514.92,0.023697
579,44824,87523,26.664,422.56,185.82,0.38914
579,45914,87143,31.713,220.95,118.74,0.3009
579,47649,87475,26.618,351.4,251.91,0.16491
580,44763,87496,28.578,302.71,171.52,0.27663
582,45901,84789,33.406,323.19,147.44,0.37344
590,45332,87184,29.765,542.58,386.72,0.16771
591,45058,86457,26.289,485.28,595.65,-0.1021
592,45365,86446,36.852,653.99,863.9,-0.13829
592,45752,85514,36.52,458.83,145.61,0.51819
592,46510,85711,37.915,298.43,268.83,0.052175
592,47552,85363,20.804,752.3,562.57,0.1443
593,47558,85148,23.866,389.35,312.18,0.11001
594,46713,87007,34.72,230.18,112.66,0.34278
594,47526,85109,23.366,229.31,132.85,0.26635
595,45047,87235,23.017,503.6,311.19,0.23615
595,45818,86820,36.634,338.4,316.48,0.033471
595,47513,85110,17.1,600.49,483.86,0.10756
596,45702,86873,36.997,501.24,300.66,0.25014
596,47471,85092,37.472,473.41,613.5,-0.12889
598,45260,85893,33.739,276.92,169.05,0.24187
599,44949,85927,36.384,702.38,488.15,0.17994
601,46610,87584,32.995,379.3,540.32,-0.1751
602,47333,85994,36.758,460.74,327.21,0.16947
602,47561,85209,23.981,437.88,707.25,-0.23523
604,45239,86377,23.814,267.53,321.77,-0.092052
604,46991,86637,37.021,311.41,260.77,0.088493
605,46647,87151,28.235,506.29,221.1,0.39208
609,45002,86481,22.558,755.41,420.65,0.28465
610,46348,85106,32.631,303.7,172.38,0.27582
612,44872,87065,29.755,269.14,107.81,0.42798
617,44926,84882,35.333,410.38,328.57,0.11072
617,46366,85939,37.495,404.72,168.76,0.41147
618,46622,85047,35.913,188.59,159.28,0.084249
618,47608,85758,36.273,333.64,206.4,0.23561
619,44748,86945,36.221,530.88,127.28,0.61322
619,46640,85884,33.594,706.13,396.08,0.2813
622,45445,85653,28.813,574.04,345.18,0.24898
623,47354,86072,36.912,414.89,254.87,0.23892
624,44892,87227,34.503,125.24,126.54,-0.0051899
624,46379,86100,39.329,294.97,139.52,0.35779
625,46199,85384,31.282,296.47,282.09,0.024853
626,45533,85840,28.248,538.38,333.57,0.23489
627,44874,85848,26.449,330.23,155.17,0.36066
627,45523,85895,26.589,580.04,382.83,0.20481
627,46940,87208,35.542,356.71,275.19,0.129
628,44927,84914,24.554,368.67,198.68,0.29962
630,45458,85963,32.614,320.96,180.98,0.27888
632,46970,85173,35.102,352,187.07,0.30595
636,45079,86334,32.455,530.08,333.25,0.22798
636,47146,84792,35.619,148.84,211.71,-0.17439
637,45051,86174,28.111,471.65,348.19,0.1506
639,45223,86087,24.585,334.11,203.98,0.24184
639,46362,85024,27.36,344.9,435.96,-0.11661
640,45264,86192,19.83,319.27,128.68,0.42548
