"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,39282,87178,23.143,425.87,221.92,0.31484
401,39161,85175,34.643,351.72,325.55,0.038645
401,41154,86572,29.999,450,560.62,-0.10946
401,41377,86548,26.445,493.85,429.04,0.070216
405,38822,86990,25.673,755.96,797.04,-0.026454
405,41396,86276,25.04,496.65,302.94,0.24227
405,41416,87215,38.335,361.76,158.59,0.39046
410,40982,86051,28.414,352.98,241.93,0.18667
411,39260,86110,33.118,385.86,136.6,0.47708
412,39409,85534,30.408,637.91,495.7,0.12545
412,39417,85611,24.943,763.64,587.06,0.13073
413,39399,85624,27.111,1005.2,466.57,0.36596
413,40755,87248,26.526,172.9,118.51,0.18663
414,39595,85707,37.789,539.35,339.61,0.22724
416,39441,85827,24.848,722.39,702.24,0.014145
416,39956,86964,35.512,360.09,439.3,-0.099095
416,40007,86671,35.766,244.65,237.64,0.014534
416,40956,85993,24.739,293.61,174.29,0.25501
417,39584,85710,25.297,603.18,365.74,0.24506
418,39877,85994,29.522,974.96,558.57,0.27153
419,40928,87266,29.984,312.73,120.74,0.44291
423,39637,85111,21.903,241.83,148.76,0.23828
423,39982,86083,33.898,568.59,429.79,0.13902
423,40199,87220,24.28,446.68,220.26,0.33949
424,39913,86077,13.832,751.5,569.84,0.13748
431,39566,85051,21.475,317.93,264.44,0.091845
431,40600,87230,36.181,352.34,163.64,0.3657
432,39585,85058,18.509,359.05,309.38,0.074299
436,40471,86967,25.173,419.64,272.01,0.21344
437,40321,87062,28.983,442.02,616.18,-0.16458
438,39302,85523,27.657,433.37,202.44,0.3632
439,39332,85623,28.918,762.38,776,-0.0088518
440,41430,86992,34.948,324.71,207.87,0.21938
441,38790,84733,37.919,266.42,194.67,0.15561
443,39274,85589,35.844,386.47,492.68,-0.12081
445,38963,86809,30.618,207.29,112.12,0.29797
446,39058,87290,35.179,206.71,335.37,-0.23734
447,39076,87276,21.34,471.37,433.66,0.04167
447,40102,85494,32.763,436.95,417.21,0.023111
447,40304,84828,37.362,630.32,354.25,0.28039
448,39119,87245,19.195,331.5,278.84,0.08629
448,40022,85489,16.595,722.3,542.78,0.1419
448,40705,84743,24.049,757.24,536.07,0.17101
449,39991,85471,23.504,237.01,232.26,0.010121
449,40553,84660,33.391,573.13,365.94,0.22063
450,39060,87280,19.962,426.88,319.41,0.14402
450,39952,85394,21.984,320.02,286.91,0.054559
451,40836,84629,27.489,233.82,125.86,0.30016
452,39439,85001,39.039,523.02,238.7,0.37326
453,39261,86583,38.397,488.08,383.15,0.12044
453,39255,87213,30.18,265.38,127.91,0.34955
453,40351,87494,32.507,420.69,336.93,0.11055
455,40182,85353,32.685,356.16,131.31,0.46127
455,41299,84914,29.786,373.12,196.04,0.31114
458,41469,86592,36.508,231.52,200.37,0.07214
461,38853,85430,34.772,224.36,181.42,0.10583
470,40063,86045,27.86,315.24,160.38,0.3256
471,39369,85098,22.029,395.11,158.02,0.42864
471,40048,86051,28.63,330.58,256.91,0.1254
471,41222,85720,33.714,224.82,121.3,0.29908
472,39372,87585,35.769,223.03,115.23,0.31867
472,40427,86435,19.992,497.54,420.47,0.083951
473,40511,86473,36.721,367.94,364.17,0.0051481
479,40455,86499,15.585,328.88,245.66,0.14484
482,40923,86677,30.902,396.84,271.21,0.18806
483,40822,86961,32.817,426.99,282.55,0.20357
483,41568,87398,29.057,969.79,719.82,0.14794
488,40552,86379,32.706,533.2,301.03,0.27831
491,39617,86242,29.533,551.71,457.56,0.09329
493,41686,86865,35.016,389.48,240.16,0.23716
494,40887,85223,32.691,542.77,466.73,0.075324
494,41453,85911,31.519,247.56,153.58,0.23428
497,38925,86247,37.505,554.33,530.07,0.022375
497,40473,85213,29.357,771.06,544.02,0.17265
498,40824,85152,41.177,627.98,576.84,0.042442
499,39960,84995,30.563,427.53,315.76,0.15038
500,39062,85760,31.6,417.45,267.04,0.21974
500,41145,85508,33.09,196.11,105.74,0.29939
501,39017,85696,35.967,312.77,540.43,-0.26684
501,39506,87388,35.077,739.69,373.71,0.3287
502,39571,87413,31.065,239.21,154.39,0.21552
503,39084,84720,37.044,208.72,157.96,0.13842
503,39411,85676,29.12,349.36,325.8,0.034888
504,39457,85560,23.828,477.18,117.58,0.60462
505,41559,87242,23.989,484.43,381.97,0.11826
507,38777,85612,22.982,306.38,185.28,0.2463
507,40118,85363,30.489,462.6,246.05,0.30559
508,40132,85547,31.853,441.83,179.63,0.42191
508,41095,84847,33.185,357.99,226.87,0.22419
508,41643,86487,30.955,200.03,528.09,-0.45055
510,38811,86113,34.808,255.04,237.8,0.034986
510,40169,86071,29.031,246.35,384.81,-0.21938
512,40819,85858,30.813,349.04,177.65,0.3254
514,41382,84785,31.032,397.54,261.58,0.20628
514,41495,87173,37.413,493.99,318.04,0.21669
516,38764,84882,32.225,335.72,243.44,0.15933
517,39872,87353,29.32,289.74,201.68,0.1792
521,41620,87276,33.304,902.75,440.35,0.34428
522,39320,86358,35.306,668.49,633.81,0.026629
522,41722,87213,39.069,1016.1,620.37,0.24181
524,39760,85350,35.861,515.37,385.72,0.14388
526,39053,86946,37.068,373.69,182.82,0.34298
526,40144,85755,27.905,460.66,190.09,0.41578
526,40166,86509,37.174,244.68,237.7,0.014473
527,39594,85492,35.569,330.22,303.95,0.041429
527,40303,86478,36.747,275.9,349.02,-0.11701
528,40380,87205,37.596,113.71,131.79,-0.073666
530,38849,84791,32.891,323.87,232.17,0.16491
532,41541,85873,28.159,636.39,597.82,0.031248
533,41427,85868,28.067,294.71,285.32,0.016189
534,39300,85141,35.247,245.92,176.02,0.16566
534,41377,85789,25.033,187.29,162.01,0.072375
535,41252,85825,34.317,391.21,311.01,0.11421
536,41386,85848,27.044,254.83,182.06,0.16657
537,39225,85569,25.08,261.6,184.21,0.17359
537,41527,87266,32.1,172.31,152.3,0.061631
539,39388,85765,32.584,532.87,419.43,0.11912
539,39448,86513,33.668,526.4,706.76,-0.14625
539,40137,84629,25.815,321.96,218.27,0.19195
540,39291,86749,31.581,579.15,414.63,0.16555
542,40571,86895,30.344,290.37,243.56,0.087677
542,40917,86042,38.783,756.7,488.96,0.21494
543,39316,86367,35.962,285.13,247.68,0.070284
544,41299,86016,34.932,359.58,360.95,-0.0019003
545,41047,84822,28.998,384.98,217.49,0.278
546,40894,87175,31.122,587.23,369.79,0.22721
547,39874,86045,20.951,463.08,664.03,-0.17828
547,40537,87188,31.64,350.47,334.05,0.023983
548,39900,86053,26.623,321.3,315.77,0.0086907
548,40512,87164,30.291,692.95,276.85,0.42906
548,41336,87268,17.076,1272.9,705.24,0.28697
549,39340,85725,33.73,437.03,388.56,0.058707
550,40807,85976,32.49,521.81,217.08,0.41241
553,41385,86650,33.182,316.72,211.23,0.19981
555,39235,86418,31.313,310.64,184.07,0.25585
557,41072,85192,32.496,449.86,240.25,0.30373
559,39501,86951,32.076,405.54,240.32,0.25581
560,39359,86219,28.415,329.59,197.76,0.24999
560,40049,86018,20.484,311.02,201.56,0.21356
560,41433,87140,37.36,195.2,119.45,0.24075
561,40260,86146,32.962,300.32,144.33,0.3508
563,39358,86626,36.717,447.37,334.22,0.14476
568,41581,86246,26.096,546.05,244.85,0.38084
569,39173,87158,28.072,239.33,111.08,0.36601
570,39183,87211,16.436,473.39,303.19,0.21916
570,39880,85986,30.127,235.05,154.41,0.20707
571,41108,87324,32.297,431.62,372.25,0.073852
571,41563,86335,34.32,338.93,215.27,0.22312
574,40904,85244,36.596,331.45,254.12,0.13206
575,39597,87205,23.255,749.67,618.63,0.095772
575,39787,85996,35.55,613.77,571.8,0.035398
576,39350,85721,35.278,1178.2,746.46,0.22432
577,39267,85801,30.064,943.37,737.96,0.12217
580,39639,86863,30.298,188.4,117.34,0.23239
581,39506,87539,36.226,233.49,309.65,-0.14023
584,39273,85146,20.231,270.93,226.69,0.088892
585,39257,85141,31.364,231.71,167.64,0.16045
589,38743,84848,37.736,254.67,183.23,0.16314
589,40077,85930,35.658,454.2,265.34,0.26247
589,40955,84653,28.977,309.48,128.18,0.41424
592,40828,84636,33.215,412.02,511.79,-0.108
594,39450,85559,26.837,253.84,191.74,0.13938
597,39479,85164,29.438,221.76,135.08,0.24292
600,39715,86104,35.068,379.79,309.59,0.10184
601,38856,86779,33.5,380.62,232.47,0.24164
601,40004,86101,34.227,261.09,470.49,-0.28624
602,39013,86774,28.859,517.84,281.14,0.29626
605,39297,85118,18.828,667.25,434.13,0.21165
