"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,46205,27192,33.495,252.65,195.8,0.12678
401,44576,26859,33.695,259.64,183.28,0.1724
402,45212,25757,27.97,822.23,558.09,0.19136
403,44976,25685,14.905,533.2,494.13,0.038026
403,45578,26498,19.253,1308.6,456.27,0.48295
404,45564,24665,34.825,675.15,614.04,0.047404
405,46347,26261,30.287,251.55,149.71,0.25381
406,46169,26980,35.341,350.65,330.81,0.029102
406,47203,27509,23.806,406.02,313.51,0.12856
408,46649,26316,23.824,694.52,311.07,0.38132
409,45945,25415,23.878,934.37,1417.9,-0.20556
410,46039,25071,28.146,550.1,277.83,0.32885
410,47237,27457,17.656,1082.2,842.19,0.12472
411,46242,25828,30.164,537.19,356.43,0.20228
412,46637,25492,31.117,330.34,127.5,0.44303
413,46176,27146,35.407,631.42,424.45,0.19601
414,44928,25230,36.29,302.99,170.13,0.28083
415,44811,25855,27.642,545.33,569.54,-0.021714
415,46368,25647,33.174,677.5,444.46,0.20771
416,45699,25545,32.1,856.63,603.79,0.17313
417,44893,25531,19.179,388.87,324.14,0.090782
417,45847,27385,24.322,821.22,519.55,0.225
418,47426,25476,26.999,606.16,337.6,0.28456
419,46644,26167,23.35,574.23,349.71,0.24301
419,47105,24594,25.202,1231.6,760.1,0.23674
419,47127,25264,30.634,552.13,376.67,0.1889
419,47081,26898,26.355,668.81,451.82,0.19363
420,45297,27038,23.736,691.51,321.32,0.3655
421,46305,24940,28.763,789.84,413.24,0.31304
421,47378,27541,15.059,1280.5,1004.1,0.12097
422,45052,25973,31.563,911.96,248.4,0.57185
422,45160,26858,22.276,1223,518.06,0.40488
422,46380,26558,33.324,704.8,498.99,0.17097
422,47188,26408,34.543,851.71,529.25,0.2335
422,47338,27534,32.108,629.83,839.56,-0.14273
423,44652,26994,32.766,728.03,115.52,0.7261
423,45675,25263,31.647,890.69,577.31,0.21348
423,47243,27432,23.941,315.53,281.72,0.056601
424,47201,26423,31.279,563.63,340.41,0.24692
424,47219,27364,30.932,839.4,818.47,0.012625
425,45602,25776,29.019,864.35,315.71,0.46493
425,47270,26331,37.123,769.97,283.87,0.46127
425,47255,27343,21.56,717.06,283.42,0.43344
426,45478,25412,22.869,464.7,162.8,0.48112
426,47083,27063,31.003,432.5,178.93,0.41473
427,45074,26740,24.003,542.95,423.11,0.12405
427,45415,25181,27.757,766.87,545.55,0.16864
428,44862,26741,33.045,749.29,515.16,0.18517
428,46149,25630,34.095,615.11,999.46,-0.23805
429,45056,25199,25.279,612.35,600.64,0.0096504
430,46360,27394,28.972,959.71,281.82,0.54601
431,45161,26968,30.894,701.16,466.84,0.20062
432,45057,26967,34.049,361.64,255.87,0.17129
433,44821,27185,29.968,505.21,278.09,0.28995
434,45201,24675,34.915,698.02,273.15,0.43749
435,46124,27510,30.946,744.8,408.26,0.29187
435,46853,24710,36.375,233.55,129.22,0.28758
435,47248,27267,31.365,826.84,693.85,0.087452
436,44928,26262,30.45,297.41,254.48,0.077781
436,46667,24963,35.766,490.53,172.33,0.48004
436,46858,25443,21.38,663.99,239.91,0.46918
437,44843,25032,31.32,207.42,227.5,-0.046185
437,44850,26463,38.191,323.94,281.52,0.070063
437,45751,25397,25.096,1217.1,580,0.35453
437,47181,25726,25.603,940.65,369.89,0.43552
438,44699,26364,31.248,392.97,212.79,0.29745
438,44890,25449,36.551,395.09,440.29,-0.054117
438,46429,27087,22.981,917.61,634.97,0.18204
438,47112,25659,28.696,516.75,416.54,0.10737
439,46458,26831,24.452,877.06,416.2,0.35635
440,46397,26904,32.581,691.21,664.97,0.019348
