"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,38594,22710,36.503,615.25,447.51,0.15783
400,38754,23086,36.242,914.92,724.07,0.11644
400,40612,21559,37.051,606.43,518.7,0.077974
401,38611,22511,25.601,260.47,299.16,-0.069131
401,39773,23741,32.342,256.19,173.48,0.1925
402,41210,23444,26.532,513.86,304.11,0.25643
403,38778,23429,27.786,391.93,169.75,0.39557
403,40140,23739,31.354,706.44,183.89,0.58691
404,38920,23311,28.322,572.2,545.95,0.023474
418,38643,23141,29.014,1154.4,284.09,0.605
418,40373,23247,33.235,276.6,214.62,0.12619
420,39123,22879,23.177,692.46,539.07,0.12455
421,39871,21724,29.825,900.38,683.29,0.13708
422,39935,23848,35.873,514.33,531.89,-0.016776
422,41340,21726,24.199,1355.3,1223.4,0.051151
423,39177,22956,34.578,232.9,148.07,0.22268
423,39849,21904,23.321,713.2,369.23,0.31778
424,39069,22469,31.349,810.89,439.08,0.29746
424,39285,24237,28.531,864.67,689.66,0.11259
424,39633,22476,23.502,1471.9,1110.4,0.14
425,40010,22650,32.292,665.18,397.62,0.25175
426,39754,24411,13.818,1609.8,1114.8,0.18169
428,39716,24144,14.489,1548.8,1096.8,0.17083
429,39227,23219,31.894,930.34,519.7,0.28319
429,41378,24223,33.749,437.28,345.96,0.1166
430,40196,22177,32.754,401.79,226.97,0.27805
430,41422,22372,24.323,657.47,406.64,0.23572
431,38742,23715,27.996,424.62,255.14,0.24932
431,39888,24013,17.038,1357.6,1229,0.049723
431,41275,23317,27.668,1306.6,927.08,0.1699
433,38882,23420,31.751,360.17,289,0.10963
436,38988,23190,20.786,402.27,216.87,0.29944
436,39992,21812,18.43,1096.1,1121.7,-0.011546
437,39449,23638,31.173,525.12,268.41,0.3235
437,40053,22186,23.067,661.54,396.37,0.25065
439,38906,23360,31.255,327.93,179.76,0.29185
439,39890,21842,32.196,425.29,206.77,0.34572
440,39740,22883,35.206,402.76,551.23,-0.15563
440,39800,24470,30.829,708.17,505.35,0.16713
441,40731,23051,26.338,974.21,601.69,0.23639
441,41204,23854,22.238,429.03,468.56,-0.044035
442,38621,22188,33.706,593.86,487.04,0.098822
442,39331,23207,24.376,836.56,508.39,0.244
442,40934,22920,32.91,333.84,197.52,0.25655
443,39249,23343,30.374,293.19,185.32,0.22542
443,40576,23431,30.591,1369,609.4,0.38394
444,38831,23311,28.067,1144.9,448.68,0.4369
444,40068,22067,33.827,691.75,431.99,0.23116
445,39992,23940,19.027,372.27,357.39,0.020386
449,38832,22644,33.937,1224.8,548.48,0.38138
450,38853,22785,29.002,1333.6,783.85,0.25964
451,38822,23340,24.241,458.92,134.28,0.54728
452,38727,23466,30.028,671.68,259.18,0.44315
452,39864,23579,28.242,854.49,322.82,0.45159
452,40218,24425,26.557,638.03,195.03,0.53178
453,40756,24113,28.425,428.22,197.69,0.36831
456,38441,23101,24.079,645.85,329.3,0.32462
456,39852,23613,32.959,328.86,243.32,0.14951
457,40889,24037,14.616,1359.1,1321,0.014222
459,40167,24527,25.244,1254.9,850.13,0.19227
461,38475,22098,35.577,498.45,242.41,0.3456
461,39594,24196,26.635,1295.9,665.17,0.32163
462,38489,22545,18.059,799.19,196.99,0.6045
464,38563,23787,38.097,1110.9,324.4,0.54797
464,38867,23897,30.758,1220.2,622.82,0.32412
464,41266,21594,16.425,583.39,335.39,0.26992
465,40879,23560,18.56,549.85,149.39,0.5727
466,40178,23388,29.36,553.03,756.68,-0.1555
466,41336,21814,19.498,1386,1121,0.10571
470,39543,23947,20.467,665.03,643.48,0.016475
470,40239,24317,23.717,700.07,370.64,0.30768
470,40462,22204,34.883,709.09,474.48,0.19822
472,38838,23197,26.107,751.98,373.21,0.33664
472,39981,23915,14.362,860.78,871.94,-0.0064414
473,38859,22864,34.123,345.63,168.29,0.34508
473,39047,23385,39.027,469.41,386.94,0.096298
473,40039,22618,23.437,649.93,901.8,-0.16231
473,39978,24000,18.145,811.16,810.55,0.00037399
476,40842,23487,32.543,756.74,422.67,0.28325
477,40916,23405,30.345,559.9,370.22,0.20393
478,39031,22669,29.81,293.42,247.59,0.084719
478,39716,23727,33.322,561.85,301.62,0.30138
478,40769,23100,29.21,827.12,384.79,0.36498
478,41089,24370,24.728,837.52,472.05,0.27908
479,39688,23955,25.58,676.35,293.44,0.39484
480,38820,22674,29.74,230.76,187.18,0.10428
480,40322,23492,31.079,769.39,407.92,0.30703
481,39792,22022,36.062,863.64,267.22,0.52741
482,39883,24448,29.773,359.29,104.11,0.55065
482,40919,23595,30.521,401.72,101.83,0.59556
483,39309,24493,28.133,870.09,581.11,0.19913
485,38917,24123,21.272,887.51,912.92,-0.014116
485,40979,23441,24.578,428.6,151.62,0.47736
486,39129,24058,21.626,1072,645.59,0.24825
486,40995,23384,32.078,530.99,139.24,0.58449
487,39025,22832,21.85,942.28,374.67,0.431
487,39105,24379,31.525,290.37,242.36,0.090122
491,40669,23939,11.142,1064.7,858.94,0.10698
492,41180,23689,31.955,854.56,557.87,0.21006
493,38556,24480,31.481,905.35,454.38,0.33166
493,38779,24395,27.015,946.46,544.31,0.26975
494,39948,23957,7.3609,1171.8,855.35,0.15609
495,39971,23960,6.3014,1644.9,1323.3,0.10838
495,40903,22329,21.446,610.27,526.93,0.073286
499,39378,21922,24.588,410.51,279.45,0.18995
502,39568,23874,25.892,886.57,314.36,0.47647
502,39930,22597,29.434,887.07,449.6,0.32728
503,40944,23116,34.423,1270.1,877.96,0.18256
505,38592,22132,22.846,799.13,424.19,0.3065
505,40666,22917,31.381,1068.2,702.47,0.20655
505,40974,24105,33.677,1230.1,913.28,0.14781
506,38528,21852,30.87,463.3,133.57,0.55244
506,39628,24357,24.632,541.48,278.73,0.32035
506,40498,22759,26.295,997.39,512.79,0.32089
506,40508,22971,24.593,881.15,468.3,0.30594
506,41193,22643,31.345,250.82,175.35,0.17709
507,39481,24532,35.115,392.62,256.99,0.20878
507,40300,22883,29.103,996.62,1062.3,-0.031906
510,40630,22967,16.938,1004.4,467.79,0.36449
511,39437,24099,27.655,796.53,500.91,0.22785
511,40785,22900,29.253,1205.2,365.97,0.53413
513,38847,22647,34.358,208.77,129,0.23618
513,39391,23964,28.082,200.82,132.6,0.20463
513,40708,23065,30.069,628.77,465.73,0.14896
514,40584,24226,33.117,402.52,279.64,0.18014
514,40752,23564,33.306,405.68,267.58,0.20512
515,39001,23169,27.626,675.81,372.73,0.28906
517,39521,22692,28.473,268.15,230.83,0.074811
517,40489,23343,29.531,577.13,456.67,0.11653
520,40435,23676,35.722,442.37,366.14,0.094276
521,40198,24191,32.957,687.32,473.84,0.18385
521,41220,23650,28.614,371.61,168.13,0.37701
522,40271,24506,34.194,482.11,316.81,0.20691
525,38575,21781,33.676,446.53,311.02,0.17888
525,41389,21947,21.183,1174.5,775.36,0.2047
526,41044,21673,23.738,1334.2,849.7,0.22187
527,39696,24065,36.931,546.34,530.64,0.014576
532,40371,24297,19.693,801.03,537.23,0.19712
533,40829,22365,36.013,375.17,236.91,0.22589
535,40508,22979,33.659,704.97,594.23,0.085236
535,40533,22170,30.91,583.61,499.88,0.077273
536,38489,23101,25.269,756.98,581.02,0.13151
536,39567,22919,23.058,718.56,451.42,0.22834
537,38710,23714,21.826,545.7,192.48,0.4785
537,39710,22895,28.083,926.03,382.82,0.41503
538,38727,23600,19.05,1106.7,515.99,0.36401
538,39335,24410,18.738,1055.2,783.4,0.14784
539,39444,24277,34.776,1065.1,435.75,0.41932
