"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
400,25729,64253,33.895,280.96,264.53,0.030134
405,24295,63933,36.513,1267.3,968.92,0.13343
405,25841,63898,37.255,868.16,810.35,0.034443
406,25761,64063,21.937,966.88,1270.1,-0.13555
415,25732,64699,38.009,650.8,1234.9,-0.30977
416,26026,64763,29.744,529.68,297.36,0.28091
416,27049,63495,36.493,516.12,377.11,0.15562
421,26697,62652,31.848,966.77,863.5,0.056422
423,26075,62111,35.233,415.6,217.32,0.31328
424,24383,64794,33.401,276.69,336.2,-0.097093
425,24722,63676,33.691,1692.1,1420.6,0.087207
445,27247,61967,37.702,563.36,338.86,0.24883
456,25261,64387,21.96,570.31,520.66,0.045511
470,25535,63559,31.282,352.9,240.11,0.19019
472,25419,63985,27.504,943.98,605.07,0.21878
479,24879,64797,27.636,363.15,224.55,0.23584
480,26858,63298,31.681,1211.1,1048.4,0.072028
481,25268,64337,35.338,780,717.25,0.041905
481,25724,64049,37.604,788.9,423.65,0.30122
482,25466,64047,33.275,377.1,302.65,0.10952
483,24972,64803,34.852,549.71,409.96,0.14562
487,25151,64024,28.318,403.84,172.88,0.40048
493,24335,63094,32.99,232.52,259.9,-0.055607
494,24705,63903,33.172,1394.9,919.15,0.20559
504,27234,64533,33.011,595.52,479.87,0.10754
505,24977,64168,35.201,265.14,120.62,0.37464
508,24768,62394,30.062,274.74,162.75,0.25598
513,25189,64301,34.089,683.78,551.5,0.10708
513,25476,63772,30.678,353.3,233.37,0.20443
532,25466,64609,33.408,274.17,208.73,0.13551
535,25597,62575,33.347,791.11,646.67,0.10046
536,24836,64852,30.519,194.26,168.99,0.069552
543,27126,63200,29.77,807.75,531.95,0.20587
575,26853,62856,29.064,396.21,258.52,0.2103
587,24733,64293,37.09,529.95,508.37,0.020787
588,25516,63778,26.114,554.61,311.79,0.28026
590,26195,64271,35.462,581.66,437.26,0.14172
613,26923,62833,28.909,239.47,125.48,0.31236
614,26518,64847,36.287,248.03,306.35,-0.1052
618,26463,62210,36.323,410.17,530.42,-0.12784
623,26786,62934,30.892,240.91,140.42,0.26352
626,27214,64187,32.26,307.46,174.55,0.27574
629,26832,62685,34.701,718.23,482.2,0.19662
630,25466,64724,24.784,453.34,220.97,0.3446
638,24332,62750,35.954,345.9,346.85,-0.0013634
640,25079,63596,34.544,728.79,527.42,0.1603
641,24948,63635,27.091,918.29,746.7,0.10306
642,25219,62107,34.034,619.88,244.63,0.43405
645,25970,61889,29.103,1010.3,263.83,0.58585
652,25798,64360,24.518,355.4,285.02,0.1099
653,25618,64216,28.715,1159.9,1141,0.0082185
657,25852,64557,27.839,781.82,631.53,0.10633
659,25805,64731,28.045,282.01,274.87,0.01281
667,26139,62279,30.525,756.5,329.22,0.39355
668,26108,63897,37.002,576.26,172.07,0.54013
669,26007,64714,32.074,275.48,258.17,0.032431
670,26057,64765,32.461,382.13,516.29,-0.14934
672,25194,64340,28.728,478.43,426.68,0.057175
674,25241,64330,32.428,593.46,635.95,-0.034556
681,26132,64555,29.527,679.29,503.33,0.14879
683,24451,64108,36.072,110.53,127.86,-0.072724
691,26784,62428,32.5,1124.8,895.68,0.1134
692,24827,63441,35.98,286.56,233.91,0.10117
694,25257,64718,27.238,380.55,325.11,0.078567
694,26441,64092,38.362,275.06,139.44,0.32719
697,25220,64522,26.806,1067.1,759.46,0.16843
699,26022,64228,22.139,610.54,283.65,0.36557
708,24643,64259,33.775,769.21,555.81,0.16105
708,25407,62418,24.611,423.21,258.21,0.24215
708,27264,62442,24.745,476.85,303.23,0.22257
710,25102,63550,23.387,541.39,311.09,0.27015
720,24445,64470,28.149,1429.7,1292.4,0.050436
721,24297,64503,21.629,1016.7,517.42,0.32545
722,24330,64742,26.726,678.65,303.14,0.38247
723,26975,63431,27.253,1117.3,147.61,0.76659
733,25351,64787,32.628,308.12,175.32,0.27469
734,24585,64135,28.157,567.21,432,0.13532
741,24373,64489,27.188,574.49,221.12,0.44414
745,25647,63292,32.736,182.87,133.45,0.15623
752,25808,64445,14.327,4081.5,644.37,0.7273
753,25793,64172,18.442,2052.4,124.55,0.88557
758,27051,62781,27.72,825.38,544.27,0.20524
759,25784,63605,30.487,237.2,158.37,0.19926
768,25876,63856,30.307,532.47,252.03,0.35748
777,27206,64738,35.808,380.12,347.83,0.04436
