"frame","x [nm]","y [nm]","precision [nm]","green photons","red photons","GP"
402,24554,65247,21.793,630.34,423.27,0.19654
404,27132,67795,28.001,545.31,108.66,0.6677
405,24480,65404,28.317,930.17,593.36,0.22107
411,24583,67028,32.988,309.57,354.59,-0.067788
413,24705,64995,27.366,245.63,355.74,-0.18308
414,24973,67016,35.989,403.83,357.38,0.061025
415,24365,67234,34.571,471.25,410.78,0.068548
417,27263,65002,31.808,404.27,161.74,0.42849
420,25242,65202,37.466,574.87,289.25,0.33053
421,25148,65140,33.237,264.79,211.4,0.11211
426,26489,65675,30.056,1108.5,1224.3,-0.049637
429,26990,67382,24.893,1101.9,548.17,0.33557
430,24564,65562,31.908,1117.5,771.6,0.18311
430,25005,65714,34.482,779.1,476.28,0.24122
431,24877,65546,27.578,604.22,234.53,0.44077
431,26031,66897,25.197,1128.5,537,0.35515
431,26672,66086,29.324,568.75,414.15,0.15728
432,24377,65128,27.104,984.9,535.93,0.29522
434,24564,65147,19.1,1809,930.58,0.32065
438,24927,66009,31.186,635.31,290.34,0.37268
444,24746,64868,21.793,881.18,789.15,0.055096
444,24762,65632,34.974,742.81,459.1,0.23605
449,27007,65832,31.103,485.73,612.73,-0.11562
450,24503,66909,26.427,645.28,402.52,0.23169
452,26094,66299,29.352,942.25,762.77,0.10526
454,24314,67815,31.813,548.21,327.05,0.25269
455,26348,67450,22.05,439.7,282.05,0.21843
457,26849,66305,38.66,408.81,174.62,0.40141
465,25945,66639,34.095,612.94,282.68,0.36875
470,26458,67545,35.474,646.19,521.09,0.10717
472,25039,66640,35.284,565.51,437.58,0.12754
473,25381,65383,33.955,360.34,278.62,0.12789
473,26838,67418,36.55,522.28,146.37,0.5622
474,25285,65373,27.254,555.24,330.94,0.25312
476,26232,65054,31.073,869.01,551.8,0.22326
481,25164,66035,41.302,806.67,418.51,0.31682
482,25267,66022,27.374,474.69,383.53,0.10623
486,24835,65374,34.117,567.03,303.44,0.30281
489,24419,65450,37.285,381.58,223.97,0.26029
491,25411,66680,34.829,453.94,187.84,0.41462
492,25804,65350,32.356,1989.4,985.14,0.33761
493,24395,66771,31.908,757.32,632.91,0.089491
498,24913,67126,34.488,376.27,297.25,0.11732
498,26667,65932,33.428,549.77,287.66,0.31299
499,24429,65194,35.494,800.67,638.14,0.11296
499,26723,65948,33.236,971.5,529.42,0.29454
501,24436,67462,33.219,331.81,260.26,0.12085
502,27149,65822,22.668,826.19,1018.4,-0.10421
503,27071,65789,30.689,580.19,892.95,-0.21231
504,27091,65851,28.04,381.07,377.34,0.0049242
507,26319,64949,31.978,1009.6,529.14,0.31226
509,25021,65539,27.54,434.43,273.42,0.22745
509,26403,64920,29.65,221.12,147.78,0.19881
511,25105,65661,21.187,1177.9,253.95,0.6453
511,26121,67288,32.724,310.03,261.6,0.08472
514,26967,66438,44.575,880.46,561.15,0.22149
518,24471,65461,35.711,359.96,166.75,0.36682
518,26883,66132,32.24,538.44,268.49,0.33454
520,26794,65338,33.853,442.88,375.91,0.08179
522,27041,65477,32.822,607.74,382.53,0.22742
523,24762,65598,21.495,1782.9,772.32,0.3955
524,24728,65584,28.522,800.09,502.35,0.2286
525,26029,67609,31.138,273.37,263.02,0.019303
534,24340,66681,31.612,602.04,403.47,0.19748
539,24545,64948,33.715,507.54,395.33,0.12428
